block_id,omega_ref_proxy,dof_grade,dof_family_id,dof_family_friendly,genes_min
53b11fc9d3008f199b119dd8f9bb5b95f1f97895818ec9e899bf6913a172a722,7.53402709131,A,87d234393a2070c4,87d234393a2070c4,{}
64fea02f5eadd417e2266fab14bda7b46097769bb610292ad6de1d50a0cc3a8f,6.2838508749,A,4ace6341b4d7c338,4ace6341b4d7c338,{}
6d5d238525aaa1c00a08e0d65794c32375abd6279f600dd7fcc5cf719a480808,6.3286443284,A,4ace6341b4d7c338,4ace6341b4d7c338,{}
6e14c93b16e0975294414a1940422d85eb37b5f102e0c120bf0b10e4e0bf848c,6.92410257853,A,63069dd2a936b1ed,63069dd2a936b1ed,{}
76aaa18cb7959b1a683b6480949898d7500651760ec87ee96d770f48d9e29d04,6.45238016311,A,5099c48875251515,5099c48875251515,{}
b58a9ed07a8d130207303eb432fe466bc35a9eb400e3630c0e36bdcfcc4180d2,7.1149790313,A,5099c48875251515,5099c48875251515,{}
baeb9b47bb17e0fa34208a11001ae5f346eaabc836d4137f09349222b48d39e3,6.98605161935,A,aaaf62c0cd6baa99,aaaf62c0cd6baa99,{}
c3d0c542b165498d9b7ad03d99c278093cc77e646114e0d9933e02fa2a5b2c6e,6.36059192233,A,5099c48875251515,5099c48875251515,{}
f428d8304cc841daff7915261c37f408e728360a534989b281eae9797f8d8b09,6.2663013769,A,0ae98c1c2a7f7d9f,0ae98c1c2a7f7d9f,{}
