run_id,best_target,type,best_d_total,structure_tier,s2_state,enough_levels_full,enough_levels_partial,reason
788.0,delta_1232,baryon,3.088808296009163,level1,none,1.0,1.0,baryon_to_complex_core
789.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
790.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,tier_below_level1;baryon_to_complex_core
791.0,delta_1232,baryon,19.199999520000013,level2,latent,0.0,0.0,baryon_to_complex_core
792.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
793.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
794.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
795.0,delta_1232,baryon,6.34716167828723,level1,none,1.0,1.0,baryon_to_complex_core
796.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
797.0,delta_1232,baryon,13.02995138100049,level1,none,0.0,1.0,baryon_to_complex_core
798.0,delta_1232,baryon,12.89192514792872,level1,none,0.0,1.0,baryon_to_complex_core
799.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
800.0,delta_1232,baryon,6.347161678287236,level1,none,1.0,1.0,baryon_to_complex_core
801.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
802.0,delta_1232,baryon,4.553899128651299,level1,none,1.0,1.0,baryon_to_complex_core
803.0,delta_1232,baryon,2.851207655183673,level1,none,1.0,1.0,baryon_to_complex_core
804.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
805.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,tier_below_level1;baryon_to_complex_core
806.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,tier_below_level1;baryon_to_complex_core
807.0,delta_1232,baryon,19.199999520000013,none,latent,0.0,0.0,tier_below_level1;baryon_to_complex_core
808.0,delta_1232,baryon,22.316755118030198,none,structural,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
809.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
810.0,delta_1232,baryon,13.614594116285478,level1,none,1.0,1.0,baryon_to_complex_core
811.0,delta_1232,baryon,2.851207655183673,level1,none,1.0,1.0,baryon_to_complex_core
812.0,delta_1232,baryon,2.851207655183669,level1,none,1.0,1.0,baryon_to_complex_core
813.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
814.0,delta_1232,baryon,3.0888082960091707,level1,none,1.0,1.0,baryon_to_complex_core
815.0,delta_1232,baryon,2.8512076551836714,level1,none,1.0,1.0,baryon_to_complex_core
816.0,quark_ud_const,effective_quark,10.524923838983081,none,none,1.0,1.0,tier_below_level1
817.0,delta_1232,baryon,2.8512076551836714,level1,none,1.0,1.0,baryon_to_complex_core
818.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
819.0,quark_ud_const,effective_quark,8.760106248360572,level2,none,1.0,1.0,max_blocks_reached
820.0,delta_1232,baryon,10.324637424750057,level1,none,0.0,1.0,baryon_to_complex_core
821.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
822.0,delta_1232,baryon,16.246172997864427,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
823.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
824.0,delta_1232,baryon,22.316755118030205,none,structural,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
825.0,delta_1232,baryon,8.857729247777536,level1,none,1.0,1.0,baryon_to_complex_core
826.0,delta_1232,baryon,14.14710110189083,level1,none,0.0,1.0,baryon_to_complex_core
827.0,phi,meson,0.999999950000009,level1,none,1.0,1.0,max_blocks_reached
828.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
829.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
830.0,kaon,meson,18.519052618580876,none,latent,1.0,1.0,low_Q_lock<0.35;tier_below_level1
831.0,delta_1232,baryon,16.799053524504906,none,latent,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
832.0,delta_1232,baryon,11.21835720931256,level1,none,0.0,1.0,baryon_to_complex_core
833.0,delta_1232,baryon,3.0888082960091587,level1,none,1.0,1.0,baryon_to_complex_core
834.0,quark_ud_const,effective_quark,11.24680832421126,none,latent,1.0,1.0,low_Q_lock<0.35;tier_below_level1
835.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
836.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
837.0,quark_ud_const,effective_quark,7.823790983793323,none,none,1.0,1.0,tier_below_level1
838.0,delta_1232,baryon,10.324637424750055,level1,none,0.0,1.0,baryon_to_complex_core
839.0,delta_1232,baryon,8.857729247777531,level1,none,1.0,1.0,baryon_to_complex_core
840.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
841.0,delta_1232,baryon,8.857729247777533,level1,none,1.0,1.0,baryon_to_complex_core
842.0,delta_1232,baryon,18.45378090600766,none,structural,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
843.0,delta_1232,baryon,17.60710967882561,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
844.0,delta_1232,baryon,16.60805843348365,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
845.0,delta_1232,baryon,2.851207655183669,level1,none,1.0,1.0,baryon_to_complex_core
846.0,delta_1232,baryon,10.324637424750053,level1,none,0.0,1.0,baryon_to_complex_core
847.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
848.0,delta_1232,baryon,3.0888082960091623,level1,none,1.0,1.0,baryon_to_complex_core
849.0,delta_1232,baryon,4.553899128651303,level1,none,1.0,1.0,baryon_to_complex_core
850.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
851.0,delta_1232,baryon,2.8512076551836705,level1,none,1.0,1.0,baryon_to_complex_core
852.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
853.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
854.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
855.0,delta_1232,baryon,12.205152673764594,level1,none,1.0,1.0,baryon_to_complex_core
856.0,delta_1232,baryon,11.175176234999341,level1,none,1.0,1.0,baryon_to_complex_core
857.0,delta_1232,baryon,19.4188401085317,none,none,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
858.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
859.0,delta_1232,baryon,6.347161678287234,level1,none,1.0,1.0,baryon_to_complex_core
860.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
861.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
862.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
863.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
864.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
865.0,delta_1232,baryon,9.770662909410376,level1,none,1.0,1.0,baryon_to_complex_core
866.0,quark_ud_const,effective_quark,7.811757998790928,none,none,1.0,1.0,tier_below_level1
867.0,kaon,meson,5.107445446200124,level1,none,1.0,1.0,max_blocks_reached
868.0,delta_1232,baryon,12.891925147928704,level1,none,0.0,1.0,baryon_to_complex_core
869.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
870.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
871.0,delta_1232,baryon,15.55257609975167,level1,none,1.0,1.0,baryon_to_complex_core
872.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
873.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
874.0,delta_1232,baryon,4.553899128651308,level1,none,1.0,1.0,baryon_to_complex_core
875.0,delta_1232,baryon,11.726949327195024,level1,none,1.0,1.0,baryon_to_complex_core
876.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
877.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
878.0,delta_1232,baryon,6.347161678287238,level1,none,1.0,1.0,baryon_to_complex_core
879.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
880.0,delta_1232,baryon,4.553899128651303,level1,none,1.0,1.0,baryon_to_complex_core
881.0,quark_ud_const,effective_quark,8.845311131240585,level2,latent,1.0,1.0,max_blocks_reached
882.0,delta_1232,baryon,14.117966060042935,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
883.0,delta_1232,baryon,2.851207655183666,level1,none,1.0,1.0,baryon_to_complex_core
884.0,delta_1232,baryon,13.02995138100049,level1,none,0.0,1.0,baryon_to_complex_core
885.0,delta_1232,baryon,6.34716167828724,level1,none,1.0,1.0,baryon_to_complex_core
886.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
887.0,delta_1232,baryon,19.199999520000006,level2,latent,0.0,0.0,baryon_to_complex_core
888.0,delta_1232,baryon,14.147101101890835,level1,none,0.0,1.0,baryon_to_complex_core
889.0,delta_1232,baryon,12.891925147928712,level1,none,0.0,1.0,baryon_to_complex_core
890.0,delta_1232,baryon,13.029951381000494,level1,none,0.0,1.0,baryon_to_complex_core
891.0,kaon,meson,16.585108402553974,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1
892.0,delta_1232,baryon,2.8512076551836705,level1,none,1.0,1.0,baryon_to_complex_core
893.0,quark_ud_const,effective_quark,7.823790983793328,level2,none,1.0,1.0,max_blocks_reached
894.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
895.0,delta_1232,baryon,6.347161678287234,level1,none,1.0,1.0,baryon_to_complex_core
896.0,quark_ud_const,effective_quark,7.527547478159347,level2,none,1.0,1.0,max_blocks_reached
897.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
898.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
899.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
900.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
901.0,delta_1232,baryon,3.0888082960091667,level1,none,1.0,1.0,baryon_to_complex_core
902.0,delta_1232,baryon,3.088808296009166,level1,none,1.0,1.0,baryon_to_complex_core
903.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
904.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
905.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
906.0,delta_1232,baryon,16.707708046190394,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
907.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
908.0,delta_1232,baryon,6.347161678287229,level1,none,1.0,1.0,baryon_to_complex_core
909.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
910.0,quark_ud_const,effective_quark,9.287973950446162,level2,none,1.0,1.0,max_blocks_reached
911.0,quark_ud_const,effective_quark,8.558592339334124,level2,none,1.0,1.0,max_blocks_reached
912.0,delta_1232,baryon,13.029951381000494,level1,none,0.0,1.0,baryon_to_complex_core
913.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
914.0,delta_1232,baryon,16.18587242358705,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
915.0,quark_ud_const,effective_quark,3.0847862457905437,none,structural,1.0,1.0,low_Q_lock<0.35;tier_below_level1
916.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
917.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
918.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
919.0,delta_1232,baryon,2.8512076551836687,level1,none,1.0,1.0,baryon_to_complex_core
920.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
921.0,delta_1232,baryon,11.218357209312567,level1,none,0.0,1.0,baryon_to_complex_core
922.0,delta_1232,baryon,3.0888082960091605,level1,none,1.0,1.0,baryon_to_complex_core
923.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
924.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
925.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,tier_below_level1;baryon_to_complex_core
926.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
927.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
928.0,delta_1232,baryon,9.770662909410369,level1,none,1.0,1.0,baryon_to_complex_core
929.0,delta_1232,baryon,12.205152673764596,level1,none,1.0,1.0,baryon_to_complex_core
930.0,delta_1232,baryon,2.851207655183675,level1,none,1.0,1.0,baryon_to_complex_core
931.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
932.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
933.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
934.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
935.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
936.0,delta_1232,baryon,14.14710110189083,level1,none,0.0,1.0,baryon_to_complex_core
937.0,delta_1232,baryon,6.3471616782872315,level1,none,1.0,1.0,baryon_to_complex_core
938.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
939.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
940.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
941.0,delta_1232,baryon,2.851207655183673,level1,none,1.0,1.0,baryon_to_complex_core
942.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
943.0,quark_ud_const,effective_quark,8.558592339334126,level2,none,1.0,1.0,max_blocks_reached
944.0,delta_1232,baryon,6.347161678287234,level1,none,1.0,1.0,baryon_to_complex_core
945.0,delta_1232,baryon,3.0888082960091587,level1,none,1.0,1.0,baryon_to_complex_core
946.0,delta_1232,baryon,3.0888082960091667,level1,none,1.0,1.0,baryon_to_complex_core
947.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
948.0,delta_1232,baryon,11.218357209312567,level1,none,0.0,1.0,baryon_to_complex_core
949.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
950.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
951.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
952.0,delta_1232,baryon,14.14710110189083,level1,none,0.0,1.0,baryon_to_complex_core
953.0,delta_1232,baryon,4.553899128651306,level1,none,1.0,1.0,baryon_to_complex_core
954.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
955.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
956.0,delta_1232,baryon,17.69945895360512,none,latent,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
957.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
958.0,delta_1232,baryon,19.199999520000013,none,none,0.0,0.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
959.0,delta_1232,baryon,19.199999520000013,none,structural,0.0,0.0,tier_below_level1;baryon_to_complex_core
960.0,delta_1232,baryon,15.660557500589961,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
961.0,quark_ud_const,effective_quark,7.823790983793327,level2,none,1.0,1.0,max_blocks_reached
962.0,delta_1232,baryon,3.0888082960091623,level1,none,1.0,1.0,baryon_to_complex_core
963.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
964.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
965.0,delta_1232,baryon,18.540216940758214,level1,none,0.0,1.0,baryon_to_complex_core
966.0,delta_1232,baryon,4.553899128651299,level1,none,1.0,1.0,baryon_to_complex_core
967.0,delta_1232,baryon,19.02834092285461,level1,none,0.0,1.0,baryon_to_complex_core
968.0,delta_1232,baryon,9.770662909410376,level1,none,1.0,1.0,baryon_to_complex_core
969.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
970.0,delta_1232,baryon,7.741921439115175,level1,none,1.0,1.0,baryon_to_complex_core
971.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
972.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
973.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
974.0,delta_1232,baryon,3.0888082960091587,level1,none,1.0,1.0,baryon_to_complex_core
975.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
976.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
977.0,delta_1232,baryon,20.509544730595334,none,latent,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
978.0,delta_1232,baryon,13.320960482426958,level1,none,1.0,1.0,baryon_to_complex_core
979.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
980.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
981.0,delta_1232,baryon,13.878864386758144,level1,none,1.0,1.0,baryon_to_complex_core
982.0,delta_1232,baryon,2.851207655183667,level1,none,1.0,1.0,baryon_to_complex_core
983.0,delta_1232,baryon,12.623580602013,level1,none,1.0,1.0,baryon_to_complex_core
984.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
985.0,delta_1232,baryon,20.33000487511161,none,none,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
986.0,delta_1232,baryon,2.851207655183669,level1,none,1.0,1.0,baryon_to_complex_core
987.0,kaon,meson,18.9215987196107,none,latent,1.0,1.0,low_Q_lock<0.35;tier_below_level1
988.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
989.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
990.0,delta_1232,baryon,8.857729247777536,level1,none,1.0,1.0,baryon_to_complex_core
991.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
992.0,delta_1232,baryon,17.52642097794267,level1,none,0.0,1.0,baryon_to_complex_core
993.0,phi,meson,15.864864071621666,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1
994.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
995.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
996.0,delta_1232,baryon,3.0888082960091667,level1,none,1.0,1.0,baryon_to_complex_core
997.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
998.0,delta_1232,baryon,6.3471616782872315,level1,none,1.0,1.0,baryon_to_complex_core
999.0,phi,meson,0.999999950000009,level1,none,1.0,1.0,max_blocks_reached
1000.0,delta_1232,baryon,7.741921439115185,level1,none,1.0,1.0,baryon_to_complex_core
1001.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1002.0,delta_1232,baryon,2.851207655183669,level1,none,1.0,1.0,baryon_to_complex_core
1003.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1004.0,delta_1232,baryon,3.0888082960091667,level1,none,1.0,1.0,baryon_to_complex_core
1005.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1006.0,delta_1232,baryon,11.33913015834397,level1,none,0.0,1.0,baryon_to_complex_core
1007.0,delta_1232,baryon,8.857729247777533,level1,none,1.0,1.0,baryon_to_complex_core
1008.0,quark_ud_const,effective_quark,7.734447704316411,level2,none,1.0,1.0,max_blocks_reached
1009.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1010.0,delta_1232,baryon,15.933958112232146,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1011.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1012.0,delta_1232,baryon,18.247342551500402,level1,none,0.0,1.0,baryon_to_complex_core
1013.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1014.0,delta_1232,baryon,3.088808296009166,level1,none,1.0,1.0,baryon_to_complex_core
1015.0,delta_1232,baryon,15.021329984999358,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1016.0,delta_1232,baryon,9.770662909410362,level1,none,1.0,1.0,baryon_to_complex_core
1017.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1018.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1019.0,delta_1232,baryon,16.09873819076029,none,none,1.0,1.0,too_many_bands>7;low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1020.0,delta_1232,baryon,7.741921439115174,level1,none,1.0,1.0,baryon_to_complex_core
1021.0,quark_ud_const,effective_quark,9.004061758656984,none,latent,1.0,1.0,tier_below_level1
1022.0,delta_1232,baryon,3.0888082960091667,level1,none,1.0,1.0,baryon_to_complex_core
1023.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1024.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1025.0,delta_1232,baryon,2.8512076551836802,level1,none,1.0,1.0,baryon_to_complex_core
1026.0,delta_1232,baryon,19.199999520000013,none,structural,0.0,0.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1027.0,quark_ud_const,effective_quark,9.359427585693544,none,none,1.0,1.0,low_Q_lock<0.35;tier_below_level1
1028.0,delta_1232,baryon,8.857729247777533,level1,none,1.0,1.0,baryon_to_complex_core
1029.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1030.0,delta_1232,baryon,14.533795057059962,level1,none,1.0,1.0,baryon_to_complex_core
1031.0,delta_1232,baryon,8.857729247777536,level1,none,1.0,1.0,baryon_to_complex_core
1032.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1033.0,kaon,meson,5.107445446200111,level1,none,1.0,1.0,max_blocks_reached
1034.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1035.0,quark_ud_const,effective_quark,8.975849061258794,level2,none,1.0,1.0,max_blocks_reached
1036.0,delta_1232,baryon,4.553899128651303,level1,none,1.0,1.0,baryon_to_complex_core
1037.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1038.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1039.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1040.0,delta_1232,baryon,17.075844994469094,level1,none,0.0,1.0,baryon_to_complex_core
1041.0,delta_1232,baryon,3.088808296009163,level1,none,1.0,1.0,baryon_to_complex_core
1042.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1043.0,delta_1232,baryon,18.01130304096342,none,structural,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1044.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1045.0,delta_1232,baryon,22.75054129609518,none,structural,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1046.0,delta_1232,baryon,10.324637424750057,level1,none,0.0,1.0,baryon_to_complex_core
1047.0,delta_1232,baryon,20.42298087170139,none,latent,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1048.0,delta_1232,baryon,2.8512076551836714,level1,none,1.0,1.0,baryon_to_complex_core
1049.0,delta_1232,baryon,11.726949327195028,level1,none,1.0,1.0,baryon_to_complex_core
1050.0,delta_1232,baryon,3.088808296009166,level1,none,1.0,1.0,baryon_to_complex_core
1051.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1052.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1053.0,delta_1232,baryon,2.851207655183676,level1,none,1.0,1.0,baryon_to_complex_core
1054.0,delta_1232,baryon,19.199999520000013,level2,latent,0.0,0.0,baryon_to_complex_core
1055.0,delta_1232,baryon,15.12334906608358,level1,none,0.0,1.0,baryon_to_complex_core
1056.0,delta_1232,baryon,2.851207655183673,level1,none,1.0,1.0,baryon_to_complex_core
1057.0,delta_1232,baryon,6.347161678287234,level1,none,1.0,1.0,baryon_to_complex_core
1058.0,delta_1232,baryon,2.851207655183673,level1,none,1.0,1.0,baryon_to_complex_core
1059.0,delta_1232,baryon,16.960664755369045,none,latent,1.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1060.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1061.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1062.0,delta_1232,baryon,7.741921439115178,level1,none,1.0,1.0,baryon_to_complex_core
1063.0,quark_ud_const,effective_quark,8.17123707064799,level2,none,1.0,1.0,max_blocks_reached
1064.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1065.0,delta_1232,baryon,19.199999520000013,level2,none,0.0,0.0,baryon_to_complex_core
1066.0,delta_1232,baryon,11.175176234999354,level1,none,1.0,1.0,baryon_to_complex_core
1067.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1068.0,delta_1232,baryon,4.553899128651306,level1,none,1.0,1.0,baryon_to_complex_core
1069.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1070.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1071.0,delta_1232,baryon,19.199999520000006,level1,none,0.0,0.0,baryon_to_complex_core
1072.0,delta_1232,baryon,20.330004875111594,none,latent,0.0,1.0,low_Q_lock<0.35;tier_below_level1;baryon_to_complex_core
1073.0,kaon,meson,5.10744544620012,level1,none,1.0,1.0,max_blocks_reached
1074.0,phi,meson,0.9999999500000034,level1,none,1.0,1.0,max_blocks_reached
1075.0,delta_1232,baryon,12.891925147928712,level1,none,0.0,1.0,baryon_to_complex_core
1076.0,kaon,meson,5.107445446200115,level1,none,1.0,1.0,max_blocks_reached
1077.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
1078.0,delta_1232,baryon,19.199999520000013,level1,none,0.0,0.0,baryon_to_complex_core
