run_id,target_name,family,type,jpc,d_total,d_spacing,d_mass,score_used,score_mode,enough_levels_full,enough_levels_partial,n_levels_sim,policy_status,policy_reason,policy_rejected,policy_preferred_parity,policy_allowed_k,run_dominant_parity,run_k_used,run_sector_confidence
65.0,magnesium24,nucleus,composite,0+,137.41636003435758,nan,137.41636003435758,137.41636003435758,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,w_boson,gauge_boson,elementary,1+,1572.9490513924188,nan,1572.9490513924188,1572.9490513924188,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,z_boson,gauge_boson,elementary,1+,1789.1690470680192,nan,1789.1690470680192,1789.1690470680192,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,higgs,higgs,elementary,0+,617.6022676248386,nan,617.6022676248386,617.6022676248386,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,quark_u,quark,elementary,1/2+,1727.38413004587,nan,1727.38413004587,1727.38413004587,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,quark_d,quark,elementary,1/2+,1724.8741325558676,nan,1724.8741325558676,1724.8741325558676,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,quark_s,quark,elementary,1/2+,163.65456937754308,nan,163.65456937754308,163.65456937754308,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,quark_c,quark,elementary,1/2+,9.19091696478166,nan,9.19091696478166,9.19091696478166,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,quark_t,quark,elementary,1/2+,341.6809076017782,nan,341.6809076017782,341.6809076017782,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,neutrino_e,lepton,elementary,1/2+,1727815.8415884115,nan,1727815.8415884115,1727815.8415884115,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,neutrino_mu,lepton,elementary,1/2+,34586.825412091755,nan,34586.825412091755,34586.825412091755,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,neutrino_tau,lepton,elementary,1/2+,342.8091029241794,nan,342.8091029241794,342.8091029241794,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,kaon_k_plus,kaon_like,meson,0-,41.18486054150465,nan,41.18486054150465,41.18486054150465,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,kaon_k_zero,kaon_like,meson,0-,41.05152721261576,nan,41.05152721261576,41.05152721261576,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,kaon_k_star,kaon_like,meson,1-,20.938645912283853,nan,20.938645912283853,20.938645912283853,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,photon,gauge_boson,elementary,1-,1729545857.4299998,nan,1729545857.4299998,1729545857.4299998,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,gluon,gauge_boson,elementary,1-,1729545857.4299998,nan,1729545857.4299998,1729545857.4299998,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,sigma_c_2455,charmed_baryon,baryon,1/2+,241.48463369512217,nan,241.48463369512217,241.48463369512217,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,sigma_c_2520,charmed_baryon,baryon,3/2+,157.69079697584056,nan,157.69079697584056,157.69079697584056,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,lambda_c_2595,charmed_baryon,baryon,1/2-,143.74233313794448,nan,143.74233313794448,143.74233313794448,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,lambda_c_2625,charmed_baryon,baryon,3/2-,149.74233213794466,nan,149.74233213794466,149.74233213794466,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,xi_c_prime_2575,charmed_baryon,baryon,1/2+,212.11348261412928,nan,212.11348261412928,212.11348261412928,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,xi_c_2645,charmed_baryon,baryon,3/2+,183.2907918558416,nan,183.2907918558416,183.2907918558416,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
65.0,psi_3770,charmonium,meson,1-,81.77816243167351,nan,81.77816243167351,81.77816243167351,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,chi_c1_3872,charmonium,meson,1+,142.83026664931558,nan,142.83026664931558,142.83026664931558,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,psi_4040,charmonium,meson,1-,76.98180218627326,nan,76.98180218627326,76.98180218627326,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,psi_4160,charmonium,meson,1-,98.45816176447353,nan,98.45816176447353,98.45816176447353,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,chi_c0_3915,charmonium,meson,0+,72.94846898738439,nan,72.94846898738439,72.94846898738439,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,psi_4230,charmonium,meson,1-,100.01816170207356,nan,100.01816170207356,100.01816170207356,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,chi_c0_4500,charmonium,meson,0+,92.54846833405108,nan,92.54846833405108,92.54846833405108,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,eta_c_2s,charmonium,meson,0-,63.64846929738435,nan,63.64846929738435,63.64846929738435,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
65.0,lambda_c_2765,charmed_baryon,baryon,1/2-,51.82270453736477,nan,51.82270453736477,51.82270453736477,total,1,1,1,reject,k_mismatch,1,any,[1],even,2,1.0
65.0,lambda_c_2860,charmed_baryon,baryon,3/2+,75.09693783153747,nan,75.09693783153747,75.09693783153747,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,electron,lepton,elementary,1/2+,19624.751880581196,nan,19624.751880581196,19624.751880581196,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,muon,lepton,elementary,1/2+,185.73456270754374,nan,185.73456270754374,185.73456270754374,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,pion,pion_like,meson,0-,36.480115526597686,nan,36.480115526597686,36.480115526597686,total,0,0,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,eta,eta_like,meson,0-,23.600096486831724,nan,23.600096486831724,23.600096486831724,total,0,0,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,rho,rho_like,meson,1-,14.850072474499097,nan,14.850072474499097,14.850072474499097,total,0,0,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,omega_782,omega_like,meson,1-,23.620115783797683,nan,23.620115783797683,23.620115783797683,total,0,0,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,proton,baryon,baryon,1/2+,20.500115846197684,nan,20.500115846197684,20.500115846197684,total,0,0,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,neutron,baryon,baryon,1/2+,20.480115846597684,nan,20.480115846597684,20.480115846597684,total,0,0,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,eta_prime,eta_prime_like,meson,0-,20.100115854197686,nan,20.100115854197686,20.100115854197686,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,phi,phi_like,meson,1-,23.600144730246384,nan,23.600144730246384,23.600144730246384,total,0,0,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,lambda,baryon,baryon,1/2+,16.960115916997683,nan,16.960115916997683,16.960115916997683,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,sigma,baryon,baryon,1/2+,15.480115946597682,nan,15.480115946597682,15.480115946597682,total,0,0,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,delta_1232,delta_like,baryon,3/2+,7.31005805499942,nan,7.31005805499942,7.31005805499942,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,delta_1600,delta_like,baryon,3/2+,3.6300580917994187,nan,3.6300580917994187,3.6300580917994187,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,delta_1620,delta_like,baryon,1/2-,4.287572606530342,nan,4.287572606530342,4.287572606530342,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,delta_1700,delta_like,baryon,3/2-,3.287572619030344,nan,3.287572619030344,3.287572619030344,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,delta_1900,delta_like,baryon,3/2+,1.0500968626650553,nan,1.0500968626650553,1.0500968626650553,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,delta_1910,delta_like,baryon,1/2+,1.0601162349976785,nan,1.0601162349976785,1.0601162349976785,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,delta_1920,delta_like,baryon,3/2+,1.0751452933713714,nan,1.0751452933713714,1.0751452933713714,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,delta_1930,delta_like,baryon,5/2-,0.8251452996213712,nan,0.8251452996213712,0.8251452996213712,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,delta_1950,delta_like,baryon,7/2+,0.26011625099767754,nan,0.26011625099767754,0.26011625099767754,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,tau,lepton,elementary,1/2+,9.3002901754855,nan,9.3002901754855,9.3002901754855,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,deuteron,nucleus,composite,1+,5.827053798863091,nan,5.827053798863091,5.827053798863091,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,triton,nucleus,composite,1/2+,33.83661145333554,nan,33.83661145333554,33.83661145333554,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,helium3,nucleus,composite,1/2+,4226.907838560806,nan,4226.907838560806,4226.907838560806,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,alpha,nucleus,composite,0+,58.81313761256207,nan,58.81313761256207,58.81313761256207,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,carbon12,nucleus,composite,0+,92.1185409507146,nan,92.1185409507146,92.1185409507146,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,eta_c,charmonium,meson,0-,34.03313843856205,nan,34.03313843856205,34.03313843856205,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,j_psi,charmonium,meson,1-,22.67988329020233,nan,22.67988329020233,22.67988329020233,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,lambda_c,charmed_baryon,baryon,1/2+,21.53294437713704,nan,21.53294437713704,21.53294437713704,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,meson_d0,charmed_meson,meson,0-,4.900290395485485,nan,4.900290395485485,4.900290395485485,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,meson_d_plus,charmed_meson,meson,0-,4.650290407985478,nan,4.650290407985478,4.650290407985478,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,meson_ds,charmed_meson,meson,0-,0.1664729007842329,nan,0.1664729007842329,0.1664729007842329,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,meson_ds0_2317,charmed_meson,meson,0+,23.666277568248162,nan,23.666277568248162,23.666277568248162,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,meson_ds1_2460,charmed_meson,meson,1+,19.879766692409326,nan,19.879766692409326,19.879766692409326,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,meson_ds1_2536,charmed_meson,meson,1+,28.599707929514608,nan,28.599707929514608,28.599707929514608,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,meson_ds_star_2180_DOF,charmed_meson,meson,?-,10.14970885201455,nan,10.14970885201455,10.14970885201455,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,omega_baryon,strange_baryon,baryon,3/2+,9.700193436993558,nan,9.700193436993558,9.700193436993558,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,xi_minus,strange_baryon,baryon,1/2+,16.02514491962138,nan,16.02514491962138,16.02514491962138,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,xi_zero,strange_baryon,baryon,1/2+,16.20014491524638,nan,16.20014491524638,16.20014491524638,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,sigma_star_1385,strange_baryon,baryon,3/2+,11.560116024997681,nan,11.560116024997681,11.560116024997681,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,meson_phi_1680,meson,vector,,9.433526779215779,nan,9.433526779215779,9.433526779215779,total,1,1,1,pass,,0,even,"[1, 2]",even,2,1.0
66.0,meson_d_star_zero,charmed_meson,meson,1-,1.466472857450906,nan,1.466472857450906,1.466472857450906,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,meson_d_star_plus,charmed_meson,meson,1-,1.8797674124092916,nan,1.8797674124092916,1.8797674124092916,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,meson_ds_star,charmed_meson,meson,1-,8.277454384030314,nan,8.277454384030314,8.277454384030314,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,meson_ds_star_2090_DOF,charmed_meson,meson,1-,5.079767284409299,nan,5.079767284409299,5.079767284409299,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,xi_c_plus,charmed_baryon,baryon,1/2+,20.19976667960933,nan,20.19976667960933,20.19976667960933,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,rho_1700,rho_like,meson,1-,4.860116158997679,nan,4.860116158997679,4.860116158997679,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,nucleon_1720,nucleon_like,baryon,3/2+,4.860116158997679,nan,4.860116158997679,4.860116158997679,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,sigma_1775,strange_baryon,baryon,5/2-,4.700145202746374,nan,4.700145202746374,4.700145202746374,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,chi_c0,charmonium,meson,0+,36.299853772253655,nan,36.299853772253655,36.299853772253655,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,chi_c1,charmonium,meson,1+,51.599804519673185,nan,51.599804519673185,51.599804519673185,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,chi_c2,charmonium,meson,2+,53.09980446967319,nan,53.09980446967319,53.09980446967319,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,psi_2s,charmonium,meson,1-,57.433137658562075,nan,57.433137658562075,57.433137658562075,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,magnesium24,nucleus,composite,0+,135.85996034220025,nan,135.85996034220025,135.85996034220025,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,silicon28,nucleus,composite,0+,160.6466268436225,nan,160.6466268436225,160.6466268436225,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,sulfur32,nucleus,composite,0+,185.4599600115336,nan,185.4599600115336,185.4599600115336,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,iron56,nucleus,composite,0+,200.55997594652007,nan,200.55997594652007,200.55997594652007,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,copper63,nucleus,composite,3/2-,188.88331332768894,nan,188.88331332768894,188.88331332768894,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,magnesium24,nucleus,composite,0+,135.85996034220025,nan,135.85996034220025,135.85996034220025,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,w_boson,gauge_boson,elementary,1+,1568.2798523782028,nan,1568.2798523782028,1568.2798523782028,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,z_boson,gauge_boson,elementary,1+,1784.4998480538031,nan,1784.4998480538031,1784.4998480538031,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,higgs,higgs,elementary,0+,616.4349678537751,nan,616.4349678537751,616.4349678537751,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,quark_u,quark,elementary,1/2+,1960.8438519661483,nan,1960.8438519661483,1960.8438519661483,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,quark_d,quark,elementary,1/2+,1958.3338544761457,nan,1958.3338544761457,1958.3338544761457,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,quark_s,quark,elementary,1/2+,187.00056258094375,nan,187.00056258094375,187.00056258094375,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,quark_c,quark,elementary,1/2+,13.860115978997682,nan,13.860115978997682,13.860115978997682,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,quark_t,quark,elementary,1/2+,341.213987691952,nan,341.213987691952,341.213987691952,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,neutrino_e,lepton,elementary,1/2+,1961042.5702397602,nan,1961042.5702397602,1961042.5702397602,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,neutrino_mu,lepton,elementary,1/2+,39255.931137577245,nan,39255.931137577245,39255.931137577245,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,neutrino_tau,lepton,elementary,1/2+,389.501084661783,nan,389.501084661783,389.501084661783,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,kaon_k_plus,kaon_like,meson,0-,48.966858794771376,nan,48.966858794771376,48.966858794771376,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,kaon_k_zero,kaon_like,meson,0-,48.83352546588249,nan,48.83352546588249,48.83352546588249,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,kaon_k_star,kaon_like,meson,1-,26.77514465087139,nan,26.77514465087139,26.77514465087139,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,photon,gauge_boson,elementary,1-,1963005812.81,nan,1963005812.81,1963005812.81,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,gluon,gauge_boson,elementary,1-,1963005812.81,nan,1963005812.81,1963005812.81,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,sigma_c_2455,charmed_baryon,baryon,1/2+,163.66467450844186,nan,163.66467450844186,163.66467450844186,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,sigma_c_2520,charmed_baryon,baryon,3/2+,110.99881523823689,nan,110.99881523823689,110.99881523823689,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,lambda_c_2595,charmed_baryon,baryon,1/2-,104.83234705960882,nan,104.83234705960882,104.83234705960882,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,lambda_c_2625,charmed_baryon,baryon,3/2-,110.83234605960898,nan,110.83234605960898,110.83234605960898,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,xi_c_prime_2575,charmed_baryon,baryon,1/2+,153.74850836037282,nan,153.74850836037282,153.74850836037282,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,xi_c_2645,charmed_baryon,baryon,3/2+,136.59881011823794,nan,136.59881011823794,136.59881011823794,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
66.0,psi_3770,charmonium,meson,1-,72.43976459000942,nan,72.43976459000942,72.43976459000942,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,chi_c1_3872,charmonium,meson,1+,127.26627066158196,nan,127.26627066158196,127.26627066158196,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,psi_4040,charmonium,meson,1-,69.19980393300652,nan,69.19980393300652,69.19980393300652,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,psi_4160,charmonium,meson,1-,89.11976392280943,nan,89.11976392280943,89.11976392280943,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,chi_c0_3915,charmonium,meson,0+,65.16647073411765,nan,65.16647073411765,65.16647073411765,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,psi_4230,charmonium,meson,1-,90.67976386040945,nan,90.67976386040945,90.67976386040945,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,chi_c0_4500,charmonium,meson,0+,84.76647008078434,nan,84.76647008078434,84.76647008078434,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,eta_c_2s,charmonium,meson,0-,55.866471044117624,nan,55.866471044117624,55.866471044117624,total,1,1,1,pass,,0,even,"[1, 2, 4]",even,2,1.0
66.0,lambda_c_2765,charmed_baryon,baryon,1/2-,40.14970735201463,nan,40.14970735201463,40.14970735201463,total,1,1,1,reject,k_mismatch,1,any,[1],even,2,1.0
66.0,lambda_c_2860,charmed_baryon,baryon,3/2+,59.53294184380387,nan,59.53294184380387,59.53294184380387,total,1,1,1,reject,parity_mismatch|k_mismatch,1,odd,"[1, 3, 5]",even,2,1.0
67.0,electron,lepton,elementary,1/2+,22502.757270527294,nan,22502.757270527294,22502.757270527294,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,muon,lepton,elementary,1/2+,214.5149015295099,nan,214.5149015295099,214.5149015295099,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,pion,pion_like,meson,0-,42.23618375147633,nan,42.23618375147633,42.23618375147633,total,0,0,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
67.0,eta,eta_like,meson,0-,28.396820023553,nan,28.396820023553,28.396820023553,total,0,0,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
67.0,rho,rho_like,meson,1-,18.447615142029814,nan,18.447615142029814,18.447615142029814,total,0,0,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
67.0,omega_782,omega_like,meson,1-,29.376184008676322,nan,29.376184008676322,29.376184008676322,total,0,0,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
67.0,proton,baryon,baryon,1/2+,26.256184071076323,nan,26.256184071076323,26.256184071076323,total,0,0,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,neutron,baryon,baryon,1/2+,26.23618407147632,nan,26.23618407147632,26.23618407147632,total,0,0,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,eta_prime,eta_prime_like,meson,0-,25.85618407907632,nan,25.85618407907632,25.85618407907632,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
67.0,phi,phi_like,meson,1-,30.795229975369256,nan,30.795229975369256,30.795229975369256,total,0,0,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
67.0,lambda,baryon,baryon,1/2+,22.71618414187632,nan,22.71618414187632,22.71618414187632,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,sigma,baryon,baryon,1/2+,21.236184171476317,nan,21.236184171476317,21.236184171476317,total,0,0,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,delta_1232,delta_like,baryon,3/2+,10.18809219621908,nan,10.18809219621908,10.18809219621908,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,delta_1600,delta_like,baryon,3/2+,6.508092233019078,nan,6.508092233019078,6.508092233019078,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,delta_1620,delta_like,baryon,1/2-,7.88511527406106,nan,7.88511527406106,7.88511527406106,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,delta_1700,delta_like,baryon,3/2-,6.885115286561062,nan,6.885115286561062,6.885115286561062,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,delta_1900,delta_like,baryon,3/2+,5.846820399386332,nan,5.846820399386332,5.846820399386332,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,delta_1910,delta_like,baryon,1/2+,6.816184459876316,nan,6.816184459876316,6.816184459876316,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,delta_1920,delta_like,baryon,3/2+,8.270230538494243,nan,8.270230538494243,8.270230538494243,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,delta_1930,delta_like,baryon,5/2-,8.020230544744242,nan,8.020230544744242,8.020230544744242,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,delta_1950,delta_like,baryon,7/2+,6.016184475876315,nan,6.016184475876315,6.016184475876315,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,tau,lepton,elementary,1/2+,23.690460305977,nan,23.690460305977,23.690460305977,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,deuteron,nucleus,composite,1+,25.013946986403553,nan,25.013946986403553,25.013946986403553,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
67.0,triton,nucleus,composite,1/2+,22.324475233820987,nan,22.324475233820987,22.324475233820987,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,helium3,nucleus,composite,1/2+,2787.8979486102558,nan,2787.8979486102558,2787.8979486102558,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
67.0,alpha,nucleus,composite,0+,49.2196906990103,nan,49.2196906990103,49.2196906990103,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
