run_id,dof_grade,dof_family_id,dof_family_friendly,omega_ref_proxy,genes_min,R_S1_Q,R_S2_S1,dominant_parity,lock_Q0_S1_0_1-1_ratio,band_count,rho_lock,lock_quality_Q,participation_entropy,dna_cluster_id
107,B,F58F5,LOCKED_midEnt_midBands_S1Q_bin2_S2S1_bin3,6.779601367767002,"{""lock_quality_S1"":0.0005178389826853616,""omega_eff"":null,""omega_ref_proxy"":6.779601367767002,""participation_entropy"":0.010843953890036548,""rho_lock"":0.5304420336506486,""structure_tier"":""level1""}",2.523675178807498,3.723737504261785,,0.6298632950468515,14,0.5304420336506486,0.9986955576882098,0.010843953890036548,
108,A,F9E7F,LOCKED_lowEnt_vhiBands_S1Q_bin2_S2S1_bin3,6.394661315151954,"{""lock_quality_S1"":0.00012695972393408344,""omega_eff"":null,""omega_ref_proxy"":6.394661315151954,""participation_entropy"":0.004397316748249021,""rho_lock"":0.19012339129876035,""structure_tier"":""level1""}",2.675539231193737,7.220592685542876,,0.6050882640764568,23,0.19012339129876035,0.999523507533254,0.004397316748249021,
109,A,FFF8B,LOCKED_lowEnt_midBands_S1Q_bin7_S2S1_bin3,6.6539780138867295,"{""lock_quality_S1"":7.4573268462268e-05,""omega_eff"":null,""omega_ref_proxy"":6.6539780138867295,""participation_entropy"":0.004240995996636493,""rho_lock"":0.32617077318881765,""structure_tier"":""level1""}",5.097172242121794,5.991702171210625,,0.6019423985125558,12,0.32617077318881765,0.9995345915098318,0.004240995996636493,
11,A,F0E44,LOCKED_lowEnt_hiBands_S1Q_bin6_S2S1_bin3,6.458047459503129,"{""lock_quality_S1"":2.082366698392719e-05,""omega_eff"":null,""omega_ref_proxy"":6.458047459503129,""participation_entropy"":0.007010106204610541,""rho_lock"":0.40617007187866555,""structure_tier"":""level1""}",4.616429020443144,2.4502153772961557,,0.6063463022630805,16,0.40617007187866555,0.9991425342810167,0.007010106204610541,
110,A,FCDD6,LOCKED_lowEnt_midBands_S1Q_bin7_S2S1_bin3,8.37009442739676,"{""lock_quality_S1"":0.0002182517067443918,""omega_eff"":null,""omega_ref_proxy"":8.37009442739676,""participation_entropy"":0.007889693316114126,""rho_lock"":0.5528698323846701,""structure_tier"":""level1""}",5.277365073292941,4.232767091447652,,0.61897165992615,11,0.5528698323846701,0.9990752830605903,0.007889693316114126,
111,A,F2447,LOCKED_lowEnt_midBands_S1Q_bin4_S2S1_bin3,7.506804472852944,"{""lock_quality_S1"":0.0005494863278536371,""omega_eff"":null,""omega_ref_proxy"":7.506804472852944,""participation_entropy"":0.006832048682049894,""rho_lock"":0.45414241526916826,""structure_tier"":""level1""}",3.6036287907117326,3.9588720111324918,,0.6172564247983885,11,0.45414241526916826,0.9992203556940744,0.006832048682049894,
112,A,F344F,LOCKED_lowEnt_midBands_S1Q_bin2_S2S1_bin3,6.462956237139666,"{""lock_quality_S1"":0.00010741021222473936,""omega_eff"":null,""omega_ref_proxy"":6.462956237139666,""participation_entropy"":0.0035802033258411853,""rho_lock"":0.2200463721291159,""structure_tier"":""level1""}",2.6060359906419532,5.214099393088743,,0.6081685343529475,12,0.2200463721291159,0.9996222679771218,0.0035802033258411853,
113,A,F1937,LOCKED_lowEnt_vhiBands_S1Q_bin8_S2S1_bin3,8.930574065816968,"{""lock_quality_S1"":5.020968954842533e-05,""omega_eff"":null,""omega_ref_proxy"":8.930574065816968,""participation_entropy"":0.001408262319407059,""rho_lock"":0.4210965360769198,""structure_tier"":""level1""}",7.975183428120735,9.36724569340781,,0.5998190049285312,21,0.4210965360769198,0.9998669928066313,0.001408262319407059,
114,B,F63EA,LOCKED_midEnt_midBands_S1Q_bin8_S2S1_bin3,10.585389693180815,"{""lock_quality_S1"":0.0008286863385594204,""omega_eff"":null,""omega_ref_proxy"":10.585389693180815,""participation_entropy"":0.01208172276184237,""rho_lock"":0.4121905818998045,""structure_tier"":""level1""}",7.091923289644971,4.368699604558153,,0.6279097162758238,14,0.4121905818998045,0.9985275795399335,0.01208172276184237,
115,B,F4237,SOFT_LOCK_midEnt_maxBands_S1Q_bin8_S2S1_bin3,6.21855396987283,"{""lock_quality_S1"":0.00015258025464615307,""omega_eff"":null,""omega_ref_proxy"":6.21855396987283,""participation_entropy"":0.01922122559819553,""rho_lock"":0.12775551117528294,""structure_tier"":""level1""}",6.354850164067602,6.781707430276965,,0.6262327260786182,27,0.12775551117528294,0.9973051720646853,0.01922122559819553,
