Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
7.131649684315806,7.131649684315806,True,False,4,4.49333738663424,4.49333738663424,True,False,4,2.451976639976424,2.0690067127671132,2.481506408422337,7.745098039215685,7.745098039215685,True,False,4,4,0.7058823529411765,0,0.0,0.0,0.8235294117647058,0.4705882352941177,0.4991341984846216,1.9999999999999998
9.215373715905063,9.215373715905063,True,False,4,4.7389919870540025,4.7389919870540025,True,False,4,2.71405674648447,1.6952618683764422,6.556580107635743,9.838864838864838,9.838864838864838,True,False,4,4,0.4242424242424243,1,0.5,0.0,0.4848484848484849,0.5656565656565657,0.6718500665986218,2.0
3.2182075805880235,3.2182075805880235,True,False,4,0.9804766006316403,0.9804766006316403,True,True,4,2.2614805857635187,2.1629530163515116,6.928712816176581,2.089947089947087,2.089947089947087,True,False,4,4,0.9333333333333331,0,0.0,0.0,1.8666666666666663,0.4000000000000001,0.3771236166328251,2.0
1.8422650675573096,1.8422650675573096,True,False,4,3.769533653254582,3.769533653254582,True,False,4,2.7853864960764025,1.7314589203389974,5.726649083881998,2.14285714285714,2.14285714285714,True,False,4,4,1.4285714285714284,0,0.0,0.0,1.7142857142857144,0.28571428571428586,2.101618266747808e-16,2.0
7.444208289054196,7.444208289054196,True,False,5,4.569336778639103,4.569336778639103,True,False,5,2.854563607658929,1.5249835948323538,5.539537090570859,7.962962962962961,7.962962962962961,True,False,5,5,0.7,1,0.2,0.0,0.7999999999999999,0.575,0.48669805834829455,1.9999999999999998
3.4712312129952916,3.4712312129952916,True,False,6,0.6933677863910422,0.6933677863910422,True,True,6,2.315908298849265,2.175624743436833,9.30656426260846,2.3922902494331075,2.3922902494331075,True,False,6,6,0.8571428571428572,0,0.0,0.0,1.8571428571428572,0.34285714285714286,0.3331972511340172,2.0
5.673042862203327,5.673042862203327,True,False,4,3.1729439093780174,3.1729439093780174,True,False,4,2.1309367685696143,2.2159106581947547,4.736795467002827,5.990860990860989,5.990860990860989,True,False,4,4,0.4242424242424243,1,0.5,0.0,0.8484848484848486,0.5454545454545455,0.4535342286998715,2.0
nan,nan,False,False,3,0.40625897215044615,0.40625897215044615,True,True,3,2.525222186827179,2.230229336964521,7.828908309713681,2.7954144620811254,2.7954144620811254,True,False,3,3,0.7999999999999998,0,0.0,0.0,1.8666666666666663,0.6000000000000001,0.46666666666666634,2.0
nan,nan,False,False,3,3.564455928797015,3.564455928797015,True,False,3,2.8482835544567497,2.1364163406640433,9.458450412117536,2.1428571428571446,2.1428571428571446,True,False,3,3,1.3333333333333335,0,0.0,0.0,1.6666666666666665,0.33333333333333326,2.220446049250313e-16,2.0
nan,nan,False,False,3,3.769533653254584,3.769533653254584,True,False,3,2.233761984226081,2.4926597514412765,5.745409940943252,2.1428571428571437,2.1428571428571437,True,False,3,3,1.4285714285714286,0,0.0,0.0,1.7142857142857142,0.2857142857142857,1.1102230246251565e-16,2.0
nan,nan,False,False,3,4.282227964398507,4.282227964398507,True,False,3,2.5390196695490137,2.40113010871647,7.112075872124798,6.552028218694884,6.552028218694884,True,False,3,3,0.8333333333333333,0,0.0,0.0,1.0,0.5833333333333334,0.41666666666666663,2.0
2.449521785334752,2.449521785334752,True,False,4,3.277347114556417,3.277347114556417,True,False,4,2.872446626633813,2.361421356255153,5.155763383255899,2.1428571428571423,2.1428571428571423,True,False,4,4,1.2000000000000002,0,0.0,0.0,1.6,0.4000000000000001,2.101618266747808e-16,2.0
7.08675490290793,7.08675490290793,True,False,5,4.608487980581004,4.608487980581004,True,False,5,2.4333208731933165,1.5573948545463903,7.1191860612051086,7.433862433862435,7.433862433862435,True,False,5,5,0.8181818181818181,1,0.2,0.0,0.909090909090909,0.5454545454545454,0.39101478486557417,2.0
nan,nan,False,False,3,1.453361706439682,1.453361706439682,True,False,3,2.114748374908231,2.222567526510351,7.147142769576777,1.2247121070650486,1.2247121070650486,True,False,3,3,0.8235294117647058,0,0.0,0.0,1.6470588235294117,0.5882352941176471,0.23529411764705876,2.0
