entity_id,template_name,node_count,edge_count,density,degree_mean,degree_std,ola,lineage,genes_inherited,genes_olaX,robustness_score,taxonomy_version,taxonomy_kingdom,taxonomy_family_id,is_candidate,was_swept,sweep_evals_planned,sweep_evals_total,seed_evals_total,seed_success_count,sweep_passed_total,sweep_passed_any,sweep_passed,sweep_seeds_total,sweep_attempted,nan_primary_total,nan_primary_count,nan_primary_rate,seed_success_rate,H_part_norm_mean,H_part_norm_std,PE_lockS1_norm_mean,PE_lockS1_norm_std,R_network_S1_mean,R_network_S1_std,R_mean_lastW_mean,phase_var_lastW_mean,QualityLock_mean,H_part_norm_mean_mean,H_part_norm_mean_std,PE_lockS1_norm_mean_mean,PE_lockS1_norm_mean_std,R_network_S1_mean_mean,R_network_S1_mean_std,robust_score_v1,bins_used_count,H_part_over_bins_std,PE_lock_over_bins_std,R_network_over_bins_std,robust_score_v2,runtime_sec_mean,runtime_sec_p95,pQ_mean,pS1_mean,pS2_mean,best_eval_id,thresholds_version,locked,viable_state,attractor_class,viability_state,dof_grade,promoted,confirmed_family_id,confirmed_family_friendly,taxonomy_inputs
c38f23c8e260c4221a06f596440b78aca2425071651aff166aee12221e9c0431,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.5785186970368847,0.9689241981191226,0.792805058727155,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
6b379a9a7ebdc9853aa34d3d1f72852bd90979957c805251d1b6cd1394738616,bipartite_3_3,6,9,0.6,3.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.6361910071306647,0.06740648898961492,0.31346332822030076,0.03648827536174628,0.40170543753289667,0.01573679265035782,0.9700381770093576,1.5645372092884892e-05,0.9988682399797738,0.6361910071306647,0.06740648898961492,0.31346332822030076,0.03648827536174628,0.40170543753289667,0.01573679265035782,0.8835963505877713,1,0.0,0.0,0.0,1.0,241.61448302073404,246.121183859359,0.6430962619962552,0.14223781059016738,0.21466592629711526,cd6c002654ea806167214360db563b85a3d625cf998a0a0a6519ebf251c99a00,ola3_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,C,False,9706bd43e57aae0f,bipartite_3_3:FUNCTIONAL_LOCK:Roob_PE2_H3,R=0.402 PE=0.313 H=0.636 evals=4
ac2cd0e32637e3db27b9b9c84626c315a1b755d0bc3c5eef105b25803b2fab5a,ring_7,7,7,0.3333333333333333,2.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.7298826560327553,0.6821503835246725,0.7932333792796469,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
83807f9104226e7041acebb8af723768cf839c94e05ba9de18c014094be74b7a,ring_6,6,6,0.4,2.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.7978301099051148,0.02381682000222618,0.8560564973474343,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
997a2e30ffc342ef4d21a06fc6d6442588faa3abe8ee2963ebd471bce240d655,bipartite_4_5,9,20,0.5555555555555556,4.444444444444445,0.5270462766947299,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.5633651791371458,1.6033038238454598,0.7568080253755419,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
b53481127728c6d957eddcb1cfe61b14be0603ae209c7f2c996de433482a45f8,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.4832292865654249,0.0958671658594291,0.24369482583036708,0.06148818080882197,0.40876625330770205,0.013820471188802011,0.9293917721977136,8.75161942511543e-05,0.9996064620871931,0.4832292865654249,0.0958671658594291,0.24369482583036708,0.06148818080882197,0.40876625330770205,0.013820471188802011,0.7476836834786835,1,0.0,0.0,0.0,1.0,312.92317398951855,314.89188930692615,0.7495594864272958,0.07326925383113748,0.17717125891437843,4d6a29f83f6cb98963ca2e47eb02216dd074f8ae3a9ad44d68de89a47d2ce601,ola3_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,C,False,633d5499d54bb110,bipartite_4_4:FUNCTIONAL_LOCK:Roob_PE2_H2,R=0.409 PE=0.244 H=0.483 evals=4
1d46e68fb28234835c44cc436e850aa1e7b2ea5dfb663178cf33ef5b472dde2e,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.3858952616295842,1.96574322125804,0.8090116056447485,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
a9e025d9c4a0072ad22a842a0bfbf6700a8b6dc501af09bce4a4364cae3bdae5,ring_7,7,7,0.3333333333333333,2.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.5336260193976782,0.27612429364738267,0.43696829098326634,0.07629814145684531,0.3841458428565459,0.03115717451994098,0.9577179831911564,0.0009392760230885292,0.9987706428240986,0.5336260193976782,0.27612429364738267,0.43696829098326634,0.07629814145684531,0.3841458428565459,0.03115717451994098,0.8253920409529965,1,0.0,0.0,0.0,1.0,279.8300707906601,280.79386857409264,0.3691435853726584,0.10014288671210507,0.5307135275373325,fe3b6cafc6291452e1a779560846be8315d66a06a6ab05626d51d335b923db2e,ola3_taxonomy_v1,False,UNKNOWN,INCOHERENT,NONVIABLE,F,False,1027b0a4f829ce27,ring_7:INCOHERENT:Roob_PE3_H3,R=0.384 PE=0.437 H=0.534 evals=4
716881af4e30ccca9999fbe2bbf275aae2039d49b5787ba27f21ac32e6855996,ring_6,6,6,0.4,2.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.6204186183360193,0.1002064663511532,0.36257380142215867,0.01086978442359963,0.45004028038244986,0.018607415497724378,0.9396723111712957,0.00011372978225910528,0.9995267802367873,0.6204186183360193,0.1002064663511532,0.36257380142215867,0.01086978442359963,0.45004028038244986,0.018607415497724378,0.958653888754332,1,0.0,0.0,0.0,1.0,238.31325401284266,239.34858068776083,0.5338570021614609,0.339785384678859,0.12635761206339655,9d221d3faaf9b710648ed22ab3690a54b8b9b2f1bec9dd4f599f0c70de6b4e7c,ola3_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,B,True,3438ba1c3e51db60,ring_6:FUNCTIONAL_LOCK:Roob_PE2_H3,R=0.450 PE=0.363 H=0.620 evals=4
3d7aeabcceed517a08cf1ab8dd5ce8b94a20529c877ab5996786c7fad3437d3f,ring_7,7,7,0.3333333333333333,2.0,0.0,3,{},{},{},,ola3_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,False,False,0,0,0,0,0,False,False,0,False,0,0,,,,,,,,,0.8393213660644242,0.9350450576618526,0.7963544217152492,,,,,,,,0,,,,,,,,,,,ola3_taxonomy_v1,False,UNKNOWN,UNMEASURED,UNMEASURED,U,False,,UNMEASURED,R=NA PE=NA H=NA evals=0
