E_bind_mass,F_m_list,H_block_mean,M_final,PE_tick_norm,QualityLock,R_final,R_mean_lastW,block_families,block_ids,block_particles,degree_normalized,degree_raw,edges_count,effective_degree,entropy_quality,fm_missing,mass_defect,mass_list,memory_score_k10,nodes,origin_run_ids,phase_var_lastW,reason,run_id,status,success,sumM,target,template_name
0.040169284824931255,"[11.09909560235505, 1.9444444444444444]",-9.10320147423699e-13,22.30948434123128,0.5983939349659979,0.9933051249122324,0.25848930957863153,0.5864823389786202,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.04016928482493043,"[11.09909560235505, 11.250558023701162]",-0.1267796035695865,2,"[1730, 8]",3.781037297091894,no_lock,0,fail,False,22.34965362605621,magnesium_synthesis,nuclear_pair
0.15601898122413302,"[11.303659489197342, 11.220841822055222]",-9.10320147423699e-13,22.36848233002843,0.836092901407275,0.9935428854486021,0.9959501362029963,0.993474613146313,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.1560189812241326,"[11.303659489197342, 11.220841822055222]",0.8460565163981157,2,"[7887, 8989]",0.009510013373147826,locked,1,ok,True,22.524501311252564,magnesium_synthesis,nuclear_pair
0.1502272777468608,"[11.07731091332928, 11.211204319680748]",-9.10320147423699e-13,22.138287955263166,0.8524998639178233,0.9937275364264055,0.9689520692813055,0.9781681822097334,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.15022727774686118,"[11.07731091332928, 11.211204319680748]",0.5685964193231952,2,"[9092, 2905]",0.007760875027741148,locked,2,ok,True,22.288515233010028,magnesium_synthesis,nuclear_pair
0.15170123572023325,"[11.208327444064556, 11.071778446504643]",-9.10320147423699e-13,22.128404654848968,0.8395313560725571,0.9987969969645798,0.9738601610539026,0.9803586579712181,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.15170123572023186,"[11.208327444064556, 11.071778446504643]",0.6968127573837419,2,"[5564, 1878]",0.004717404281940992,locked,3,ok,True,22.2801058905692,magnesium_synthesis,nuclear_pair
0.15493176176199278,"[11.177279852919192, 11.168439159343638]",-9.10320147423699e-13,22.190787250500836,0.8819677381490617,0.9961087494071157,0.9943547007266861,0.9964768137804457,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.15493176176199341,"[11.177279852919192, 11.168439159343638]",0.599655806397066,2,"[4010, 1906]",0.008747684624156211,locked,4,ok,True,22.34571901226283,magnesium_synthesis,nuclear_pair
0.14859936955632852,"[11.057978814710072, 11.17769013919639]",-9.10320147423699e-13,22.087069584350132,0.8363222057852637,0.9980886743849766,0.9565322117876662,0.9739950489332957,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.14859936955632946,"[11.057978814710072, 11.17769013919639]",0.7770407862887954,2,"[9178, 3720]",0.012587725357366592,locked,5,ok,True,22.235668953906462,magnesium_synthesis,nuclear_pair
0.15523924989331847,"[11.145810221808723, 11.194810544235532]",-9.10320147423699e-13,22.185381516150933,0.8686688973847737,0.9981158821176905,0.9945515371366188,0.9958695470257167,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.15523924989332016,"[11.145810221808723, 11.194810544235532]",0.6256730873324398,2,"[556, 8160]",0.006051610646740964,locked,6,ok,True,22.340620766044253,magnesium_synthesis,nuclear_pair
0.14816235349695764,"[11.156287846952658, 11.281378294589905]",-9.10320147423699e-13,22.289503788045607,0.8331992265311292,0.9969306349895684,0.9462310705477588,0.9644606076793789,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.14816235349695717,"[11.156287846952658, 11.281378294589905]",0.7129617505144896,2,"[4122, 5991]",0.00643364073422512,locked,7,ok,True,22.437666141542564,magnesium_synthesis,nuclear_pair
0.15179789705419927,"[11.00317125845181, 11.153992120915058]",-9.10320147423699e-13,22.00536548231267,0.858402335249917,0.9988355281346366,0.9798499468133991,0.9789366734189076,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.15179789705419822,"[11.00317125845181, 11.153992120915058]",0.5640088556230907,2,"[9106, 1855]",0.009779318196583436,locked,8,ok,True,22.157163379366867,magnesium_synthesis,nuclear_pair
0.15563258053974321,"[11.158069239976156, 11.11216812982934]",-9.10320147423699e-13,22.11460478926575,0.8206281357928024,0.9984758998952323,0.9998619595906667,0.9960232559592784,"[""carbon12"", ""carbon12""]","[null, null]","[""carbon12"", ""carbon12""]","[1.0, 1.0]","[1.0, 1.0]",1,"[1, 1]",1.0000000000009104,False,0.15563258053974494,"[11.158069239976156, 11.11216812982934]",0.7927997346787792,2,"[5359, 4008]",0.007823108209832948,locked,9,ok,True,22.270237369805496,magnesium_synthesis,nuclear_pair
