entity_id,template_name,node_count,edge_count,density,degree_mean,degree_std,ola,lineage,genes_inherited,genes_olaX,robustness_score,taxonomy_version,taxonomy_kingdom,taxonomy_family_id,is_candidate,was_swept,sweep_evals_planned,sweep_evals_total,seed_evals_total,seed_success_count,sweep_passed_total,sweep_passed_any,sweep_passed,sweep_seeds_total,sweep_attempted,nan_primary_total,nan_primary_count,nan_primary_rate,seed_success_rate,H_part_norm_mean,H_part_norm_std,PE_lockS1_norm_mean,PE_lockS1_norm_std,R_network_S1_mean,R_network_S1_std,R_mean_lastW_mean,phase_var_lastW_mean,QualityLock_mean,H_part_norm_mean_mean,H_part_norm_mean_std,PE_lockS1_norm_mean_mean,PE_lockS1_norm_mean_std,R_network_S1_mean_mean,R_network_S1_mean_std,robust_score_v1,bins_used_count,H_part_over_bins_std,PE_lock_over_bins_std,R_network_over_bins_std,robust_score_v2,runtime_sec_mean,runtime_sec_p95,pQ_mean,pS1_mean,pS2_mean,best_eval_id,thresholds_version,locked,viable_state,attractor_class,viability_state,dof_grade,promoted,confirmed_family_id,confirmed_family_friendly,taxonomy_inputs
faaebbd8609380534bc0d55d387ea27c33d5e61654bb9a822945ab4a3d3184d0,ring_2,2,1,1.0,1.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.6076217676155952,0.11465986042352379,0.3222151481504828,0.09091241454499821,0.679808674550977,0.015840973592783157,0.9422843533172,7.94705108500286e-07,0.9997017720907135,0.6076217676155952,0.11465986042352379,0.3222151481504828,0.09091241454499821,0.679808674550977,0.015840973592783157,0.7178518295404914,1,0.0,0.0,0.0,1.0,84.25956926099025,85.3508142940118,0.5726514818752834,0.1470308097125581,0.28031769911024634,3ff8fa17b81b4cc32060c2869330d255227769b0cd824246a77a41add4757e73,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,A,True,ff5438f2dfdb3265,ring_2:FUNCTIONAL_LOCK:Roob_PE2_H3,R=0.680 PE=0.322 H=0.608 evals=4
65ef59df4b0165de991698ab0e422fdc9cb743c9db7b407dfbe8c0a0b406f2ac,ring_2,2,1,1.0,1.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.6193793122372816,0.12469817635556907,0.32674017837128644,0.0021099538218969393,0.752560052753083,0.007034532726556828,0.9865484421440659,4.915270614624022e-10,0.99999637571373,0.6193793122372816,0.12469817635556907,0.32674017837128644,0.0021099538218969393,0.752560052753083,0.007034532726556828,0.9906525297206217,1,0.0,0.0,0.0,1.0,84.89751976297703,86.33422500744928,0.522943789195514,0.3952549074524675,0.08180130075385732,92f19cc54f3d36c8f4d58759bf8139534c1cdbfe036fa9de8ec4eb4f278f96f3,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,A,True,139c4319dd42d899,ring_2:FUNCTIONAL_LOCK:R0_PE2_H3,R=0.753 PE=0.327 H=0.619 evals=4
0066ada42fda782dcb418082940f6cfaedfad0cc2e6cf0cfead86a34ea0a9cc6,ring_3,3,3,1.0,2.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.390260851366918,0.07267071003743261,0.20491214691226084,0.013572898695132328,0.6249837729081857,0.029411376515270087,0.9040060194156676,6.005214240117188e-06,0.998957348872572,0.390260851366918,0.07267071003743261,0.20491214691226084,0.013572898695132328,0.6249837729081857,0.029411376515270087,0.9337623518192704,1,0.0,0.0,0.0,1.0,123.51680354645941,124.73565188404173,0.7999953091862345,0.026891909517933115,0.17311277965937633,f634677b543ba2a6142dd266c9a139582569d79d59ae68babb65cb1a3c941b02,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,A,True,6357695ae876ac33,ring_3:FUNCTIONAL_LOCK:Roob_PE2_H2,R=0.625 PE=0.205 H=0.390 evals=4
48d3626fb4c13c4e6668ab76ffd7fc289b805a94c3b50135d4f6af9c68384fc8,ladder_2,4,4,0.6666666666666666,2.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.6152800955812443,0.1670101667431599,0.32106073616234126,0.002154119231318441,0.539197590461112,0.00976665197254894,0.8879715198292307,0.00010156231632667066,0.9973613056952679,0.6152800955812443,0.1670101667431599,0.32106073616234126,0.002154119231318441,0.539197590461112,0.00976665197254894,0.981886692104472,1,0.0,0.0,0.0,1.0,160.40982199355494,162.13785518902586,0.6684520241595386,0.2195243145805446,0.11202365919168875,dd62b2222b3b0b9aab3223233a227e42aa208894968b3cdd03c06063bd332138,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,B,True,c406389cacdb14b8,ladder_2:FUNCTIONAL_LOCK:Roob_PE2_H3,R=0.539 PE=0.321 H=0.615 evals=4
4c09ef132b8ae6b6adf3e14d63dc6eaffedee023a7663cb711a233c93901086e,ladder_2,4,4,0.6666666666666666,2.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.5012587719261505,0.06353984418983992,0.1855367098625738,0.002517942742272717,0.49002333965580547,0.03925530818769848,0.9246369797108871,0.00020180196491397098,0.999859801282847,0.5012587719261505,0.06353984418983992,0.1855367098625738,0.002517942742272717,0.49002333965580547,0.03925530818769848,0.9198909418982542,1,0.0,0.0,0.0,1.0,163.17828541225754,163.60671866969204,0.7148035336622205,0.027887046374922828,0.2573094178655304,4a2d62611ab71db22dac2afe8d7e19bf62a7b5714e635103122eb6a4b048f9bf,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,B,True,2d99a3bc0f621977,ladder_2:FUNCTIONAL_LOCK:Roob_PE1_H3,R=0.490 PE=0.186 H=0.501 evals=4
ad363e40b57361e07911569ebf8547ef7d8670944cd74e8005aae04fbd6620cd,ring_2,2,1,1.0,1.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.30060582646570383,0.03913961594430481,0.18523237169505413,0.00034133131359930413,0.6486471341570925,0.13051359283192757,0.9475924107311278,5.05304600679639e-10,0.9999928183787691,0.30060582646570383,0.03913961594430481,0.18523237169505413,0.00034133131359930413,0.6486471341570925,0.13051359283192757,0.7987910745932331,1,0.0,0.0,0.0,1.0,83.90866518800613,84.32369434933644,0.8594038296380684,0.01863648298179068,0.1219596825570234,d3dcf19da772057902e5f5f185cb198e86d436d712beb55a50d554be6fff69c0,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,A,True,3a4d99d5b841605f,ring_2:FUNCTIONAL_LOCK:Roob_PE1_H2,R=0.649 PE=0.185 H=0.301 evals=4
84b205dce8fc4930ba9311bba6b0027da74bee7e098403d07058c9492665cfa8,ring_2,2,1,1.0,1.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.5941005900345022,0.1321340033896309,0.31821841175783366,0.0009605559205936961,0.7175878126464474,0.02457118256153955,0.9210120995591785,5.997667175067413e-10,0.999990460399408,0.5941005900345022,0.1321340033896309,0.31821841175783366,0.0009605559205936961,0.7175878126464474,0.02457118256153955,0.9657586400876548,1,0.0,0.0,0.0,1.0,83.84044385072775,84.57048098663799,0.5692625235832883,0.3462021919046502,0.08453527908724506,d233ea2b6a2cc09b107a08fdde24372ec9cbc10db2ea183ebbc388820eb34210,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,A,True,139c4319dd42d899,ring_2:FUNCTIONAL_LOCK:R0_PE2_H3,R=0.718 PE=0.318 H=0.594 evals=4
cf61d4d7a4dece7a56828a8b3f25b8acf32bc30351dc35c75f996dc885276ea6,ladder_2,4,4,0.6666666666666666,2.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.43292336561331235,0.0659712132213723,0.21783114600849202,0.032445372240743335,0.4786047916018468,0.07721850775633528,0.9375506742000967,0.00012177840489685844,0.9990625317868963,0.43292336561331235,0.0659712132213723,0.21783114600849202,0.032445372240743335,0.4786047916018468,0.07721850775633528,0.8386591419239829,1,0.0,0.0,0.0,1.0,161.52111080748728,161.99959162427112,0.7703576428304536,0.027672459198999435,0.20196989480582372,6a0276a77c16b700defb368429dc4177358ce5275e477d5fb612054e69e1c81f,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,B,True,19db2fb32bed7851,ladder_2:FUNCTIONAL_LOCK:Roob_PE2_H2,R=0.479 PE=0.218 H=0.433 evals=4
1053a0c7844d808055936d41e74277e6ef367b19c263eff3585a76386ccd9c0c,ring_5,5,5,0.5,2.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.3828955179487624,0.12231569698459616,0.4499676760208845,0.16196394890724056,0.47086913741113035,0.04379227981609452,0.8665315086626648,0.00013574661042621618,0.9952412940381697,0.3828955179487624,0.12231569698459616,0.4499676760208845,0.16196394890724056,0.47086913741113035,0.04379227981609452,0.6400542582536011,1,0.0,0.0,0.0,1.0,196.30805445479928,196.9745202063932,0.3484388073579492,0.007945970782271201,0.6436152214770793,7151842921f76d7d54a5e46782f38fb3d89178be17ec9545c7fce329f197a1ad,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,B,True,9e3d44bbd7f60f21,ring_5:FUNCTIONAL_LOCK:Roob_PE3_H2,R=0.471 PE=0.450 H=0.383 evals=4
24725c508dafe60a09fa2c17b2dcc2395effb22e9fc33e7bebecbc27492ee692,ring_2,2,1,1.0,1.0,0.0,2,{},{},{},,ola2_taxonomy_v1,UNKNOWN,R_mean_lastW=na|entropy_quality=na|memory_score_k10=na|phase_var_lastW=na,True,True,4,4,4,4,4,True,True,4,True,0,0,0.0,1.0,0.26358741178972706,0.0602864294549827,0.18735257362173663,0.002230981370213249,0.7075510146337388,0.14314051863663727,0.9778573783540251,1.5095474565317903e-11,0.9999991869229371,0.26358741178972706,0.0602864294549827,0.18735257362173663,0.002230981370213249,0.7075510146337388,0.14314051863663727,0.7976958329842359,1,0.0,0.0,0.0,1.0,83.25679471646436,83.99725465010852,0.832314087664664,0.026381317808150173,0.1413045861561665,c34549e93ff9ae61228bdacd24911601f7c730e452cd55000095052a390561b7,ola2_taxonomy_v1,False,UNKNOWN,FUNCTIONAL_LOCK,VIABLE,A,True,c5b04e6ae0f670fc,ring_2:FUNCTIONAL_LOCK:R0_PE1_H1,R=0.708 PE=0.187 H=0.264 evals=4
