E_bind_mass,F_m_list,H_block_mean,M_final,PE_tick_norm,QualityLock,R_final,R_mean_lastW,block_families,block_ids,block_particles,degree_normalized,degree_raw,edges_count,effective_degree,entropy_quality,fm_missing,mass_defect,mass_list,memory_score_k10,nodes,origin_run_ids,phase_var_lastW,reason,run_id,status,success,sumM,target,template_name
0.10331515537126981,"[3.7556716840786346, 3.8006418511380224, 3.766728716865712, 3.7020648699070966]",-9.10320147423699e-13,14.921791966618198,0.8150559973797307,0.996957967451731,0.9853069987366367,0.986358711415844,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.1033151553712699,"[3.7556716840786346, 3.8006418511380224, 3.766728716865712, 3.7020648699070966]",0.7274536622301438,4,"[6276, 3582, 9182, 3080]",0.006901990496684576,locked,0,ok,True,15.025107121989468,oxygen_tetra_alpha,nuclear_tetra
0.07239005434712839,"[3.723604851407115, 3.7247341088469055, 3.7875159893010646, 1.5000000000000002]",-9.10320147423699e-13,14.897024889849078,0.6642565986755771,0.9969157118569081,0.6929750443932806,0.7469193550354623,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.07239005434712809,"[3.723604851407115, 3.7247341088469055, 3.7875159893010646, 3.733559994641122]",0.09738313420039735,4,"[7649, 5030, 2539, 236]",1.7083086531924738,no_lock,1,fail,False,14.969414944196206,oxygen_tetra_alpha,nuclear_tetra
0.10365407072644081,"[3.78875152316078, 0.1584158415841584, 3.722315847576258, 3.74917896872967]",-9.10320147423699e-13,14.876367994385799,0.6365596464482365,0.9975540576041239,0.9909219073413174,0.7624549187433588,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.1036540707264404,"[3.78875152316078, 3.719775725645532, 3.722315847576258, 3.74917896872967]",-0.8155781315731909,4,"[7832, 83, 6717, 2688]",1.631661073890399,no_lock,2,fail,False,14.980022065112239,oxygen_tetra_alpha,nuclear_tetra
0.1030296135883678,"[3.719760424756176, 3.720714701446373, 3.7857102793506887, 3.7350864511095554]",-9.10320147423699e-13,14.858242243074427,0.8375947356003619,0.997025904401529,0.9867089656477084,0.9861387242070089,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.10302961358836704,"[3.719760424756176, 3.720714701446373, 3.7857102793506887, 3.7350864511095554]",0.9209794473813154,4,"[4921, 9572, 7497, 5895]",0.011953914334581142,locked,3,ok,True,14.961271856662794,oxygen_tetra_alpha,nuclear_tetra
0.10076904482582488,"[3.76406992378972, 3.669562463413466, 3.8065089704162927, 3.7026452768638136]",-9.10320147423699e-13,14.842017589657468,0.8027891554038145,0.9990451237799302,0.9643005229174421,0.9539333151688302,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.1007690448258245,"[3.76406992378972, 3.669562463413466, 3.8065089704162927, 3.7026452768638136]",0.928007900678626,4,"[4166, 1046, 9984, 6547]",0.01753577405422845,locked,4,ok,True,14.942786634483292,oxygen_tetra_alpha,nuclear_tetra
0.10317834691064777,"[3.779422148226713, 3.73333816947598, 3.692514228329727, 3.775331619284065]",-9.10320147423699e-13,14.877427818405838,0.8174276101711185,0.9977651148966116,0.9861269394421077,0.9728580650554651,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.10317834691064753,"[3.779422148226713, 3.73333816947598, 3.692514228329727, 3.775331619284065]",0.9589259469626177,4,"[9540, 7282, 1089, 2850]",0.006934937292002053,locked,5,ok,True,14.980606165316486,oxygen_tetra_alpha,nuclear_tetra
0.10346898824062188,"[3.774113810781803, 3.705215043668972, 3.7308731037509273, 3.753834850811857]",-9.10320147423699e-13,14.860567820772939,0.8466897964611534,0.9973699519771013,0.9903919794097417,0.9896635904767995,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.10346898824062123,"[3.774113810781803, 3.705215043668972, 3.7308731037509273, 3.753834850811857]",-0.15304295886189712,4,"[8000, 317, 6287, 4234]",0.007713664799906215,locked,6,ok,True,14.96403680901356,oxygen_tetra_alpha,nuclear_tetra
0.10269964841906286,"[3.703311714467313, 3.68515143305136, 3.727736182311972, 3.6828168030854544]",-9.10320147423699e-13,14.696316484497036,0.8167669443330742,0.9995155062141596,0.991855799799728,0.9921246390609679,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.10269964841906365,"[3.703311714467313, 3.68515143305136, 3.727736182311972, 3.6828168030854544]",0.9524255597612796,4,"[7492, 1650, 4842, 3404]",0.005806285568830391,locked,7,ok,True,14.7990161329161,oxygen_tetra_alpha,nuclear_tetra
0.10277111571489878,"[3.718028229003573, 3.71152589093192, 3.766359561775831, 3.698108945914644]",-9.10320147423699e-13,14.791251511911069,0.8402678650274297,0.9960896148092798,0.989606661077218,0.9876169714749452,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.10277111571489961,"[3.718028229003573, 3.71152589093192, 3.766359561775831, 3.698108945914644]",0.8785987053034688,4,"[7742, 5317, 2685, 7995]",0.010162519488497283,locked,8,ok,True,14.894022627625969,oxygen_tetra_alpha,nuclear_tetra
0.10271787905238389,"[3.719830160458179, 3.77015081305193, 3.719853627663009, 3.8144486018549535]",-9.10320147423699e-13,14.921565323975688,0.7966924288193391,0.9972197452913897,0.9794073817635033,0.97547300997576,"[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[null, null, null, null]","[""alpha"", ""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.10271787905238305,"[3.719830160458179, 3.77015081305193, 3.719853627663009, 3.8144486018549535]",0.9333404622094416,4,"[9911, 3912, 8247, 6783]",0.018123947919556755,locked,9,ok,True,15.024283203028071,oxygen_tetra_alpha,nuclear_tetra
