E_bind_mass,F_m_list,H_block_mean,M_final,PE_tick_norm,QualityLock,R_final,R_mean_lastW,block_families,block_ids,block_particles,degree_normalized,degree_raw,edges_count,effective_degree,entropy_quality,fm_missing,mass_defect,mass_list,memory_score_k10,nodes,origin_run_ids,phase_var_lastW,reason,run_id,status,success,sumM,target,template_name
0.07349011133189128,"[3.813086414944626, 3.662495233727144, 3.736778069897462]",-9.10320147423699e-13,11.138869607237341,0.8162474842314441,0.996199508043813,0.9399127045257065,0.9444646914966406,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.07349011133189087,"[3.813086414944626, 3.662495233727144, 3.736778069897462]",0.8950253826275094,3,"[657, 2450, 8722]",0.007341957668677825,locked,0,ok,True,11.212359718569232,carbon_triple_alpha,nuclear_triangle
0.07771967249289298,"[3.821703519025221, 3.7085685811384383, 3.76710891718926]",-9.10320147423699e-13,11.219661344860025,0.8198428249769396,0.9997496212483705,0.9830234939469551,0.9734536547575015,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.07771967249289347,"[3.821703519025221, 3.7085685811384383, 3.76710891718926]",0.9414202008162093,3,"[7707, 5840, 2272]",0.01102143244943461,locked,1,ok,True,11.297381017352919,carbon_triple_alpha,nuclear_triangle
0.07821507390190567,"[3.745040053986562, 3.724963112275372, 3.719243894320877]",-9.10320147423699e-13,11.111031986680906,0.8336288847404633,0.9987926543124844,0.9998071012889491,0.9968716885472249,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.07821507390190519,"[3.745040053986562, 3.724963112275372, 3.719243894320877]",0.9284627952120572,3,"[7837, 1413, 6989]",0.0045605250277816365,locked,2,ok,True,11.189247060582812,carbon_triple_alpha,nuclear_triangle
0.07635917849832742,"[3.658696914365771, 3.767514866354368, 3.740538982445033]",-9.10320147423699e-13,11.090391584666845,0.8339069909794425,0.9993689149329258,0.9774860039770891,0.9685295120388029,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0763591784983273,"[3.658696914365771, 3.767514866354368, 3.740538982445033]",0.9118781138110545,3,"[1942, 3947, 4198]",0.01387074545086838,locked,3,ok,True,11.166750763165172,carbon_triple_alpha,nuclear_triangle
0.07777679800392058,"[3.7734174695393503, 3.7049073740187968, 3.7456870860645375]",-9.10320147423699e-13,11.146235131618763,0.8354610518525727,0.9957626344818234,0.9941412044802492,0.9908983199272194,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.07777679800392079,"[3.7734174695393503, 3.7049073740187968, 3.7456870860645375]",0.8960039102844626,3,"[9251, 6010, 7814]",0.0019485212249006985,locked,4,ok,True,11.224011929622684,carbon_triple_alpha,nuclear_triangle
0.07761838505002794,"[3.698095372948535, 3.801007489460994, 3.803899855044967]",-9.10320147423699e-13,11.225384332404468,0.8579795984554712,0.9978855923814921,0.9830870565281343,0.9796391766177054,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0776183850500285,"[3.698095372948535, 3.801007489460994, 3.803899855044967]",0.504077503126596,3,"[8290, 4085, 8641]",0.007384876722031951,locked,5,ok,True,11.303002717454497,carbon_triple_alpha,nuclear_triangle
0.07858054699258217,"[3.751003888737983, 3.7734827373627535, 3.763459089296923]",-9.10320147423699e-13,11.209365168405078,0.8448542045299914,0.9980463639695802,0.9964405174278214,0.9934806477851834,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.07858054699258155,"[3.751003888737983, 3.7734827373627535, 3.763459089296923]",0.7870346136628013,3,"[8515, 1179, 5288]",0.005736932051705091,locked,6,ok,True,11.28794571539766,carbon_triple_alpha,nuclear_triangle
0.07574106654250908,"[3.7313680098548807, 3.673445959246265, 3.776806061153393]",-9.10320147423699e-13,11.10587896371203,0.7962103378898773,0.9949459174302141,0.972588593469042,0.9796383944532782,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.07574106654250912,"[3.7313680098548807, 3.673445959246265, 3.776806061153393]",0.7405084992876623,3,"[3399, 1151, 1604]",0.00803430495525771,locked,7,ok,True,11.181620030254539,carbon_triple_alpha,nuclear_triangle
0.0761530652180857,"[3.816596070313541, 3.8115367258353583, 3.6985782927703488]",-9.10320147423699e-13,11.250558023701162,0.8770998675884681,0.9996710940525354,0.9607898161763294,0.9655546392558586,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.07615306521808485,"[3.816596070313541, 3.8115367258353583, 3.6985782927703488]",0.7913090736865063,3,"[4513, 509, 4709]",0.010295204950094524,locked,8,ok,True,11.326711088919247,carbon_triple_alpha,nuclear_triangle
0.07796720049776414,"[3.711530300036329, 3.76020059453533, 3.7237908100875576]",-9.10320147423699e-13,11.117554504161452,0.858683866307949,0.9986666810098651,0.9962056576442263,0.9968575057323623,"[""alpha"", ""alpha"", ""alpha""]","[null, null, null]","[""alpha"", ""alpha"", ""alpha""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0779672004977634,"[3.711530300036329, 3.76020059453533, 3.7237908100875576]",0.8729099332257367,3,"[4720, 4758, 3909]",0.0030348136186127707,locked,9,ok,True,11.195521704659216,carbon_triple_alpha,nuclear_triangle
