run_id,accepted,reasons,band_count,lock_quality_Q,structure_tier,d_total_best,selection_config_path,selection_config_hash
94,0,dof_grade_not_a;policy_rejected,1.0,0.9985131153618996,level1,0.04509191091513704,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
70,1,,2.0,0.9993719678039292,level1,0.913488277694079,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
84,1,,2.0,0.9992871242209455,level1,0.07048190659036152,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
25,1,,2.0,0.9998457376075336,level1,0.4469761064445059,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
78,0,policy_rejected,2.0,0.9998008642105446,level1,0.050120278662656316,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
12,0,dof_grade_not_a,2.0,0.9990232924557076,level1,3.0476445776177585,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
33,1,,2.0,0.9995385375989831,level1,0.5274656360724119,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
72,0,dof_grade_not_a,3.0,0.9998142179624703,level1,0.15896691622066264,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
102,1,,2.0,0.9998012335313929,level1,0.10159753936804954,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
92,0,dof_grade_not_a,1.0,0.999521418529611,level1,0.14964654300884053,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
57,1,,2.0,0.9998099647285891,level1,0.6321976473657724,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
17,1,,2.0,0.9996607698737209,level1,0.49737812755711375,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
30,1,,1.0,0.9995300057172082,level1,1.3181586209867817,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
40,1,,2.0,0.9996932298817782,level1,0.5910386579703221,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
