run_id,target_name,family,type,jpc,d_total,d_spacing,d_mass,score_used,score_mode,enough_levels_full,enough_levels_partial,n_levels_sim,policy_status,policy_reason,policy_rejected,policy_preferred_parity,policy_allowed_k,run_dominant_parity,run_k_used,run_sector_confidence
1.0,proton,baryon,baryon,1/2+,25.196058183678833,nan,25.196058183678833,25.196058183678833,total,0,0,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,neutron,baryon,baryon,1/2+,25.17605818407883,nan,25.17605818407883,25.17605818407883,total,0,0,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,eta_prime,eta_prime_like,meson,0-,24.79605819167883,nan,24.79605819167883,24.79605819167883,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,phi,phi_like,meson,1-,29.470072622748184,nan,29.470072622748184,29.470072622748184,total,0,0,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,lambda,baryon,baryon,1/2+,21.656058254478832,nan,21.656058254478832,21.656058254478832,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,sigma,baryon,baryon,1/2+,20.17605828407883,nan,20.17605828407883,20.17605828407883,total,0,0,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,delta_1232,delta_like,baryon,3/2+,9.658029247219705,nan,9.658029247219705,9.658029247219705,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,delta_1600,delta_like,baryon,3/2+,3.985352869297646,nan,3.985352869297646,3.985352869297646,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,delta_1620,delta_like,baryon,1/2-,23.158454634231056,nan,23.158454634231056,23.158454634231056,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,delta_1700,delta_like,baryon,3/2-,11.704747770403296,nan,11.704747770403296,11.704747770403296,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,delta_1900,delta_like,baryon,3/2+,4.96338215694363,nan,4.96338215694363,4.96338215694363,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,delta_1910,delta_like,baryon,1/2+,5.7560585724788265,nan,5.7560585724788265,5.7560585724788265,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,delta_1920,delta_like,baryon,3/2+,6.945073185873168,nan,6.945073185873168,6.945073185873168,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,delta_1930,delta_like,baryon,5/2-,6.695073192123168,nan,6.695073192123168,6.695073192123168,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,delta_1950,delta_like,baryon,7/2+,4.956058588478826,nan,4.956058588478826,4.956058588478826,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,tau,lepton,elementary,1/2+,21.040145666992714,nan,21.040145666992714,21.040145666992714,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,deuteron,nucleus,composite,1+,10.740097454663417,nan,10.740097454663417,10.740097454663417,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,triton,nucleus,composite,1/2+,20.37060594097981,nan,20.37060594097981,20.37060594097981,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,helium3,nucleus,composite,1/2+,610.5880624619376,nan,610.5880624619376,610.5880624619376,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,alpha,nucleus,composite,0+,50.98656715444776,nan,50.98656715444776,50.98656715444776,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,carbon12,nucleus,composite,0+,89.7705697584943,nan,89.7705697584943,89.7705697584943,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,eta_c,charmonium,meson,0-,26.20656798044774,nan,26.20656798044774,26.20656798044774,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,j_psi,charmonium,meson,1-,11.989294048409414,nan,11.989294048409414,11.989294048409414,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,lambda_c,charmed_baryon,baryon,1/2+,4.432853059357352,nan,4.432853059357352,4.432853059357352,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,meson_d0,charmed_meson,meson,0-,16.648145886592694,nan,16.648145886592694,16.648145886592694,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,meson_d_plus,charmed_meson,meson,0-,9.10563681317675,nan,9.10563681317675,9.10563681317675,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,meson_ds,charmed_meson,meson,0-,7.660097557330078,nan,7.660097557330078,7.660097557330078,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,meson_ds0_2317,charmed_meson,meson,0+,29.799258955185337,nan,29.799258955185337,29.799258955185337,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,meson_ds1_2460,charmed_meson,meson,1+,52.43940263611949,nan,52.43940263611949,52.43940263611949,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,meson_ds1_2536,charmed_meson,meson,1+,16.859852438007394,nan,16.859852438007394,16.859852438007394,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,meson_ds_star_2180_DOF,charmed_meson,meson,1-,3.1802931199706808,nan,3.1802931199706808,3.1802931199706808,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,omega_baryon,strange_baryon,baryon,3/2+,14.60563666039898,nan,14.60563666039898,14.60563666039898,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,xi_minus,strange_baryon,baryon,1/2+,43.840144526992766,nan,43.840144526992766,43.840144526992766,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,xi_zero,strange_baryon,baryon,1/2+,44.19014450949276,nan,44.19014450949276,44.19014450949276,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,sigma_star_1385,strange_baryon,baryon,3/2+,40.79014467949276,nan,40.79014467949276,40.79014467949276,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,meson_phi_1680,meson,vector,1-,12.945073035873172,nan,12.945073035873172,12.945073035873172,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,meson_d_star_zero,charmed_meson,meson,1-,6.723694635785394,nan,6.723694635785394,6.723694635785394,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,meson_d_star_plus,charmed_meson,meson,1-,9.390146249492691,nan,9.390146249492691,9.390146249492691,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,meson_ds_star,charmed_meson,meson,1-,2.860097717330068,nan,2.860097717330068,2.860097717330068,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,meson_ds_star_2090_DOF,charmed_meson,meson,1-,3.0800837514261783,nan,3.0800837514261783,3.0800837514261783,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,xi_c_plus,charmed_baryon,baryon,1/2+,22.492253593978866,nan,22.492253593978866,22.492253593978866,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,rho_1700,rho_like,meson,1-,19.11211661071533,nan,19.11211661071533,19.11211661071533,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,nucleon_1720,nucleon_like,baryon,3/2+,11.94507306087317,nan,11.94507306087317,11.94507306087317,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,sigma_1775,strange_baryon,baryon,5/2-,14.093430676218976,nan,14.093430676218976,14.093430676218976,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,chi_c0,charmonium,meson,0+,121.69069439293057,nan,121.69069439293057,121.69069439293057,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,chi_c1,charmonium,meson,1+,262.6393605961279,nan,262.6393605961279,262.6393605961279,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,chi_c2,charmonium,meson,2+,90.54646500490236,nan,90.54646500490236,90.54646500490236,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,psi_2s,charmonium,meson,1-,59.52788024368479,nan,59.52788024368479,59.52788024368479,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
1.0,sigma_c_2455,charmed_baryon,baryon,1/2+,85.39899340700231,nan,85.39899340700231,85.39899340700231,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,sigma_c_2520,charmed_baryon,baryon,3/2+,83.89973343462479,nan,83.89973343462479,83.89973343462479,total,1,1,1,pass,,0,odd,"[1, 3, 5]",odd,1,1.0
1.0,lambda_c_2595,charmed_baryon,baryon,1/2-,65.69949998675004,nan,65.69949998675004,65.69949998675004,total,1,1,1,reject,parity_mismatch,1,even,"[1, 2, 4]",odd,1,1.0
