run_id,target_name,family,type,d_total,d_spacing,d_mass,enough_levels
18.0,proton,nucleon_like,baryon,21.492170804959322,14.38927621017511,7.102894594784212,1
19.0,pion,pion_like,meson,25.979341873648618,8.851564666796744,17.127777206851874,1
19.0,rho,rho_like,meson,19.058024224577974,13.58024655635575,5.477777668222224,1
19.0,proton,nucleon_like,baryon,15.953278099728129,15.953278099728129,nan,0
20.0,pion,pion_like,meson,33.1455775956353,7.128911796190828,26.016665799444475,1
20.0,rho,rho_like,meson,10.119752889549773,3.0864196968831017,7.03333319266667,1
20.0,proton,nucleon_like,baryon,2.846159455948185,2.846159455948185,nan,0
21.0,pion,pion_like,meson,22.641496757107625,1.3867355608377654,21.25476119626986,1
21.0,rho,rho_like,meson,9.096825208928344,3.9682538829283427,5.128571326000001,1
21.0,proton,nucleon_like,baryon,7.334537088051436,7.334537088051436,nan,0
22.0,pion,pion_like,meson,35.93668534260497,7.539067241573188,28.39761810103178,1
22.0,rho,rho_like,meson,10.631216734351302,2.6455026083512956,7.985714126000006,1
22.0,proton,nucleon_like,baryon,2.439565260153407,2.439565260153407,nan,0
23.0,pion,pion_like,meson,19.68591666476818,0.3359173097681553,19.349999355000023,1
23.0,rho,rho_like,meson,11.23086396921751,5.864197409884172,5.3666665593333365,1
23.0,proton,nucleon_like,baryon,14.167012682302493,8.122012803202491,6.044999879100002,1
24.0,pion,pion_like,meson,25.460779197461108,8.674882321093571,16.785896876367538,1
24.0,rho,rho_like,meson,21.087463855052455,15.669515245462708,5.417948609589746,1
24.0,proton,nucleon_like,baryon,18.841186621103372,12.588494438464908,6.252692182638463,1
25.0,pion,pion_like,meson,26.190007960849787,8.923341869738657,17.26666609111113,1
25.0,rho,rho_like,meson,22.45617227302257,16.589505723689236,5.866666549333336,1
25.0,proton,nucleon_like,baryon,19.58582768199354,19.58582768199354,nan,0
26.0,pion,pion_like,meson,35.93668534260496,7.53906724157319,28.39761810103177,1
26.0,rho,rho_like,meson,10.631216734351302,2.6455026083513005,7.985714126,1
26.0,proton,nucleon_like,baryon,11.193141266562348,3.8952842696623464,7.297856996900001,1
27.0,pion,pion_like,meson,26.19000796084979,8.923341869738657,17.266666091111134,1
27.0,rho,rho_like,meson,26.051851192497505,18.518518009830835,7.53333318266667,1
27.0,proton,nucleon_like,baryon,21.900642411074475,21.900642411074475,nan,0
28.0,pion,pion_like,meson,39.65816233856453,8.085941168749669,31.57222116981486,1
28.0,rho,rho_like,meson,12.78779125282604,3.5322358823815874,9.255555370444451,1
28.0,proton,nucleon_like,baryon,3.666986925324479,3.666986925324479,nan,0
29.0,pion,pion_like,meson,35.93668534260495,7.539067241573188,28.397618101031767,1
29.0,rho,rho_like,meson,10.631216734351304,2.6455026083513027,7.985714126,1
29.0,proton,nucleon_like,baryon,2.4395652601534152,2.4395652601534152,nan,0
30.0,pion,pion_like,meson,38.03001615283222,7.8466838256099605,30.18333232722226,1
30.0,rho,rho_like,meson,11.632098549517764,2.932098723517759,8.699999826000004,1
30.0,proton,nucleon_like,baryon,2.875360326613232,2.875360326613232,nan,0
31.0,pion,pion_like,meson,39.65816233856452,8.08594116874967,31.572221169814853,1
31.0,rho,rho_like,meson,12.787791252826029,3.532235882381582,9.255555370444448,1
31.0,proton,nucleon_like,baryon,11.401400650717505,3.4686230315952797,7.932777619122226,1
32.0,pion,pion_like,meson,38.03001615283222,7.846683825609958,30.183332327222256,1
32.0,rho,rho_like,meson,11.632098549517762,2.9320987235177576,8.699999826000004,1
32.0,proton,nucleon_like,baryon,2.87536032661323,2.87536032661323,nan,0
33.0,pion,pion_like,meson,21.273628366376553,0.8125179373024566,20.461110429074097,1
33.0,rho,rho_like,meson,9.337859891139978,4.5267488762510855,4.811111014888891,1
33.0,proton,nucleon_like,baryon,11.714780699141258,6.169780810041256,5.544999889100003,1
34.0,pion,pion_like,meson,25.460779197461115,8.674882321093573,16.78589687636754,1
34.0,rho,rho_like,meson,21.087463855052455,15.669515245462708,5.417948609589746,1
34.0,proton,nucleon_like,baryon,18.407628563473253,18.407628563473253,nan,0
35.0,pion,pion_like,meson,38.03001615283222,7.846683825609958,30.183332327222256,1
35.0,rho,rho_like,meson,11.632098549517762,2.9320987235177576,8.699999826000004,1
35.0,proton,nucleon_like,baryon,2.87536032661323,2.87536032661323,nan,0
36.0,pion,pion_like,meson,26.19000796084979,8.923341869738657,17.266666091111134,1
36.0,rho,rho_like,meson,20.193826660214313,14.660493437547643,5.53333322266667,1
36.0,proton,nucleon_like,baryon,17.271012952912606,17.271012952912606,nan,0
37.0,pion,pion_like,meson,8.810055766753042,3.001722627030813,5.808333139722229,1
37.0,rho,rho_like,meson,13.706172491403912,8.256172600403909,5.449999891000002,1
37.0,proton,nucleon_like,baryon,15.92629018536347,10.10629030176347,5.8199998836,1
38.0,pion,pion_like,meson,20.199841465299013,1.9609531843730714,18.23888828092594,1
38.0,rho,rho_like,meson,5.568312657482496,1.646090513704718,3.9222221437777782,1
38.0,proton,nucleon_like,baryon,10.35804610229642,4.813046213196418,5.544999889100001,1
39.0,pion,pion_like,meson,25.460779197461115,8.674882321093573,16.78589687636754,1
39.0,rho,rho_like,meson,18.63637181210895,13.295346277903821,5.34102553420513,1
39.0,proton,nucleon_like,baryon,15.403389951088243,10.689159276142087,4.7142306749461556,1
40.0,pion,pion_like,meson,35.93668534260497,7.539067241573188,28.39761810103178,1
40.0,rho,rho_like,meson,10.631216734351302,2.6455026083512956,7.985714126000006,1
40.0,proton,nucleon_like,baryon,11.193141266562353,3.8952842696623464,7.297856996900007,1
41.0,pion,pion_like,meson,26.94238684371112,9.179689023102632,17.762697820608487,1
41.0,rho,rho_like,meson,25.694708345899645,18.518518013232974,7.17619033266667,1
41.0,proton,nucleon_like,baryon,23.39572537417851,16.117392186411845,7.278333187766668,1
42.0,pion,pion_like,meson,26.541118106185074,9.042970541308511,17.498147564876565,1
42.0,rho,rho_like,meson,22.08683071960821,16.4609049062008,5.625925813407409,1
42.0,proton,nucleon_like,baryon,20.30006459896247,14.132842500084692,6.167222098877778,1
43.0,pion,pion_like,meson,25.979341873648618,8.851564666796744,17.127777206851874,1
43.0,rho,rho_like,meson,19.058024224577974,13.58024655635575,5.477777668222224,1
43.0,proton,nucleon_like,baryon,15.96613951366001,11.354472939226675,4.611666574433335,1
44.0,pion,pion_like,meson,23.236734832504453,1.3867355608377645,21.84999927166669,1
44.0,rho,rho_like,meson,9.610493625996199,4.243827066662863,5.366666559333335,1
44.0,proton,nucleon_like,baryon,7.665224906491577,7.665224906491577,nan,0
45.0,pion,pion_like,meson,25.460779197461115,8.674882321093573,16.78589687636754,1
45.0,rho,rho_like,meson,18.636371812108955,13.295346277903825,5.34102553420513,1
45.0,proton,nucleon_like,baryon,15.403389951088254,10.6891592761421,4.7142306749461556,1
46.0,pion,pion_like,meson,26.688953956852565,9.093340508285293,17.59561344856727,1
46.0,rho,rho_like,meson,19.635022262693468,13.970110095289959,5.66491216740351,1
46.0,proton,nucleon_like,baryon,24.642399112902545,17.982136088213068,6.660263024689476,1
47.0,pion,pion_like,meson,25.979341873648618,8.851564666796744,17.127777206851874,1
47.0,rho,rho_like,meson,21.115637329795675,15.63785966157345,5.477777668222224,1
47.0,proton,nucleon_like,baryon,18.945563294339784,13.000563413239783,5.944999881100001,1
48.0,pion,pion_like,meson,19.136581823230564,0.5273231842799233,18.609258638950642,1
48.0,rho,rho_like,meson,11.344718565189329,5.8299038606708065,5.514814704518521,1
48.0,proton,nucleon_like,baryon,14.126492668846847,7.91482612641351,6.211666542433337,1
49.0,pion,pion_like,meson,39.65816233856453,8.085941168749669,31.57222116981486,1
49.0,rho,rho_like,meson,12.78779125282604,3.5322358823815874,9.255555370444451,1
49.0,proton,nucleon_like,baryon,11.401400650717513,3.4686230315952833,7.93277761912223,1
50.0,pion,pion_like,meson,25.979341873648615,8.851564666796744,17.12777720685187,1
50.0,rho,rho_like,meson,24.617694850568938,17.695472766791156,6.922222083777783,1
50.0,proton,nucleon_like,baryon,23.768124247384034,15.823124406284032,7.944999841100001,1
51.0,pion,pion_like,meson,18.449913271308542,0.7665805274196333,17.683332743888908,1
51.0,rho,rho_like,meson,11.487036810154098,5.787036924154096,5.699999886000003,1
51.0,proton,nucleon_like,baryon,10.160234836730895,10.160234836730895,nan,0
52.0,pion,pion_like,meson,33.14557759563529,7.128911796190824,26.016665799444468,1
52.0,rho,rho_like,meson,10.119752889549765,3.086419696883099,7.0333331926666665,1
52.0,proton,nucleon_like,baryon,2.8461594559481806,2.8461594559481806,nan,0
53.0,pion,pion_like,meson,26.541118106185074,9.042970541308511,17.498147564876565,1
53.0,rho,rho_like,meson,22.086830719608205,16.460904906200795,5.625925813407409,1
53.0,proton,nucleon_like,baryon,20.300064598962464,14.132842500084687,6.1672220988777795,1
54.0,pion,pion_like,meson,19.50503821073664,4.094432663817431,15.410605546919209,1
54.0,rho,rho_like,meson,11.868686722159875,11.868686722159875,nan,0
54.0,proton,nucleon_like,baryon,22.6619483772792,22.6619483772792,nan,0
55.0,pion,pion_like,meson,20.19984146529902,1.9609531843730685,18.238888280925952,1
55.0,rho,rho_like,meson,5.568312657482508,1.6460905137047268,3.9222221437777818,1
55.0,proton,nucleon_like,baryon,8.514908929931941,3.6365756941652694,4.878333235766672,1
56.0,pion,pion_like,meson,26.190007960849787,8.923341869738657,17.26666609111113,1
56.0,rho,rho_like,meson,16.335802087931118,10.80246886526445,5.533333222666669,1
56.0,proton,nucleon_like,baryon,14.777931924914634,10.535432009764634,4.242499915150001,1
57.0,pion,pion_like,meson,26.19000796084979,8.923341869738657,17.266666091111134,1
57.0,rho,rho_like,meson,26.051851192497505,18.518518009830835,7.533333182666669,1
57.0,proton,nucleon_like,baryon,21.900642411074475,21.900642411074475,nan,0
58.0,pion,pion_like,meson,26.25291539484202,2.6172018969848465,23.635713497857175,1
58.0,rho,rho_like,meson,9.167371937980985,3.086419678647646,6.080952259333338,1
58.0,proton,nucleon_like,baryon,9.626424169357215,4.4714242724572095,5.154999896900006,1
59.0,pion,pion_like,meson,26.37588980249788,8.986674695863874,17.38921510663401,1
59.0,rho,rho_like,meson,23.93311486410513,17.429193425556107,6.503921438549022,1
59.0,proton,nucleon_like,baryon,20.61236933309273,20.61236933309273,nan,0
60.0,pion,pion_like,meson,26.541118106185074,9.042970541308511,17.498147564876565,1
60.0,rho,rho_like,meson,20.372153131926783,14.746227318519376,5.625925813407409,1
60.0,proton,nucleon_like,baryon,17.409624615703677,17.409624615703677,nan,0
61.0,pion,pion_like,meson,26.19000796084979,8.923341869738657,17.266666091111134,1
61.0,rho,rho_like,meson,20.19382666021431,14.660493437547641,5.533333222666669,1
61.0,proton,nucleon_like,baryon,17.271012952912606,17.271012952912606,nan,0
62.0,pion,pion_like,meson,35.93668534260496,7.539067241573188,28.397618101031775,1
62.0,rho,rho_like,meson,10.631216734351304,2.645502608351299,7.985714126000004,1
62.0,proton,nucleon_like,baryon,2.439565260153411,2.439565260153411,nan,0
63.0,pion,pion_like,meson,26.37588980249788,8.986674695863874,17.38921510663401,1
63.0,rho,rho_like,meson,21.196005279893427,15.613652450364016,5.5823528295294125,1
63.0,proton,nucleon_like,baryon,19.025380750344095,13.31567498218527,5.709705768158826,1
64.0,pion,pion_like,meson,26.37588980249788,8.986674695863874,17.38921510663401,1
64.0,rho,rho_like,meson,21.196005279893427,15.613652450364016,5.5823528295294125,1
64.0,proton,nucleon_like,baryon,19.025380750344095,13.31567498218527,5.709705768158826,1
65.0,pion,pion_like,meson,26.822006222453304,9.138673478564396,17.683332743888908,1
65.0,rho,rho_like,meson,27.47777708270327,19.444443910036597,8.033333172666671,1
65.0,proton,nucleon_like,baryon,24.701594977123534,16.756595136023535,7.944999841100001,1
66.0,pion,pion_like,meson,25.460779197461108,8.674882321093571,16.785896876367538,1
66.0,rho,rho_like,meson,25.512914832867757,18.0436842130216,7.469230619846157,1
66.0,proton,nucleon_like,baryon,22.27898329111851,14.48782960078774,7.791153690330772,1
67.0,pion,pion_like,meson,38.03001615283222,7.846683825609958,30.183332327222256,1
67.0,rho,rho_like,meson,11.632098549517762,2.9320987235177576,8.699999826000004,1
67.0,proton,nucleon_like,baryon,2.87536032661323,2.87536032661323,nan,0
68.0,pion,pion_like,meson,14.90340177694889,1.3867355608377645,13.516666216111126,1
68.0,rho,rho_like,meson,7.659876387764218,3.6265431350975486,4.033333252666669,1
68.0,proton,nucleon_like,baryon,6.924484193185673,6.924484193185673,nan,0
69.0,pion,pion_like,meson,26.375889802497888,8.986674695863874,17.389215106634012,1
69.0,rho,rho_like,meson,27.317283258905064,19.2447344007482,8.072548858156866,1
69.0,proton,nucleon_like,baryon,25.125171247805326,16.474289067881795,8.650882179923533,1
70.0,pion,pion_like,meson,26.37588980249788,8.986674695863874,17.38921510663401,1
70.0,rho,rho_like,meson,23.933114864105125,17.429193425556104,6.50392143854902,1
70.0,proton,nucleon_like,baryon,21.654284086238015,14.768107753373306,6.886176332864707,1
71.0,pion,pion_like,meson,27.81788227104067,9.477983892471624,18.339898378569046,1
71.0,rho,rho_like,meson,33.64724942790924,23.007855701303175,10.639393726606064,1
71.0,proton,nucleon_like,baryon,29.264570575628504,19.25896471513456,10.005605860493946,1
72.0,pion,pion_like,meson,24.64428576159531,1.9609531843730723,22.683332577222238,1
72.0,rho,rho_like,meson,9.403703504922413,3.703703618922416,5.699999885999998,1
72.0,proton,nucleon_like,baryon,10.160999403945045,5.282666168178377,4.878333235766668,1
73.0,pion,pion_like,meson,35.93668534260496,7.539067241573184,28.397618101031775,1
73.0,rho,rho_like,meson,10.631216734351295,2.645502608351293,7.985714126000002,1
73.0,proton,nucleon_like,baryon,11.19314126656235,3.895284269662344,7.2978569969000056,1
74.0,pion,pion_like,meson,26.822006222453307,9.138673478564396,17.68333274388891,1
74.0,rho,rho_like,meson,24.60123394712332,17.901234081123317,6.699999866000002,1
74.0,proton,nucleon_like,baryon,22.46702714161369,15.522027280513692,6.9449998610999994,1
75.0,pion,pion_like,meson,22.64149675710763,1.3867355608377645,21.254761196269868,1
75.0,rho,rho_like,meson,9.096825208928351,3.968253882928347,5.128571326000003,1
75.0,proton,nucleon_like,baryon,10.681189854981714,5.421904245881708,5.259285609100004,1
76.0,pion,pion_like,meson,18.625180284080404,6.345887764097226,12.279292519983178,1
76.0,rho,rho_like,meson,23.366666063388855,15.151514712540367,8.215151350848487,1
76.0,proton,nucleon_like,baryon,21.422971331351732,13.538577549645668,7.884393781706064,1
77.0,pion,pion_like,meson,21.273628366376546,0.8125179373024605,20.461110429074086,1
77.0,rho,rho_like,meson,9.337859891139962,4.526748876251075,4.811111014888887,1
77.0,proton,nucleon_like,baryon,8.176239905949988,8.176239905949988,nan,0
78.0,pion,pion_like,meson,33.1455775956353,7.128911796190828,26.016665799444475,1
78.0,rho,rho_like,meson,10.119752889549773,3.0864196968831017,7.03333319266667,1
78.0,proton,nucleon_like,baryon,2.846159455948185,2.846159455948185,nan,0
79.0,pion,pion_like,meson,35.93668534260496,7.539067241573188,28.397618101031775,1
79.0,rho,rho_like,meson,10.631216734351304,2.645502608351299,7.985714126000004,1
79.0,proton,nucleon_like,baryon,2.439565260153411,2.439565260153411,nan,0
80.0,pion,pion_like,meson,25.136677524843925,8.56445585502909,16.572221669814834,1
80.0,rho,rho_like,meson,19.65884724507688,14.403291794632436,5.255555450444446,1
80.0,proton,nucleon_like,baryon,16.855177964539383,16.855177964539383,nan,0
81.0,pion,pion_like,meson,29.238026749877772,6.554694172655521,22.683332577222252,1
81.0,rho,rho_like,meson,9.403703506827622,3.7037036208276186,5.699999886000004,1
81.0,proton,nucleon_like,baryon,12.941731086559981,6.786731209659975,6.154999876900006,1
82.0,pion,pion_like,meson,27.051823772127314,9.216975881773758,17.834847890353558,1
82.0,rho,rho_like,meson,22.0344551170661,16.273849171672158,5.760605945393941,1
82.0,proton,nucleon_like,baryon,21.549694858837867,14.877422265010596,6.672272593827272,1
83.0,pion,pion_like,meson,20.099860069640393,2.906723387842987,17.193136681797405,1
83.0,rho,rho_like,meson,5.700726095510121,2.1968045969611008,3.5039214985490204,1
83.0,proton,nucleon_like,baryon,4.754803996120105,4.754803996120105,nan,0
84.0,pion,pion_like,meson,25.979341873648618,8.851564666796744,17.127777206851874,1
84.0,rho,rho_like,meson,19.058024224577974,13.58024655635575,5.477777668222224,1
84.0,proton,nucleon_like,baryon,15.96613951366001,11.354472939226675,4.611666574433335,1
85.0,pion,pion_like,meson,33.1455775956353,7.128911796190827,26.01666579944448,1
85.0,rho,rho_like,meson,10.119752889549764,3.0864196968830937,7.03333319266667,1
85.0,proton,nucleon_like,baryon,11.921720358228015,5.100053827994681,6.821666530233335,1
86.0,pion,pion_like,meson,25.460779197461115,8.674882321093573,16.78589687636754,1
86.0,rho,rho_like,meson,21.087463855052455,15.669515245462708,5.417948609589746,1
86.0,proton,nucleon_like,baryon,25.7793461520412,17.98819246171043,7.79115369033077,1
87.0,pion,pion_like,meson,25.979341873648618,8.851564666796744,17.127777206851874,1
87.0,rho,rho_like,meson,24.617694850568938,17.69547276679116,6.92222208377778,1
87.0,proton,nucleon_like,baryon,27.049169831897714,18.437503337464378,8.611666494433338,1
88.0,pion,pion_like,meson,26.19000796084979,8.923341869738657,17.266666091111134,1
88.0,rho,rho_like,meson,20.19382666021431,14.660493437547641,5.533333222666669,1
88.0,proton,nucleon_like,baryon,17.271012952912606,17.271012952912606,nan,0
89.0,pion,pion_like,meson,25.979341873648618,8.851564666796744,17.127777206851874,1
89.0,rho,rho_like,meson,19.058024224577974,13.58024655635575,5.477777668222224,1
89.0,proton,nucleon_like,baryon,15.953278099728129,15.953278099728129,nan,0
90.0,pion,pion_like,meson,27.051823772127314,9.216975881773758,17.834847890353558,1
90.0,rho,rho_like,meson,26.688775981150844,19.07968522424175,7.609090756909095,1
90.0,proton,nucleon_like,baryon,24.23999649469198,16.65863300995561,7.581363484736367,1
91.0,pion,pion_like,meson,20.73673491583778,1.3867355608377654,19.349999355000016,1
91.0,rho,rho_like,meson,7.453086274311232,3.0864196949778986,4.366666579333334,1
91.0,proton,nucleon_like,baryon,10.601772883998349,5.556772984898348,5.0449998991000005,1
92.0,pion,pion_like,meson,27.151744445898622,9.251020404908262,17.90072404099036,1
92.0,rho,rho_like,meson,21.353246921389037,15.566290515389037,5.786956406000002,1
92.0,proton,nucleon_like,baryon,33.04343724093178,24.315828719831774,8.727608521100002,1
93.0,pion,pion_like,meson,25.979341873648618,8.851564666796744,17.127777206851874,1
93.0,rho,rho_like,meson,24.61769485056894,17.69547276679116,6.922222083777782,1
93.0,proton,nucleon_like,baryon,21.924987075019565,14.646653887252896,7.278333187766669,1
94.0,pion,pion_like,meson,38.03001615283222,7.846683825609958,30.183332327222256,1
94.0,rho,rho_like,meson,11.632098549517762,2.9320987235177576,8.699999826000004,1
94.0,proton,nucleon_like,baryon,2.87536032661323,2.87536032661323,nan,0
95.0,pion,pion_like,meson,38.030016152832204,7.846683825609958,30.18333232722225,1
95.0,rho,rho_like,meson,11.632098549517755,2.932098723517754,8.699999826,1
95.0,proton,nucleon_like,baryon,11.140534090017004,3.485534243117005,7.654999846899999,1
96.0,pion,pion_like,meson,16.178291572908364,2.906723387842986,13.271568185065377,1
96.0,rho,rho_like,meson,6.869208260113975,4.012345572153189,2.8568626879607866,1
96.0,proton,nucleon_like,baryon,6.9334531529021595,6.9334531529021595,nan,0
97.0,pion,pion_like,meson,14.028829290600275,4.779839699910028,9.248989590690247,1
97.0,rho,rho_like,meson,19.969733857237724,12.158622902348831,7.811110954888892,1
97.0,proton,nucleon_like,baryon,19.81180539334738,12.230441908611015,7.581363484736365,1
98.0,pion,pion_like,meson,26.82200622245331,9.138673478564398,17.68333274388891,1
98.0,rho,rho_like,meson,24.601233947123326,17.901234081123324,6.699999866000002,1
98.0,proton,nucleon_like,baryon,22.182713452259605,14.737713601159603,7.444999851100004,1
99.0,pion,pion_like,meson,38.030016152832204,7.846683825609958,30.18333232722225,1
99.0,rho,rho_like,meson,11.632098549517755,2.932098723517754,8.699999826,1
99.0,proton,nucleon_like,baryon,2.875360326613226,2.875360326613226,nan,0
100.0,pion,pion_like,meson,26.375889802497888,8.986674695863876,17.389215106634012,1
100.0,rho,rho_like,meson,23.933114864105136,17.429193425556115,6.503921438549022,1
100.0,proton,nucleon_like,baryon,22.49626791191141,15.02185629669376,7.47441161521765,1
101.0,pion,pion_like,meson,27.051823772127314,9.216975881773758,17.834847890353558,1
101.0,rho,rho_like,meson,26.68877598115084,19.079685224241747,7.609090756909094,1
101.0,proton,nucleon_like,baryon,22.661746443212735,22.661746443212735,nan,0
102.0,pion,pion_like,meson,25.73858063113299,8.769533577720273,16.96904705341272,1
102.0,rho,rho_like,meson,19.964549768012557,14.550264162012553,5.414285606000003,1
102.0,proton,nucleon_like,baryon,17.300982813544422,11.92741149244442,5.373571321100004,1
103.0,pion,pion_like,meson,26.37588980249788,8.986674695863874,17.389215106634005,1
103.0,rho,rho_like,meson,21.196005279893427,15.613652450364013,5.5823528295294125,1
103.0,proton,nucleon_like,baryon,19.02538075034409,13.315674982185266,5.709705768158826,1
104.0,pion,pion_like,meson,35.936685342604974,7.5390672415731865,28.39761810103179,1
104.0,rho,rho_like,meson,10.631216734351298,2.6455026083512907,7.9857141260000075,1
104.0,proton,nucleon_like,baryon,2.4395652601534006,2.4395652601534006,nan,0
105.0,pion,pion_like,meson,26.190007960849787,8.923341869738657,17.26666609111113,1
105.0,rho,rho_like,meson,22.456172273022574,16.58950572368924,5.866666549333336,1
105.0,proton,nucleon_like,baryon,19.585827681993543,19.585827681993543,nan,0
106.0,pion,pion_like,meson,19.685916664768172,0.3359173097681534,19.34999935500002,1
106.0,rho,rho_like,meson,11.230863969217502,5.8641974098841665,5.366666559333336,1
106.0,proton,nucleon_like,baryon,10.124195796499217,10.124195796499217,nan,0
107.0,pion,pion_like,meson,26.541118106185074,9.042970541308511,17.49814756487656,1
107.0,rho,rho_like,meson,22.086830719608194,16.46090490620079,5.625925813407407,1
107.0,proton,nucleon_like,baryon,20.724901196847895,14.002123553525673,6.722777643322225,1
108.0,pion,pion_like,meson,26.541118106185074,9.042970541308511,17.49814756487656,1
108.0,rho,rho_like,meson,28.44211176237845,19.890260081563632,8.551851680814817,1
108.0,proton,nucleon_like,baryon,23.58246389325284,23.58246389325284,nan,0
109.0,pion,pion_like,meson,35.93668534260495,7.539067241573188,28.397618101031767,1
109.0,rho,rho_like,meson,10.631216734351298,2.645502608351299,7.985714125999999,1
109.0,proton,nucleon_like,baryon,2.439565260153411,2.439565260153411,nan,0
110.0,pion,pion_like,meson,25.460779197461118,8.674882321093573,16.785896876367545,1
110.0,rho,rho_like,meson,21.087463855052462,15.669515245462716,5.417948609589746,1
110.0,proton,nucleon_like,baryon,18.84118662110338,12.588494438464913,6.252692182638466,1
111.0,pion,pion_like,meson,39.658162338564516,8.085941168749672,31.572221169814846,1
111.0,rho,rho_like,meson,12.787791252826025,3.5322358823815803,9.255555370444446,1
111.0,proton,nucleon_like,baryon,3.666986925324471,3.666986925324471,nan,0
