Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
9.237084776,9.237084776,nan,nan,4.0,4.72215276,4.72215276,nan,nan,4.0,2.295195519,2.218557408,8.776367331,9.994026284,9.994026284,nan,nan,4.0,4.0,0.387096774,1.0,0.5,0.0,0.451612903,0.602150538,0.671160711,2.0
9.179950407,9.179950407,nan,nan,4.0,4.282227964,4.282227964,nan,nan,4.0,2.687221564,2.412922452,2.60201984,7.433862434,7.433862434,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.833333333,0.666666667,0.40824829,2.0
11.41315899,11.41315899,nan,nan,4.0,4.625510242,4.625510242,nan,nan,4.0,2.564544442,1.685364898,2.761491798,8.123993559,8.123993559,nan,nan,4.0,4.0,0.695652174,1.0,0.25,0.0,0.782608696,0.753623188,0.483284986,2.0
6.965993624,6.965993624,nan,nan,4.0,4.461670973,4.461670973,nan,nan,4.0,2.46941841,2.010772746,9.302022531,7.433862434,7.433862434,nan,nan,4.0,4.0,0.75,0.0,0.0,0.0,0.875,0.5,0.444878261,2.0
7.408784981,7.408784981,nan,nan,4.0,4.425782372,4.425782372,nan,nan,4.0,2.701269663,2.137564155,5.494411295,7.78659612,7.78659612,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.8,0.533333333,0.474536811,2.0
9.537403794,9.537403794,nan,nan,4.0,4.738991987,4.738991987,nan,nan,4.0,2.733179769,1.530984812,5.055525907,9.838864839,9.838864839,nan,nan,4.0,4.0,0.424242424,1.0,0.5,0.0,0.484848485,0.545454545,0.685679303,2.0
8.117251151,8.117251151,nan,nan,4.0,4.425782372,4.425782372,nan,nan,4.0,2.968830153,2.243196915,7.299396547,7.78659612,7.78659612,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.8,0.577777778,0.453246179,2.0
7.927253405,7.927253405,nan,nan,4.0,4.608487981,4.608487981,nan,nan,4.0,2.528782201,1.682810319,8.694709506,8.395863396,8.395863396,nan,nan,4.0,4.0,0.636363636,0.0,0.0,0.0,0.727272727,0.484848485,0.557114434,2.0
7.681271969,7.681271969,nan,nan,5.0,4.337441198,4.337441198,nan,nan,5.0,2.921071981,2.182382281,9.482642701,7.840862841,7.840862841,nan,nan,5.0,5.0,0.615384615,0.0,0.0,0.0,0.769230769,0.461538462,0.448534761,2.0
6.863811003,6.863811003,nan,nan,4.0,4.337441198,4.337441198,nan,nan,4.0,2.451451192,2.493218376,8.633527193,7.026862027,7.026862027,nan,nan,4.0,4.0,0.769230769,0.0,0.0,0.0,0.923076923,0.512820513,0.403795276,2.0
6.864724636,6.864724636,nan,nan,4.0,1.333282667,1.333282667,nan,nan,4.0,2.183022572,2.009882132,4.323197371,5.326797386,5.326797386,nan,nan,4.0,4.0,0.470588235,1.0,0.75,0.0,1.941176471,0.529411765,0.665512265,2.0
6.685137392,6.685137392,nan,nan,4.0,4.384766827,4.384766827,nan,nan,4.0,2.839335697,1.967118643,7.105557361,7.433862434,7.433862434,nan,nan,4.0,4.0,0.714285714,0.0,0.0,0.0,0.857142857,0.476190476,0.471404521,2.0
7.444208289,7.444208289,nan,nan,4.0,4.52148531,4.52148531,nan,nan,4.0,2.839216286,1.969124452,3.51743351,8.021751911,8.021751911,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.777777778,0.481481481,0.523782801,2.0
7.80240045,7.80240045,nan,nan,4.0,2.093276587,2.093276587,nan,nan,4.0,2.972704533,2.456912829,3.650856405,6.260504202,6.260504202,nan,nan,4.0,4.0,0.294117647,1.0,0.75,0.0,1.941176471,0.588235294,0.748701298,2.0
7.200412577,7.200412577,nan,nan,4.0,4.493337387,4.493337387,nan,nan,4.0,2.769824461,2.137268767,2.473319952,7.745098039,7.745098039,nan,nan,4.0,4.0,0.705882353,0.0,0.0,0.0,0.823529412,0.509803922,0.47384494,2.0
7.131649684,7.131649684,nan,nan,4.0,4.493337387,4.493337387,nan,nan,4.0,2.80713513,1.948325551,7.538809078,7.745098039,7.745098039,nan,nan,4.0,4.0,0.705882353,0.0,0.0,0.0,0.823529412,0.470588235,0.499134198,2.0
8.825717322,8.825717322,nan,nan,4.0,4.425782372,4.425782372,nan,nan,4.0,2.976245135,1.89268941,8.790340781,7.78659612,7.78659612,nan,nan,4.0,4.0,0.666666667,0.0,0.0,0.0,0.8,0.622222222,0.439977553,2.0
11.91720607,11.91720607,nan,nan,4.0,4.608487981,4.608487981,nan,nan,4.0,2.731446931,1.802854685,7.271005111,8.395863396,8.395863396,nan,nan,4.0,4.0,0.636363636,1.0,0.25,0.0,0.727272727,0.787878788,0.505252485,2.0
10.19204494,10.19204494,nan,nan,5.0,4.692383413,4.692383413,nan,nan,5.0,2.872127143,1.582865206,8.29585719,9.70143613,9.70143613,nan,nan,5.0,5.0,0.428571429,1.0,0.6,0.0,0.5,0.517857143,0.585485583,2.0
