run_id,best_target,type,best_d_total,structure_tier,s2_state,enough_levels,reason
1057.0,rho,meson,10.570664096501096,none,latent,1.0,tier_too_low
1058.0,proton,baryon,20.493222578558473,none,none,1.0,tier_too_low
1059.0,rho,meson,19.380464304701338,none,latent,1.0,tier_too_low
1060.0,proton,baryon,22.791018489874787,level1,latent,0.0,tier_too_low
1061.0,proton,baryon,17.99789147059402,none,latent,1.0,tier_too_low
1062.0,proton,baryon,5.250240122746963,level1,latent,0.0,tier_too_low
1063.0,rho,meson,9.096825208928351,none,none,1.0,tier_too_low
1064.0,proton,baryon,14.718743036330382,none,none,1.0,tier_too_low
1065.0,proton,baryon,19.139405687493102,none,latent,1.0,tier_too_low
1066.0,proton,baryon,21.69584567197056,none,latent,1.0,tier_too_low
1067.0,proton,baryon,22.278983291118504,none,latent,1.0,tier_too_low
1068.0,rho,meson,10.119752889549762,level1,latent,1.0,distance_high
1069.0,proton,baryon,2.4395652601534024,level1,latent,0.0,tier_too_low
1070.0,proton,baryon,9.562573958959396,none,none,0.0,tier_too_low
1071.0,proton,baryon,4.300288204293469,level1,none,0.0,tier_too_low
1072.0,rho,meson,10.631216734351304,level1,latent,1.0,distance_high
1073.0,proton,baryon,9.126191824403485,none,latent,0.0,tier_too_low
1074.0,rho,meson,10.631216734351305,level1,none,1.0,distance_high
1075.0,rho,meson,10.119752889549764,level1,none,1.0,distance_high
1076.0,proton,baryon,3.666986925324473,level1,none,0.0,tier_too_low
1077.0,proton,baryon,16.913811337405768,none,latent,1.0,tier_too_low
1078.0,proton,baryon,16.913811337405768,none,latent,1.0,tier_too_low
1079.0,proton,baryon,2.439565260153409,level1,none,0.0,tier_too_low
1080.0,proton,baryon,11.610093899277894,level1,none,1.0,tier_too_low
1081.0,proton,baryon,21.654284086238015,none,latent,1.0,tier_too_low
1082.0,rho,meson,19.964549768012553,none,latent,1.0,tier_too_low
1083.0,rho,meson,7.633073279511498,none,latent,1.0,tier_too_low
1084.0,rho,meson,22.456172273022574,none,latent,1.0,tier_too_low
1085.0,proton,baryon,20.38457121503572,none,none,1.0,tier_too_low
1086.0,proton,baryon,14.718743036330387,none,latent,1.0,tier_too_low
1087.0,proton,baryon,20.724901196847892,none,none,1.0,tier_too_low
1088.0,rho,meson,10.656426800272854,none,latent,1.0,tier_too_low
1089.0,proton,baryon,2.439565260153411,level1,none,0.0,tier_too_low
1090.0,rho,meson,9.88209856474182,none,latent,1.0,tier_too_low
1091.0,proton,baryon,18.841186621103382,none,latent,1.0,tier_too_low
1092.0,proton,baryon,11.14053409001701,level1,none,1.0,tier_too_low
1093.0,proton,baryon,18.42241381074779,level1,none,0.0,tier_too_low
1094.0,rho,meson,9.88209856474182,none,latent,1.0,tier_too_low
1095.0,rho,meson,10.714285582010584,none,structural,0.0,tier_too_low
1096.0,rho,meson,8.045678844992535,none,structural,1.0,tier_too_low
1097.0,rho,meson,9.882098564741801,none,latent,1.0,tier_too_low
1098.0,proton,baryon,18.94556329433979,none,none,1.0,tier_too_low
1099.0,proton,baryon,11.140534090017015,level1,none,1.0,tier_too_low
1100.0,proton,baryon,15.099462267199648,none,latent,1.0,tier_too_low
1101.0,rho,meson,10.280246699554354,none,latent,1.0,tier_too_low
1102.0,proton,baryon,3.4153913300608583,level1,none,0.0,tier_too_low
1103.0,proton,baryon,11.807639586358185,none,latent,1.0,tier_too_low
1104.0,pion,meson,12.496712292773562,none,structural,1.0,tier_too_low
1105.0,proton,baryon,2.875360326613234,level1,latent,0.0,tier_too_low
1106.0,rho,meson,5.776014038038628,none,none,0.0,tier_too_low
1107.0,pion,meson,18.290029690805817,none,structural,1.0,tier_too_low
1108.0,proton,baryon,5.7071041949303165,none,latent,0.0,tier_too_low
1109.0,proton,baryon,15.403389951088256,none,latent,1.0,tier_too_low
1110.0,pion,meson,25.73858063113299,none,latent,1.0,tier_too_low
1111.0,proton,baryon,15.403389951088254,none,none,1.0,tier_too_low
1112.0,rho,meson,10.631216734351298,level1,none,1.0,distance_high
1113.0,rho,meson,23.39265698005476,none,latent,1.0,tier_too_low
1114.0,proton,baryon,13.271974094697601,none,structural,0.0,tier_too_low
1115.0,proton,baryon,2.875360326613234,level1,none,0.0,tier_too_low
1116.0,proton,baryon,21.492170804959326,none,latent,1.0,tier_too_low
1117.0,proton,baryon,4.754803996120105,none,latent,0.0,tier_too_low
1118.0,proton,baryon,19.31562604490523,none,structural,1.0,tier_too_low
1119.0,rho,meson,10.656426800272854,none,latent,1.0,tier_too_low
1120.0,proton,baryon,2.439565260153411,level1,none,0.0,tier_too_low
1121.0,proton,baryon,9.506911868744304,none,none,0.0,tier_too_low
1122.0,proton,baryon,24.29059925417004,level1,latent,0.0,tier_too_low
1123.0,proton,baryon,2.846159455948176,level1,none,0.0,tier_too_low
1124.0,proton,baryon,14.718743036330375,none,latent,1.0,tier_too_low
1125.0,proton,baryon,7.334537088051444,none,none,0.0,tier_too_low
1126.0,proton,baryon,18.841186621103382,none,latent,1.0,tier_too_low
1127.0,proton,baryon,3.6669869253244665,level1,none,0.0,tier_too_low
1128.0,proton,baryon,2.4395652601533984,level1,none,0.0,tier_too_low
1129.0,proton,baryon,15.966139513659996,none,latent,1.0,tier_too_low
1130.0,proton,baryon,22.46702714161368,none,latent,1.0,tier_too_low
1131.0,proton,baryon,17.817211448395994,none,latent,1.0,tier_too_low
1132.0,proton,baryon,21.440571200357855,none,latent,1.0,tier_too_low
1133.0,proton,baryon,18.42241381074779,level1,none,0.0,tier_too_low
1134.0,proton,baryon,11.14053409001702,level1,none,1.0,tier_too_low
1135.0,rho,meson,10.537154383495231,none,latent,1.0,tier_too_low
1136.0,proton,baryon,19.94159760331397,level1,none,0.0,tier_too_low
1137.0,proton,baryon,19.37236572920128,level1,none,0.0,tier_too_low
1138.0,rho,meson,9.88209856474182,none,latent,1.0,tier_too_low
1139.0,proton,baryon,5.90881712791468,none,none,0.0,tier_too_low
1140.0,rho,meson,9.835802273209044,none,none,1.0,tier_too_low
1141.0,proton,baryon,15.40815161406114,none,latent,1.0,tier_too_low
1142.0,proton,baryon,21.440571200357844,none,latent,1.0,tier_too_low
1143.0,proton,baryon,20.49322257855849,none,none,1.0,tier_too_low
1144.0,proton,baryon,17.817211448395977,none,latent,1.0,tier_too_low
1145.0,rho,meson,5.551851746416098,none,structural,1.0,tier_too_low
1146.0,pion,meson,9.499557328402751,none,structural,1.0,tier_too_low
1147.0,proton,baryon,17.817211448395984,none,latent,1.0,tier_too_low
1148.0,rho,meson,10.631216734351298,level1,none,1.0,distance_high
1149.0,proton,baryon,17.817211448395984,none,latent,1.0,tier_too_low
1150.0,proton,baryon,20.213540492128832,level1,latent,0.0,tier_too_low
1151.0,rho,meson,6.7386472241016335,none,structural,1.0,tier_too_low
1152.0,rho,meson,8.818708267914937,none,latent,1.0,tier_too_low
1153.0,rho,meson,9.610493625996195,none,latent,1.0,tier_too_low
1154.0,rho,meson,7.983950428493527,none,structural,1.0,tier_too_low
1155.0,proton,baryon,20.232459306103856,none,latent,1.0,tier_too_low
1156.0,proton,baryon,19.372365729201288,level1,none,0.0,tier_too_low
1157.0,rho,meson,23.39265698005476,none,latent,1.0,tier_too_low
1158.0,proton,baryon,6.363341528937722,none,none,0.0,tier_too_low
1159.0,proton,baryon,4.300288204293469,level1,none,0.0,tier_too_low
1160.0,proton,baryon,22.79101848987479,level1,latent,0.0,tier_too_low
1161.0,proton,baryon,21.256631306957484,level1,none,0.0,tier_too_low
1162.0,proton,baryon,2.439565260153407,level1,none,0.0,tier_too_low
1163.0,rho,meson,22.05802413821004,none,latent,1.0,tier_too_low
1164.0,rho,meson,10.631216734351302,level1,none,1.0,distance_high
1165.0,rho,meson,10.119752889549769,level1,latent,1.0,distance_high
1166.0,proton,baryon,2.8753603266132277,level1,none,0.0,tier_too_low
1167.0,rho,meson,21.196005279893424,none,latent,1.0,tier_too_low
1168.0,proton,baryon,2.4395652601534046,level1,none,0.0,tier_too_low
1169.0,proton,baryon,20.300064598962464,none,none,1.0,tier_too_low
1170.0,rho,meson,9.882098564741806,none,latent,1.0,tier_too_low
1171.0,rho,meson,9.403703506827624,level1,none,1.0,distance_high
1172.0,pion,meson,17.93325647861028,none,structural,1.0,tier_too_low
1173.0,proton,baryon,11.140534090017008,level1,none,1.0,tier_too_low
1174.0,rho,meson,9.337859891139988,none,latent,1.0,tier_too_low
1175.0,proton,baryon,2.4395652601534046,level1,none,0.0,tier_too_low
1176.0,proton,baryon,2.846159455948183,level1,none,0.0,tier_too_low
1177.0,proton,baryon,2.846159455948183,level1,none,0.0,tier_too_low
1178.0,proton,baryon,18.43372017631068,level1,none,0.0,tier_too_low
1179.0,proton,baryon,9.506911868744309,none,latent,0.0,tier_too_low
1180.0,proton,baryon,2.439565260153409,level1,none,0.0,tier_too_low
1181.0,proton,baryon,4.818443796177192,level1,none,0.0,tier_too_low
1182.0,pion,meson,13.040366711357233,none,structural,1.0,tier_too_low
1183.0,proton,baryon,19.585827681993543,level1,none,0.0,tier_too_low
1184.0,proton,baryon,21.65428408623802,none,latent,1.0,tier_too_low
1185.0,rho,meson,10.119752889549765,level1,none,1.0,distance_high
1186.0,proton,baryon,14.956198223831663,level1,none,0.0,tier_too_low
1187.0,proton,baryon,20.384571215035724,none,latent,1.0,tier_too_low
1188.0,rho,meson,10.119752889549769,level1,latent,1.0,distance_high
1189.0,proton,baryon,11.14053409001702,level1,none,1.0,tier_too_low
1190.0,proton,baryon,20.61236933309273,level1,none,0.0,tier_too_low
1191.0,proton,baryon,11.14053409001702,level1,latent,1.0,tier_too_low
1192.0,rho,meson,7.016049254611188,none,structural,1.0,tier_too_low
1193.0,proton,baryon,5.977462918832165,none,latent,0.0,tier_too_low
1194.0,proton,baryon,23.39572537417851,none,latent,1.0,tier_too_low
1195.0,rho,meson,9.403703506827624,level1,none,1.0,distance_high
1196.0,proton,baryon,11.401400650717505,level1,none,1.0,tier_too_low
1197.0,pion,meson,27.719036013116366,level1,structural,1.0,distance_high
1198.0,proton,baryon,18.555727653741087,none,none,1.0,tier_too_low
1199.0,proton,baryon,2.439565260153409,level1,none,0.0,tier_too_low
1200.0,pion,meson,12.992397203835143,none,structural,1.0,tier_too_low
1201.0,proton,baryon,2.875360326613232,level1,none,0.0,tier_too_low
1202.0,proton,baryon,2.875360326613234,level1,none,0.0,tier_too_low
1203.0,proton,baryon,3.6669869253244727,level1,none,0.0,tier_too_low
1204.0,rho,meson,6.564197398251094,none,latent,1.0,tier_too_low
1205.0,proton,baryon,23.685462343572528,none,latent,1.0,tier_too_low
1206.0,proton,baryon,11.14053409001702,level1,none,1.0,tier_too_low
1207.0,pion,meson,27.81788227104067,none,structural,1.0,tier_too_low
1208.0,proton,baryon,15.099462267199648,none,latent,1.0,tier_too_low
1209.0,proton,baryon,2.8461594559481806,level1,none,0.0,tier_too_low
1210.0,rho,meson,22.456172273022577,none,latent,1.0,tier_too_low
1211.0,proton,baryon,8.107575473014785,none,latent,0.0,tier_too_low
1212.0,proton,baryon,2.846159455948187,level1,none,0.0,tier_too_low
1213.0,proton,baryon,16.91381133740576,none,latent,1.0,tier_too_low
1214.0,proton,baryon,11.401400650717504,level1,none,1.0,tier_too_low
1215.0,proton,baryon,11.140534090017013,level1,none,1.0,tier_too_low
1216.0,proton,baryon,19.585827681993543,level1,latent,0.0,tier_too_low
1217.0,proton,baryon,21.267565530835803,none,latent,1.0,tier_too_low
1218.0,rho,meson,22.058024138210044,none,structural,1.0,tier_too_low
1219.0,proton,baryon,14.76132665774459,none,structural,0.0,tier_too_low
1220.0,proton,baryon,2.875360326613226,level1,latent,0.0,tier_too_low
1221.0,proton,baryon,18.945563294339788,none,latent,1.0,tier_too_low
1222.0,proton,baryon,22.782917749528956,none,none,1.0,tier_too_low
1223.0,rho,meson,19.964549768012557,none,latent,1.0,tier_too_low
1224.0,proton,baryon,18.945563294339784,none,latent,1.0,tier_too_low
1225.0,proton,baryon,2.439565260153407,level1,none,0.0,tier_too_low
1226.0,proton,baryon,8.052783120399013,none,latent,0.0,tier_too_low
1227.0,proton,baryon,19.13940568749311,none,latent,1.0,tier_too_low
1228.0,proton,baryon,2.4395652601534006,level1,none,0.0,tier_too_low
1229.0,proton,baryon,10.736696279072001,none,latent,0.0,tier_too_low
1230.0,proton,baryon,9.60651771439235,none,latent,0.0,tier_too_low
1231.0,proton,baryon,20.61236933309273,level1,none,0.0,tier_too_low
1232.0,proton,baryon,21.12464780383933,none,structural,1.0,tier_too_low
1233.0,proton,baryon,11.401400650717495,level1,none,1.0,tier_too_low
1234.0,rho,meson,6.81385446640458,none,latent,1.0,tier_too_low
1235.0,proton,baryon,7.922426543056124,none,none,0.0,tier_too_low
1236.0,proton,baryon,20.493222578558473,none,none,1.0,tier_too_low
1237.0,proton,baryon,15.408151614061135,none,latent,1.0,tier_too_low
1238.0,rho,meson,21.08746385505246,none,latent,1.0,tier_too_low
1239.0,proton,baryon,2.4395652601533984,level1,latent,0.0,tier_too_low
1240.0,rho,meson,10.119752889549769,level1,none,1.0,distance_high
1241.0,rho,meson,9.88209856474182,none,latent,1.0,tier_too_low
1242.0,proton,baryon,23.395725374178504,none,latent,1.0,tier_too_low
1243.0,proton,baryon,17.271012952912606,level1,latent,0.0,tier_too_low
1244.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1245.0,proton,baryon,13.344824022719283,none,latent,1.0,tier_too_low
1246.0,rho,meson,21.259453661549546,none,latent,1.0,tier_too_low
1247.0,rho,meson,12.24279820276381,none,structural,0.0,tier_too_low
1248.0,proton,baryon,11.140534090017036,level1,none,1.0,tier_too_low
1249.0,proton,baryon,23.177781009423015,none,latent,1.0,tier_too_low
1250.0,rho,meson,10.119752889549758,level1,none,1.0,distance_high
1251.0,proton,baryon,4.818443796177194,level1,none,0.0,tier_too_low
1252.0,proton,baryon,20.391963920981105,level1,latent,0.0,tier_too_low
1253.0,rho,meson,9.610493625996202,none,latent,1.0,tier_too_low
1254.0,rho,meson,8.641975201950926,none,latent,0.0,tier_too_low
1255.0,rho,meson,22.086830719608194,none,latent,1.0,tier_too_low
1256.0,proton,baryon,23.792747869315562,none,latent,1.0,tier_too_low
1257.0,proton,baryon,6.59791514253029,none,latent,0.0,tier_too_low
1258.0,proton,baryon,9.562573958959387,none,latent,0.0,tier_too_low
1259.0,proton,baryon,19.585827681993543,level1,latent,0.0,tier_too_low
1260.0,proton,baryon,3.6968168187419623,none,latent,0.0,tier_too_low
1261.0,pion,meson,12.49671229277357,none,structural,1.0,tier_too_low
1262.0,rho,meson,10.01001350593786,none,latent,1.0,tier_too_low
1263.0,proton,baryon,2.4395652601534135,level1,none,0.0,tier_too_low
1264.0,rho,meson,10.656426800272854,none,latent,1.0,tier_too_low
1265.0,rho,meson,9.096825208928356,none,latent,1.0,tier_too_low
1266.0,proton,baryon,8.760257048188201,none,latent,0.0,tier_too_low
1267.0,proton,baryon,3.666986925324477,level1,none,0.0,tier_too_low
1268.0,rho,meson,24.617694850568927,none,latent,1.0,tier_too_low
1269.0,proton,baryon,21.44057120035784,none,latent,1.0,tier_too_low
1270.0,proton,baryon,3.666986925324471,level1,latent,0.0,tier_too_low
1271.0,proton,baryon,23.177781009423,none,latent,1.0,tier_too_low
1272.0,rho,meson,10.631216734351302,level1,none,1.0,distance_high
1273.0,proton,baryon,19.088394531400123,none,latent,1.0,tier_too_low
1274.0,rho,meson,23.933114864105136,none,latent,1.0,tier_too_low
1275.0,rho,meson,20.19382666021431,none,latent,1.0,tier_too_low
1276.0,proton,baryon,24.283187422131938,none,latent,1.0,tier_too_low
1277.0,pion,meson,25.460779197461115,none,latent,1.0,tier_too_low
1278.0,rho,meson,9.851052803810507,none,none,1.0,tier_too_low
1279.0,proton,baryon,21.25663130695748,level1,none,0.0,tier_too_low
1280.0,proton,baryon,20.391963920981105,level1,latent,0.0,tier_too_low
1281.0,rho,meson,22.086830719608205,none,latent,1.0,tier_too_low
1282.0,rho,meson,6.755829820572743,none,latent,0.0,tier_too_low
1283.0,proton,baryon,13.799531599356051,none,latent,1.0,tier_too_low
1284.0,rho,meson,10.152241502578104,none,latent,1.0,tier_too_low
1285.0,proton,baryon,18.24204804628142,none,latent,1.0,tier_too_low
1286.0,proton,baryon,20.72490119684791,none,latent,1.0,tier_too_low
1287.0,proton,baryon,25.523885217521205,none,latent,1.0,tier_too_low
1288.0,proton,baryon,21.267565530835817,none,latent,1.0,tier_too_low
1289.0,proton,baryon,2.846159455948179,level1,none,0.0,tier_too_low
1290.0,pion,meson,14.028829290600278,none,structural,1.0,tier_too_low
1291.0,rho,meson,10.716460692913078,none,latent,1.0,tier_too_low
1292.0,rho,meson,10.11975288954976,level1,none,1.0,distance_high
1293.0,proton,baryon,7.922426543056137,none,none,0.0,tier_too_low
1294.0,rho,meson,10.631216734351305,level1,none,1.0,distance_high
1295.0,proton,baryon,27.441327264940984,none,structural,1.0,tier_too_low
1296.0,proton,baryon,2.846159455948183,level1,none,0.0,tier_too_low
1297.0,proton,baryon,3.3466399864276837,level1,none,0.0,tier_too_low
1298.0,proton,baryon,15.403389951088254,none,latent,1.0,tier_too_low
1299.0,rho,meson,10.631216734351295,level1,none,1.0,distance_high
1300.0,proton,baryon,3.666986925324471,level1,none,0.0,tier_too_low
1301.0,proton,baryon,16.855177964539383,level1,none,0.0,tier_too_low
1302.0,rho,meson,10.57066409650109,none,latent,1.0,tier_too_low
1303.0,proton,baryon,4.300288204293468,level1,none,0.0,tier_too_low
1304.0,proton,baryon,19.088394531400134,none,latent,1.0,tier_too_low
1305.0,proton,baryon,25.523885217521205,none,latent,1.0,tier_too_low
1306.0,rho,meson,23.634155783540532,none,structural,1.0,tier_too_low
1307.0,proton,baryon,24.701594977123527,none,latent,1.0,tier_too_low
1308.0,proton,baryon,2.8753603266132277,level1,none,0.0,tier_too_low
1309.0,proton,baryon,3.666986925324477,level1,none,0.0,tier_too_low
1310.0,proton,baryon,4.429474262946348,none,latent,0.0,tier_too_low
1311.0,proton,baryon,11.40140065071751,level1,none,1.0,tier_too_low
1312.0,proton,baryon,11.140534090017022,level1,none,1.0,tier_too_low
1313.0,proton,baryon,3.415391330060852,level1,none,0.0,tier_too_low
1314.0,proton,baryon,23.792747869315576,none,latent,1.0,tier_too_low
1315.0,proton,baryon,2.4395652601534046,level1,none,0.0,tier_too_low
1316.0,proton,baryon,21.69584567197056,none,none,1.0,tier_too_low
1317.0,rho,meson,9.337859891139962,none,latent,1.0,tier_too_low
1318.0,proton,baryon,17.30098281354443,none,latent,1.0,tier_too_low
1319.0,proton,baryon,20.493222578558477,none,latent,1.0,tier_too_low
1320.0,proton,baryon,19.867364576017494,none,latent,1.0,tier_too_low
1321.0,proton,baryon,21.224217512466033,level1,none,0.0,tier_too_low
1322.0,proton,baryon,23.582463893252836,level1,latent,0.0,tier_too_low
1323.0,proton,baryon,2.875360326613232,level1,none,0.0,tier_too_low
1324.0,proton,baryon,15.403389951088243,none,none,1.0,tier_too_low
1325.0,proton,baryon,2.4395652601534175,level1,none,0.0,tier_too_low
1326.0,proton,baryon,20.493222578558477,none,latent,1.0,tier_too_low
1327.0,proton,baryon,20.38457121503572,none,latent,1.0,tier_too_low
1328.0,rho,meson,18.657475544245365,none,latent,1.0,tier_too_low
1329.0,rho,meson,9.672222013917244,none,latent,1.0,tier_too_low
1330.0,rho,meson,11.344718565189329,none,latent,1.0,tier_too_low
1331.0,proton,baryon,11.140534090017026,level1,none,1.0,tier_too_low
1332.0,proton,baryon,20.49322257855848,none,latent,1.0,tier_too_low
1333.0,rho,meson,10.119752889549769,level1,none,1.0,distance_high
1334.0,proton,baryon,22.782917749528956,none,latent,1.0,tier_too_low
1335.0,rho,meson,8.403703543974405,none,latent,1.0,tier_too_low
1336.0,proton,baryon,19.02538075034409,none,latent,1.0,tier_too_low
1337.0,proton,baryon,18.84118662110337,none,latent,1.0,tier_too_low
1338.0,pion,meson,14.369299734561764,none,structural,1.0,tier_too_low
1339.0,rho,meson,19.058024224577977,none,latent,1.0,tier_too_low
1340.0,proton,baryon,19.372365729201288,level1,none,0.0,tier_too_low
1341.0,proton,baryon,11.61009389927788,level1,none,1.0,tier_too_low
1342.0,proton,baryon,16.68620376210074,level1,none,0.0,tier_too_low
1343.0,rho,meson,22.058024138210044,none,latent,1.0,tier_too_low
1344.0,proton,baryon,16.418242119897233,none,latent,1.0,tier_too_low
1345.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1346.0,rho,meson,10.716460692913074,none,latent,1.0,tier_too_low
1347.0,rho,meson,10.631216734351298,level1,none,1.0,distance_high
1348.0,proton,baryon,19.738300505416582,level1,latent,0.0,tier_too_low
1349.0,rho,meson,9.337859891139981,none,latent,1.0,tier_too_low
1350.0,proton,baryon,16.296612521646455,none,structural,0.0,tier_too_low
1351.0,proton,baryon,20.30006459896248,none,latent,1.0,tier_too_low
1352.0,proton,baryon,15.40815161406114,none,latent,1.0,tier_too_low
1353.0,rho,meson,21.11563732979568,none,latent,1.0,tier_too_low
1354.0,rho,meson,9.403703506827622,level1,latent,1.0,distance_high
1355.0,proton,baryon,20.38457121503571,none,none,1.0,tier_too_low
1356.0,rho,meson,11.916049066281985,none,structural,1.0,tier_too_low
1357.0,proton,baryon,19.088394531400137,none,latent,1.0,tier_too_low
1358.0,proton,baryon,17.591361420648433,none,latent,1.0,tier_too_low
1359.0,proton,baryon,2.4395652601533984,level1,none,0.0,tier_too_low
1360.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1361.0,proton,baryon,4.818443796177194,level1,latent,0.0,tier_too_low
1362.0,proton,baryon,21.92498707501956,none,latent,1.0,tier_too_low
1363.0,proton,baryon,11.401400650717505,level1,none,1.0,tier_too_low
1364.0,rho,meson,10.631216734351302,level1,latent,1.0,distance_high
1365.0,proton,baryon,2.439565260153411,level1,none,0.0,tier_too_low
1366.0,proton,baryon,3.666986925324477,level1,none,0.0,tier_too_low
1367.0,rho,meson,20.514814309296764,none,structural,1.0,tier_too_low
1368.0,rho,meson,9.610493625996195,none,latent,1.0,tier_too_low
1369.0,proton,baryon,5.250240122746959,level1,none,0.0,tier_too_low
1370.0,proton,baryon,18.407628563473263,level1,none,0.0,tier_too_low
1371.0,proton,baryon,21.267565530835814,none,latent,1.0,tier_too_low
1372.0,proton,baryon,19.088394531400134,none,none,1.0,tier_too_low
1373.0,proton,baryon,22.78291774952895,none,latent,1.0,tier_too_low
1374.0,rho,meson,19.964549768012557,none,latent,1.0,tier_too_low
1375.0,proton,baryon,2.4395652601533984,level1,none,0.0,tier_too_low
1376.0,proton,baryon,17.817211448395984,none,latent,1.0,tier_too_low
1377.0,proton,baryon,22.78291774952894,none,latent,1.0,tier_too_low
1378.0,proton,baryon,22.2789832911185,none,latent,1.0,tier_too_low
1379.0,proton,baryon,2.4395652601534006,level1,none,0.0,tier_too_low
1380.0,rho,meson,9.403703506827622,level1,none,1.0,distance_high
1381.0,rho,meson,10.631216734351304,level1,none,1.0,distance_high
1382.0,proton,baryon,15.558625819989025,level1,none,0.0,tier_too_low
1383.0,rho,meson,16.663336748634805,none,structural,1.0,tier_too_low
1384.0,proton,baryon,17.817211448395984,none,latent,1.0,tier_too_low
1385.0,pion,meson,14.671329967108253,none,structural,1.0,tier_too_low
1386.0,proton,baryon,11.401400650717498,level1,none,1.0,tier_too_low
1387.0,proton,baryon,2.875360326613232,level1,latent,0.0,tier_too_low
1388.0,proton,baryon,15.953278099728124,level1,none,0.0,tier_too_low
1389.0,proton,baryon,18.449872127114787,level1,latent,0.0,tier_too_low
1390.0,rho,meson,10.716460692913074,none,latent,1.0,tier_too_low
1391.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1392.0,proton,baryon,2.4395652601534046,level1,none,0.0,tier_too_low
1393.0,rho,meson,22.058024138210047,none,latent,1.0,tier_too_low
1394.0,rho,meson,25.69470834589964,none,structural,1.0,tier_too_low
1395.0,pion,meson,27.770003614858584,none,structural,1.0,tier_too_low
1396.0,rho,meson,22.45617227302257,none,latent,1.0,tier_too_low
1397.0,proton,baryon,9.562573958959392,none,latent,0.0,tier_too_low
1398.0,rho,meson,9.09682520892835,none,latent,1.0,tier_too_low
1399.0,proton,baryon,2.846159455948179,level1,latent,0.0,tier_too_low
1400.0,rho,meson,10.631216734351298,level1,none,1.0,distance_high
1401.0,proton,baryon,17.81721144839598,none,latent,1.0,tier_too_low
1402.0,rho,meson,8.818708267914943,none,latent,1.0,tier_too_low
1403.0,pion,meson,0.0,none,structural,0.0,tier_too_low
1404.0,proton,baryon,22.78291774952894,none,latent,1.0,tier_too_low
1405.0,proton,baryon,8.760257048188192,none,none,0.0,tier_too_low
1406.0,proton,baryon,16.418242119897233,none,latent,1.0,tier_too_low
1407.0,rho,meson,10.631216734351295,level1,none,1.0,distance_high
1408.0,proton,baryon,10.16023483673089,none,latent,0.0,tier_too_low
1409.0,rho,meson,9.792955497531873,none,latent,1.0,tier_too_low
1410.0,proton,baryon,2.8753603266132317,level1,none,0.0,tier_too_low
1411.0,proton,baryon,23.177781009423015,none,latent,1.0,tier_too_low
1412.0,rho,meson,7.983950428493527,none,latent,1.0,tier_too_low
1413.0,proton,baryon,2.4395652601534024,level1,none,0.0,tier_too_low
1414.0,rho,meson,24.073736766987263,none,structural,1.0,tier_too_low
1415.0,proton,baryon,18.9455632943398,none,latent,1.0,tier_too_low
1416.0,proton,baryon,18.945563294339777,none,latent,1.0,tier_too_low
1417.0,proton,baryon,2.87536032661323,level1,none,0.0,tier_too_low
1418.0,proton,baryon,17.81721144839598,none,latent,1.0,tier_too_low
1419.0,proton,baryon,19.372365729201288,level1,latent,0.0,tier_too_low
1420.0,proton,baryon,21.69584567197056,none,latent,1.0,tier_too_low
1421.0,rho,meson,9.469547118704874,none,latent,1.0,tier_too_low
1422.0,proton,baryon,21.654284086238018,none,latent,1.0,tier_too_low
1423.0,proton,baryon,21.924987075019565,none,latent,1.0,tier_too_low
1424.0,rho,meson,9.851052803810514,none,latent,1.0,tier_too_low
1425.0,proton,baryon,18.841186621103372,none,latent,1.0,tier_too_low
1426.0,proton,baryon,23.39572537417851,none,structural,1.0,tier_too_low
1427.0,pion,meson,8.810055766753047,none,structural,1.0,tier_too_low
1428.0,proton,baryon,11.14053409001701,level1,none,1.0,tier_too_low
1429.0,proton,baryon,21.124647803839345,none,structural,1.0,tier_too_low
1430.0,rho,meson,10.119752889549765,level1,latent,1.0,distance_high
1431.0,rho,meson,9.882098564741808,none,latent,1.0,tier_too_low
1432.0,proton,baryon,9.126191824403499,none,none,0.0,tier_too_low
1433.0,proton,baryon,20.891549521767452,level1,latent,0.0,tier_too_low
1434.0,pion,meson,15.867369687992326,none,structural,1.0,tier_too_low
1435.0,rho,meson,10.631216734351304,level1,none,1.0,distance_high
1436.0,rho,meson,10.631216734351298,level1,none,1.0,distance_high
1437.0,proton,baryon,23.685462343572524,none,latent,1.0,tier_too_low
1438.0,proton,baryon,6.363341528937717,none,none,0.0,tier_too_low
1439.0,rho,meson,10.119752889549764,level1,none,1.0,distance_high
1440.0,rho,meson,11.419752945435153,none,structural,0.0,tier_too_low
1441.0,proton,baryon,6.597915142530295,none,latent,0.0,tier_too_low
1442.0,rho,meson,9.249569535790965,none,structural,1.0,tier_too_low
1443.0,proton,baryon,22.78291774952895,none,latent,1.0,tier_too_low
1444.0,pion,meson,11.970047074770632,none,structural,1.0,tier_too_low
1445.0,proton,baryon,20.300064598962468,none,latent,1.0,tier_too_low
1446.0,proton,baryon,20.384571215035717,none,latent,1.0,tier_too_low
1447.0,rho,meson,9.610493625996195,none,none,1.0,tier_too_low
1448.0,proton,baryon,21.65428408623801,none,latent,1.0,tier_too_low
