R_S1_Q,R_S2_S1,R_S3_S2,band_count,band_count_structural,band_dom_counts_structural,band_dom_counts_total,band_energies_gev,band_flags,band_power_capture,band_structural_cap_hit,band_structural_energies_gev,bands_all_json,bands_structural_json,engine_config_hash,engine_config_path,first_energy,has_s2_dominant,has_s3_dominant,layer_energy_fraction,lock_Q0_S1_0_1-1_L,lock_Q0_S1_0_1-1_locked,lock_Q0_S1_0_1-1_ratio,lock_Q0_S1_0_3-2_L,lock_Q0_S1_0_3-2_locked,lock_Q0_S1_0_3-2_ratio,lock_Q0_S2_0_1-1_L,lock_Q0_S2_0_1-1_locked,lock_Q0_S2_0_1-1_ratio,lock_Q0_S2_0_5-3_L,lock_Q0_S2_0_5-3_locked,lock_Q0_S2_0_5-3_ratio,lock_Q1_S1_1_1-1_L,lock_Q1_S1_1_1-1_locked,lock_Q1_S1_1_1-1_ratio,lock_Q1_S1_1_3-2_L,lock_Q1_S1_1_3-2_locked,lock_Q1_S1_1_3-2_ratio,lock_Q1_S2_1_1-1_L,lock_Q1_S2_1_1-1_locked,lock_Q1_S2_1_1-1_ratio,lock_Q1_S2_1_5-3_L,lock_Q1_S2_1_5-3_locked,lock_Q1_S2_1_5-3_ratio,lock_Q2_S1_0_1-1_L,lock_Q2_S1_0_1-1_locked,lock_Q2_S1_0_1-1_ratio,lock_Q2_S1_1_1-1_L,lock_Q2_S1_1_1-1_locked,lock_Q2_S1_1_1-1_ratio,lock_Q2_S2_2_1-1_L,lock_Q2_S2_2_1-1_locked,lock_Q2_S2_2_1-1_ratio,lock_S1_0_S2_0_1-1_L,lock_S1_0_S2_0_1-1_locked,lock_S1_0_S2_0_1-1_ratio,lock_S1_0_S2_0_2-1_L,lock_S1_0_S2_0_2-1_locked,lock_S1_0_S2_0_2-1_ratio,lock_S1_0_S2_2_1-1_L,lock_S1_0_S2_2_1-1_locked,lock_S1_0_S2_2_1-1_ratio,lock_S1_1_S2_1_1-1_L,lock_S1_1_S2_1_1-1_locked,lock_S1_1_S2_1_1-1_ratio,lock_S1_1_S2_1_2-1_L,lock_S1_1_S2_1_2-1_locked,lock_S1_1_S2_1_2-1_ratio,lock_S1_1_S2_3_1-1_L,lock_S1_1_S2_3_1-1_locked,lock_S1_1_S2_3_1-1_ratio,lock_quality_Q,lock_quality_S1,lock_quality_S2,min_layer_fraction,participation_entropy,peak_cap,peak_cap_hit,peaks_kept_count,peaks_raw_count,run_id,run_session_id,s2_band_fraction,s2_band_fraction_total,s2_state,s2_state_bands,s2_state_lock,s2_total_fraction,s3_band_fraction,s3_state,s3_total_fraction,second_energy,session_tag,spacing_mean,spacing_std,structure_tier,third_energy
3.3964107036010596,3.505850756598944,,5,3,"{""Q"": 3}","{""Q"": 5}","[1.7692307692307694, 1.9487179487179487, 2.0, 2.025641025641026, 2.0512820512820515]",,0.8080052667138579,False,"[2.025641025641026, 1.7692307692307694, 1.9487179487179487]","[{""energy"": 1.7692307692307694, ""power"": 0.7183571881458336, ""weights"": {""Q"": 0.9991444320582527, ""S1"": 8.196917492108364e-05, ""S2"": 0.0007735987668262444}}, {""energy"": 1.9487179487179487, ""power"": 0.6104328954739354, ""weights"": {""Q"": 0.9991890339504225, ""S1"": 9.579203728322965e-05, ""S2"": 0.0007151740122943188}}, {""energy"": 2.0, ""power"": 0.7827763725456055, ""weights"": {""Q"": 0.9994020006357052, ""S1"": 0.0001064970825442598, ""S2"": 0.0004915022817507843}}, {""energy"": 2.025641025641026, ""power"": 10.435190476633045, ""weights"": {""Q"": 0.999338277646784, ""S1"": 0.00010429622981445216, ""S2"": 0.0005574261234016355}}, {""energy"": 2.0512820512820515, ""power"": 2.0125300482093897, ""weights"": {""Q"": 0.9993038990383495, ""S1"": 0.00010212201308993691, ""S2"": 0.0005939789485605329}}]","[{""energy"": 2.025641025641026}, {""energy"": 1.7692307692307694}, {""energy"": 1.9487179487179487}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.7692307692307694,0,0,"{""Q"": 0.9992755286659027, ""S1"": 9.813530753059244e-05, ""S2"": 0.0006263360265667032}",0.0,0,0.6535436598903749,0.0,0,0.6535436598903749,0.0,0,0.6535436598903749,0.0,0,0.6535436598903749,0.0,0,0.6185467766343444,0.0,0,0.6185467766343444,0.0,0,0.6185467766343444,0.0,0,0.6185467766343444,0.0,0,0.6119145609677429,0.0,0,0.6119145609677429,0.0,0,0.6119145609677429,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9992755286659027,9.813530753059244e-05,0.0006263360265667032,9.813530753059244e-05,0.006249534370230227,60,False,5,5,84,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.0006263360265667032,0.0,absent,,1.9487179487179487,,0.07051282051282054,0.06378124596837294,level1,2.0
6.380323554740305,7.566619636879054,,5,5,"{""Q"": 5}","{""Q"": 5}","[1.36, 1.9200000000000004, 2.0, 2.08, 2.16]",,1.0,False,"[2.0, 2.08, 1.9200000000000004, 1.36, 2.16]","[{""energy"": 1.36, ""power"": 11.909047682444168, ""weights"": {""Q"": 0.9999055358574358, ""S1"": 2.5369642729485252e-05, ""S2"": 6.909449983479122e-05}}, {""energy"": 1.9200000000000004, ""power"": 18.98266118218163, ""weights"": {""Q"": 0.9999168609592791, ""S1"": 5.2899209334601834e-05, ""S2"": 3.0239831386259133e-05}}, {""energy"": 2.0, ""power"": 147.06502532464384, ""weights"": {""Q"": 0.99991636833989, ""S1"": 4.7182596132182826e-05, ""S2"": 3.644906397773428e-05}}, {""energy"": 2.08, ""power"": 64.34267959045283, ""weights"": {""Q"": 0.9999243599750158, ""S1"": 4.774492727860358e-05, ""S2"": 2.7895097705650153e-05}}, {""energy"": 2.16, ""power"": 8.287663782674048, ""weights"": {""Q"": 0.9999277867982311, ""S1"": 4.6117614956516596e-05, ""S2"": 2.6095586812100085e-05}}]","[{""energy"": 2.0}, {""energy"": 2.08}, {""energy"": 1.9200000000000004}, {""energy"": 1.36}, {""energy"": 2.16}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.36,0,0,"{""Q"": 0.9999181823859704, ""S1"": 4.386279808627802e-05, ""S2"": 3.7954815943306975e-05}",0.0,0,0.5989279629678715,0.0,0,0.5989279629678715,0.0,0,0.5989279629678715,0.0,0,0.5989279629678715,0.0,0,0.6398891381655395,0.0,0,0.6398891381655395,0.0,0,0.6398891381655395,0.0,0,0.6398891381655395,0.0,0,0.6157037858977227,0.0,0,0.6157037858977227,0.0,0,0.6157037858977227,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9999181823859704,4.386279808627802e-05,3.7954815943306975e-05,3.7954815943306975e-05,0.0009082994632881045,60,False,5,5,85,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,3.7954815943306975e-05,0.0,absent,,1.9200000000000004,,0.2,0.20784609690826544,level1,2.0
5.793715226196634,5.4666272972283165,,6,6,"{""Q"": 6}","{""Q"": 6}","[1.866666666666667, 1.9333333333333336, 2.0, 2.066666666666667, 2.8666666666666667, 2.9333333333333336]",,1.0,False,"[2.0, 1.9333333333333336, 2.8666666666666667, 2.9333333333333336, 2.066666666666667, 1.866666666666667]","[{""energy"": 1.866666666666667, ""power"": 3.1958479261085864, ""weights"": {""Q"": 0.9992641842838976, ""S1"": 4.562180530589199e-05, ""S2"": 0.0006901939107966179}}, {""energy"": 1.9333333333333336, ""power"": 21.310044384653736, ""weights"": {""Q"": 0.9992252081607674, ""S1"": 5.0412915437855414e-05, ""S2"": 0.000724378923794618}}, {""energy"": 2.0, ""power"": 48.704054244470406, ""weights"": {""Q"": 0.9991879239461713, ""S1"": 5.655543863768309e-05, ""S2"": 0.0007555206151908224}}, {""energy"": 2.066666666666667, ""power"": 3.902631247119794, ""weights"": {""Q"": 0.9991534541918156, ""S1"": 6.45138580778087e-05, ""S2"": 0.0007820319501066267}}, {""energy"": 2.8666666666666667, ""power"": 11.038057624760237, ""weights"": {""Q"": 0.9992766068303944, ""S1"": 0.0004110274266348235, ""S2"": 0.0003123657429706634}}, {""energy"": 2.9333333333333336, ""power"": 9.90772715443589, ""weights"": {""Q"": 0.9992206154459502, ""S1"": 0.00034678180455483134, ""S2"": 0.00043260274949504695}}]","[{""energy"": 2.0}, {""energy"": 1.9333333333333336}, {""energy"": 2.8666666666666667}, {""energy"": 2.9333333333333336}, {""energy"": 2.066666666666667}, {""energy"": 1.866666666666667}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.866666666666667,0,0,"{""Q"": 0.9992213321431661, ""S1"": 0.00016248554144148233, ""S2"": 0.0006161823153923992}",0.0,0,0.6500351900692208,0.0,0,0.6500351900692208,0.0,0,0.6500351900692208,0.0,0,0.6500351900692208,0.0,0,0.6325700296095083,0.0,0,0.6325700296095083,0.0,0,0.6325700296095083,0.0,0,0.6325700296095083,0.0,0,0.6503864163422574,0.0,0,0.6503864163422574,0.0,0,0.6503864163422574,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9992213321431661,0.00016248554144148233,0.0006161823153923992,0.00016248554144148233,0.006750837971332872,60,False,6,6,86,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.0006161823153923992,0.0,absent,,1.9333333333333336,,0.21333333333333332,0.2933333333333332,level1,2.0
7.95043046769822,9.851074944411641,,5,5,"{""Q"": 5}","{""Q"": 5}","[1.0, 1.1, 2.0, 2.1, 2.2]",,1.0,False,"[2.1, 2.2, 1.1, 1.0, 2.0]","[{""energy"": 1.0, ""power"": 34.310224625483755, ""weights"": {""Q"": 0.9999300055539059, ""S1"": 1.6158886073642353e-05, ""S2"": 5.383556002047069e-05}}, {""energy"": 1.1, ""power"": 100.51486355690187, ""weights"": {""Q"": 0.9999175776927207, ""S1"": 1.5977136189587697e-05, ""S2"": 6.644517108979953e-05}}, {""energy"": 2.0, ""power"": 14.633733615533362, ""weights"": {""Q"": 0.9998548806766209, ""S1"": 0.0001280291449045269, ""S2"": 1.7090178474495698e-05}}, {""energy"": 2.1, ""power"": 279.0249077170638, ""weights"": {""Q"": 0.9998553362170916, ""S1"": 0.00013689400686993638, ""S2"": 7.769776038320288e-06}}, {""energy"": 2.2, ""power"": 144.15166353729842, ""weights"": {""Q"": 0.9998558291151841, ""S1"": 0.00012934872348197688, ""S2"": 1.4822161333952174e-05}}]","[{""energy"": 2.1}, {""energy"": 2.2}, {""energy"": 1.1}, {""energy"": 1.0}, {""energy"": 2.0}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.0,0,0,"{""Q"": 0.9998827258511046, ""S1"": 8.528157950393404e-05, ""S2"": 3.199256939140768e-05}",0.0,0,0.6592831833501436,0.0,0,0.6592831833501436,0.0,0,0.6592831833501436,0.0,0,0.6592831833501436,0.0,0,0.6070929115105865,0.0,0,0.6070929115105865,0.0,0,0.6070929115105865,0.0,0,0.6070929115105865,0.0,0,0.6174997302677189,0.0,0,0.6174997302677189,0.0,0,0.6174997302677189,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9998827258511046,8.528157950393404e-05,3.199256939140768e-05,3.199256939140768e-05,0.0012474407859140008,60,False,5,6,87,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.00019103355474119283,0.0,absent,,1.1,,0.30000000000000004,0.34641016151377535,level1,2.0
4.256273554260782,3.081039092352828,,2,2,"{""Q"": 2}","{""Q"": 2}","[1.6266666666666667, 2.0]",,1.0,False,"[1.6266666666666667, 2.0]","[{""energy"": 1.6266666666666667, ""power"": 458.26294616874486, ""weights"": {""Q"": 0.9992130490073446, ""S1"": 3.884791230389268e-05, ""S2"": 0.0007481030803514113}}, {""energy"": 2.0, ""power"": 28.472420026010198, ""weights"": {""Q"": 0.9991024593580771, ""S1"": 0.00017146011416085407, ""S2"": 0.0007260805277620365}}]","[{""energy"": 1.6266666666666667}, {""energy"": 2.0}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.6266666666666667,0,0,"{""Q"": 0.9991577541827108, ""S1"": 0.00010515401323237337, ""S2"": 0.0007370918040567238}",0.0,0,0.6395146151399629,0.0,0,0.6395146151399629,0.0,0,0.6395146151399629,0.0,0,0.6395146151399629,0.0,0,0.6302122577455282,0.0,0,0.6302122577455282,0.0,0,0.6302122577455282,0.0,0,0.6302122577455282,0.0,0,0.6006378310591609,0.0,0,0.6006378310591609,0.0,0,0.6006378310591609,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9991577541827108,0.00010515401323237337,0.0007370918040567238,0.00010515401323237338,0.007121605044774585,60,False,2,2,88,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.0007370918040567238,0.0,absent,,2.0,,nan,nan,level1,nan
8.25034867953162,3.1007947249960797,,2,2,"{""Q"": 2}","{""Q"": 2}","[1.9591836734693882, 2.0]",,1.0,False,"[1.9591836734693882, 2.0]","[{""energy"": 1.9591836734693882, ""power"": 138.39579293836942, ""weights"": {""Q"": 0.9996300688264596, ""S1"": 0.0001438221682805183, ""S2"": 0.00022610900526007856}}, {""energy"": 2.0, ""power"": 114.26135237558795, ""weights"": {""Q"": 0.9995943069143636, ""S1"": 0.000191474653251943, ""S2"": 0.00021421843238437027}}]","[{""energy"": 1.9591836734693882}, {""energy"": 2.0}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.9591836734693882,0,0,"{""Q"": 0.9996121878704116, ""S1"": 0.00016764841076623066, ""S2"": 0.0002201637188222244}",0.0,0,0.624586835386562,0.0,0,0.624586835386562,0.0,0,0.624586835386562,0.0,0,0.624586835386562,0.0,0,0.6492957975365079,0.0,0,0.6492957975365079,0.0,0,0.6492957975365079,0.0,0,0.6492957975365079,0.0,0,0.6098556160647635,0.0,0,0.6098556160647635,0.0,0,0.6098556160647635,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9996121878704116,0.00016764841076623066,0.0002201637188222244,0.00016764841076623066,0.003699241416410276,60,False,2,2,89,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.0002201637188222244,0.0,absent,,2.0,,nan,nan,level1,nan
4.095042508462767,6.32970261066917,,3,3,"{""Q"": 3}","{""Q"": 3}","[1.4883720930232558, 1.5348837209302326, 2.0]",,1.0,False,"[1.5348837209302326, 1.4883720930232558, 2.0]","[{""energy"": 1.4883720930232558, ""power"": 10.235449319248328, ""weights"": {""Q"": 0.999799705444706, ""S1"": 2.533680936161862e-05, ""S2"": 0.00017495774593238866}}, {""energy"": 1.5348837209302326, ""power"": 165.69377240367092, ""weights"": {""Q"": 0.9997818822489988, ""S1"": 2.333709440680053e-05, ""S2"": 0.00019478065659450444}}, {""energy"": 2.0, ""power"": 10.197125123889423, ""weights"": {""Q"": 0.9994135193031497, ""S1"": 0.0004758073259773302, ""S2"": 0.00011067337087283204}}]","[{""energy"": 1.5348837209302326}, {""energy"": 1.4883720930232558}, {""energy"": 2.0}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.4883720930232558,0,0,"{""Q"": 0.9996650356656183, ""S1"": 0.00017482707658191647, ""S2"": 0.00016013725779990838}",0.0,0,0.637054600985676,0.0,0,0.637054600985676,0.0,0,0.637054600985676,0.0,0,0.637054600985676,0.0,0,0.627929707914222,0.0,0,0.627929707914222,0.0,0,0.627929707914222,0.0,0,0.627929707914222,0.0,0,0.6191989485150675,0.0,0,0.6191989485150675,0.0,0,0.6191989485150675,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9996650356656183,0.00017482707658191647,0.00016013725779990838,0.00016013725779990838,0.0032469781964329742,60,False,3,3,90,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.00016013725779990838,0.0,absent,,1.5348837209302326,,0.2558139534883721,0.20930232558139528,level1,2.0
3.8478541543041667,4.5702797036898115,,3,3,"{""Q"": 3}","{""Q"": 3}","[1.5666666666666664, 1.9666666666666663, 2.0]",,1.0,False,"[1.5666666666666664, 2.0, 1.9666666666666663]","[{""energy"": 1.5666666666666664, ""power"": 213.12426382554503, ""weights"": {""Q"": 0.9991730504041527, ""S1"": 6.787184260924879e-05, ""S2"": 0.0007590777532378993}}, {""energy"": 1.9666666666666663, ""power"": 25.99712568620963, ""weights"": {""Q"": 0.9987089657656588, ""S1"": 0.0004499666552784467, ""S2"": 0.0008410675790627302}}, {""energy"": 2.0, ""power"": 89.0052028732532, ""weights"": {""Q"": 0.9988949066778908, ""S1"": 0.0004693322116073914, ""S2"": 0.0006357611105018182}}]","[{""energy"": 1.5666666666666664}, {""energy"": 2.0}, {""energy"": 1.9666666666666663}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.5666666666666664,0,0,"{""Q"": 0.9989256409492341, ""S1"": 0.00032905690316502897, ""S2"": 0.0007453021476008159}",0.0,0,0.637416686893409,0.0,0,0.637416686893409,0.0,0,0.637416686893409,0.0,0,0.637416686893409,0.0,0,0.6327933573208989,0.0,0,0.6327933573208989,0.0,0,0.6327933573208989,0.0,0,0.6327933573208989,0.0,0,0.6352578925548296,0.0,0,0.6352578925548296,0.0,0,0.6352578925548296,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9989256409492341,0.00032905690316502897,0.0007453021476008159,0.000329056903165029,0.009080039137341445,60,False,3,3,91,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.0007453021476008159,0.0,absent,,1.9666666666666663,,0.21666666666666679,0.18333333333333313,level1,2.0
6.975883591614207,7.274486082528137,,4,4,"{""Q"": 4}","{""Q"": 4}","[1.2142857142857144, 1.2857142857142856, 2.0, 2.0714285714285716]",,1.0,False,"[2.0, 1.2142857142857144, 2.0714285714285716, 1.2857142857142856]","[{""energy"": 1.2142857142857144, ""power"": 40.6723964115025, ""weights"": {""Q"": 0.9998178112943793, ""S1"": 1.2648448486019965e-05, ""S2"": 0.00016954025713485457}}, {""energy"": 1.2857142857142856, ""power"": 10.343701875472336, ""weights"": {""Q"": 0.9997877273445702, ""S1"": 4.3059817494866284e-05, ""S2"": 0.00016921283793502277}}, {""energy"": 2.0, ""power"": 46.32226996440322, ""weights"": {""Q"": 0.9995408849776619, ""S1"": 0.0003496172786397234, ""S2"": 0.00010949774369844847}}, {""energy"": 2.0714285714285716, ""power"": 31.147943961257706, ""weights"": {""Q"": 0.9995386191190585, ""S1"": 0.000329633997531963, ""S2"": 0.0001317468834093033}}]","[{""energy"": 2.0}, {""energy"": 1.2142857142857144}, {""energy"": 2.0714285714285716}, {""energy"": 1.2857142857142856}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.2142857142857144,0,0,"{""Q"": 0.9996712606839175, ""S1"": 0.00018373988553814318, ""S2"": 0.0001449994305444073}",0.0,0,0.6289735684720547,0.0,0,0.6289735684720547,0.0,0,0.6289735684720547,0.0,0,0.6289735684720547,0.0,0,0.6331061661467781,0.0,0,0.6331061661467781,0.0,0,0.6331061661467781,0.0,0,0.6331061661467781,0.0,0,0.6473868700604835,0.0,0,0.6473868700604835,0.0,0,0.6473868700604835,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9996712606839175,0.00018373988553814318,0.0001449994305444073,0.0001449994305444073,0.0031908320097060704,60,False,4,5,92,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.0001564366960581655,0.0,absent,,1.2857142857142856,,0.28571428571428575,0.3030457633656633,level1,2.0
5.0248329149323485,2.284556231630578,,5,2,"{""Q"": 2}","{""Q"": 5}","[1.842105263157895, 1.9736842105263157, 2.0, 2.026315789473684, 2.052631578947368]",,0.6330256067824623,False,"[2.0, 1.842105263157895]","[{""energy"": 1.842105263157895, ""power"": 9.41248442520089, ""weights"": {""Q"": 0.9998504900784357, ""S1"": 6.514896488219675e-06, ""S2"": 0.0001429950250758795}}, {""energy"": 1.9736842105263157, ""power"": 1.267288668965222, ""weights"": {""Q"": 0.9998538321068826, ""S1"": 1.6542692284585345e-05, ""S2"": 0.00012962520083282302}}, {""energy"": 2.0, ""power"": 11.592820870738489, ""weights"": {""Q"": 0.999879571485129, ""S1"": 1.7311384283161052e-05, ""S2"": 0.00010311713058798979}}, {""energy"": 2.026315789473684, ""power"": 9.774830198918467, ""weights"": {""Q"": 0.9998699674770843, ""S1"": 1.6464259458408893e-05, ""S2"": 0.00011356826345715562}}, {""energy"": 2.052631578947368, ""power"": 1.1349701514795671, ""weights"": {""Q"": 0.9998692515196184, ""S1"": 1.6198560668391014e-05, ""S2"": 0.00011454991971327597}}]","[{""energy"": 2.0}, {""energy"": 1.842105263157895}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.842105263157895,0,0,"{""Q"": 0.9998646225334301, ""S1"": 1.4606358636553196e-05, ""S2"": 0.00012077110793342477}",0.0,0,0.6128672090814414,0.0,0,0.6128672090814414,0.0,0,0.6128672090814414,0.0,0,0.6128672090814414,0.0,0,0.6195466539445684,0.0,0,0.6195466539445684,0.0,0,0.6195466539445684,0.0,0,0.6195466539445684,0.0,0,0.6035481868894264,0.0,0,0.6035481868894264,0.0,0,0.6035481868894264,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9998646225334301,1.4606358636553196e-05,0.00012077110793342477,1.4606358636553193e-05,0.0013875465371810346,60,False,5,5,93,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.00012077110793342477,0.0,absent,,1.9736842105263157,,0.05263157894736831,0.04558028440970722,level1,2.0
7.441216520033794,5.810274161075674,,2,2,"{""Q"": 2}","{""Q"": 2}","[1.0555555555555556, 2.0]",,1.0,False,"[2.0, 1.0555555555555556]","[{""energy"": 1.0555555555555556, ""power"": 34.42284648497295, ""weights"": {""Q"": 0.9993254376851612, ""S1"": 6.862757894709696e-05, ""S2"": 0.0006059347358914199}}, {""energy"": 2.0, ""power"": 394.70325455681865, ""weights"": {""Q"": 0.9984350658316539, ""S1"": 0.0012797200955765896, ""S2"": 0.00028521407276957086}}]","[{""energy"": 2.0}, {""energy"": 1.0555555555555556}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.0555555555555556,0,0,"{""Q"": 0.9988802517584076, ""S1"": 0.0006741738372618433, ""S2"": 0.00044557440433049537}",0.0,0,0.6436863393783223,0.0,0,0.6436863393783223,0.0,0,0.6436863393783223,0.0,0,0.6436863393783223,0.0,0,0.6249476643330552,0.0,0,0.6249476643330552,0.0,0,0.6249476643330552,0.0,0,0.6249476643330552,0.0,0,0.6257835949049584,0.0,0,0.6257835949049584,0.0,0,0.6257835949049584,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.9988802517584076,0.0006741738372618433,0.00044557440433049537,0.0004455744043304954,0.009480070956132151,60,False,2,2,94,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.00044557440433049537,0.0,absent,,2.0,,nan,nan,level1,nan
5.87015260350891,8.501651452815448,,6,6,"{""Q"": 6}","{""Q"": 6}","[1.7777777777777777, 1.8888888888888888, 2.0, 2.1111111111111107, 2.7777777777777777, 2.888888888888889]",,1.0,False,"[1.8888888888888888, 2.0, 2.888888888888889, 2.1111111111111107, 1.7777777777777777, 2.7777777777777777]","[{""energy"": 1.7777777777777777, ""power"": 15.308041280958822, ""weights"": {""Q"": 0.9996572731943771, ""S1"": 3.1645983514873946e-05, ""S2"": 0.0003110808221080888}}, {""energy"": 1.8888888888888888, ""power"": 151.28239016193768, ""weights"": {""Q"": 0.999703421368575, ""S1"": 3.293070556248438e-05, ""S2"": 0.0002636479258625664}}, {""energy"": 2.0, ""power"": 144.508894594792, ""weights"": {""Q"": 0.9997447094015461, ""S1"": 3.4851493058605496e-05, ""S2"": 0.0002204391053952891}}, {""energy"": 2.1111111111111107, ""power"": 17.548609074007473, ""weights"": {""Q"": 0.9997835584365687, ""S1"": 3.698091644082436e-05, ""S2"": 0.00017946064699038552}}, {""energy"": 2.7777777777777777, ""power"": 14.307520908111867, ""weights"": {""Q"": 0.999737302408592, ""S1"": 0.00024001754079378026, ""S2"": 2.2680050614227788e-05}}, {""energy"": 2.888888888888889, ""power"": 18.473852737581126, ""weights"": {""Q"": 0.9995547288028952, ""S1"": 0.00022513333562718075, ""S2"": 0.00022013786147773328}}]","[{""energy"": 1.8888888888888888}, {""energy"": 2.0}, {""energy"": 2.888888888888889}, {""energy"": 2.1111111111111107}, {""energy"": 1.7777777777777777}, {""energy"": 2.7777777777777777}]",3132f00906d498180c56dcc24eb039275ffe8458415743005722528de6cf9784,data/raw/engine_core3.json,1.7777777777777777,0,0,"{""Q"": 0.999696832268759, ""S1"": 0.0001002599958329582, ""S2"": 0.00020290773540804848}",0.0,0,0.6013215971772707,0.0,0,0.6013215971772707,0.0,0,0.6013215971772707,0.0,0,0.6013215971772707,0.0,0,0.65497798626308,0.0,0,0.65497798626308,0.0,0,0.65497798626308,0.0,0,0.65497798626308,0.0,0,0.6572275058791923,0.0,0,0.6572275058791923,0.0,0,0.6572275058791923,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.0,0,1.0,0.999696832268759,0.0001002599958329582,0.00020290773540804848,0.0001002599958329582,0.0029515657365244688,60,False,6,6,95,7efce0e3f2b44b838cc05b1241704b69,0.0,0.0,none,none,none,0.00020290773540804848,0.0,absent,,1.8888888888888888,,0.22222222222222224,0.22222222222222238,level1,2.0
