run_id,accepted,reasons,band_count,lock_quality_Q,structure_tier,d_total_best,selection_config_path,selection_config_hash
25.0,1,,8.0,0.9998420844806103,level1,2.67999973200002,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
18.0,1,,6.0,0.9997599039651138,level1,2.4399997560000224,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
40.0,1,,2.0,0.9997767670476161,level1,6.189999381000047,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
26.0,1,,1.0,0.9993947754482889,level1,9.38658375385763,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
21.0,1,,3.0,0.999220008635707,level1,2.4399997560000446,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
14.0,1,,2.0,0.9977013370004348,level1,3.3777464450957777,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
30.0,1,,2.0,0.999323403716301,level1,4.355527906182769,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
13.0,1,,6.0,0.9997820962362075,level1,4.3466662320000315,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
57.0,1,,2.0,0.9997473631522611,level1,5.573247540717986,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
10.0,1,,4.0,0.999783053289127,level1,0.01999999980000113,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
27.0,1,,3.0,0.9996595606396191,level1,3.2169357840363073,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
37.0,1,,2.0,0.9995035643975787,level1,3.3232257732193573,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
56.0,1,,4.0,0.9998732633532846,level1,5.062173858589882,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
22.0,1,,5.0,0.9993535726659207,level1,4.346666232000054,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
54.0,1,,2.0,0.999635288215523,level1,5.773332756000044,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
6.0,1,,2.0,0.9998372249018193,level1,1.91368401915791,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
0.0,1,,4.0,0.9996656621109001,level1,0.9755555458000007,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
35.0,1,,3.0,0.9998465943139131,level1,3.4029667143524085,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
55.0,1,,5.0,0.9987329111311146,level1,4.308888845799998,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
1.0,1,,2.0,0.9977961340820918,level1,7.3117941406154605,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
24.0,1,,3.0,0.9995734998884779,level1,0.4199999957999993,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
53.0,1,,3.0,0.9991647411420276,level1,1.8457141011428404,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
46.0,1,,6.0,0.9997222426246085,level1,3.537140936183878,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
41.0,1,,2.0,0.9996038722406008,level1,7.894544665091021,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
8.0,1,,2.0,0.9998436199057914,level1,6.884443756000073,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
43.0,1,,2.0,0.999453169404592,level1,4.448695606964416,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
11.0,1,,2.0,0.9999097821423424,level1,3.349090574181844,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
51.0,1,,2.0,0.9989860909390633,level1,4.286666623800001,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
47.0,1,,5.0,0.999643685953418,level1,3.7443474516522017,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
45.0,1,,3.0,0.9996646835905375,level1,2.559758427348884,data/raw/wave1_selection.json,a5714066987c44ba2f5755c348b9ac8fb1f77a1effdcb7e44cb6e50d6c00465b
