E_bind_mass,F_m_list,H_block_mean,M_final,PE_tick_norm,QualityLock,R_final,R_mean_lastW,block_families,block_ids,block_particles,degree_normalized,degree_raw,edges_count,effective_degree,entropy_quality,fm_missing,mass_defect,mass_list,memory_score_k10,nodes,nodes_required,origin_run_ids,phase_var_lastW,picked,reason,run_id,status,success,sumM,target,template_name
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,57,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,58,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,59,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,60,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,61,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,62,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,63,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,64,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,65,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,66,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,67,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,68,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,69,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,70,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,71,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,72,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,73,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,74,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,75,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,76,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,77,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,78,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,79,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,80,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,81,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,82,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,83,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,84,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,85,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,86,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,87,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,7,not_enough_blocks,88,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,89,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,90,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,91,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,92,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,93,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,94,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,95,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,96,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,97,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,98,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,99,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,100,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,101,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,102,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,103,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,104,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,105,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,106,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,107,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,108,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,109,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,110,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,111,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,112,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,113,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,0,not_enough_blocks,114,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,0,not_enough_blocks,115,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,116,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,117,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,118,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,119,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,120,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,121,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,122,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,123,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,124,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,125,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,126,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,127,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,128,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,129,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,1,not_enough_blocks,130,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,131,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,132,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,133,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,134,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,135,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,136,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,137,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,138,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,139,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,140,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,141,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,142,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,143,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,144,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,145,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,146,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,147,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,148,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,149,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,150,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,151,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,152,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,153,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,2,not_enough_blocks,154,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,5,not_enough_blocks,155,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,156,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,4,not_enough_blocks,157,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,158,skip,,,,cluster_fc_8
,,,,,,,,,,,,,,,,,,,,,8,,,3,not_enough_blocks,159,skip,,,,cluster_fc_8
