nodes_required,picked,reason,run_id,status,template_name
4,0,not_enough_blocks,416,skip,tetrahedron_alpha
4,0,not_enough_blocks,417,skip,tetrahedron_alpha
4,0,not_enough_blocks,418,skip,tetrahedron_alpha
4,0,not_enough_blocks,419,skip,tetrahedron_alpha
4,0,not_enough_blocks,420,skip,tetrahedron_alpha
4,0,not_enough_blocks,421,skip,tetrahedron_alpha
4,1,not_enough_blocks,422,skip,tetrahedron_alpha
4,0,not_enough_blocks,423,skip,tetrahedron_alpha
4,0,not_enough_blocks,424,skip,tetrahedron_alpha
4,1,not_enough_blocks,425,skip,tetrahedron_alpha
4,0,not_enough_blocks,426,skip,tetrahedron_alpha
4,0,not_enough_blocks,427,skip,tetrahedron_alpha
4,1,not_enough_blocks,428,skip,tetrahedron_alpha
4,0,not_enough_blocks,429,skip,tetrahedron_alpha
4,0,not_enough_blocks,430,skip,tetrahedron_alpha
4,0,not_enough_blocks,431,skip,tetrahedron_alpha
4,0,not_enough_blocks,432,skip,tetrahedron_alpha
4,0,not_enough_blocks,433,skip,tetrahedron_alpha
4,0,not_enough_blocks,434,skip,tetrahedron_alpha
4,1,not_enough_blocks,435,skip,tetrahedron_alpha
4,0,not_enough_blocks,436,skip,tetrahedron_alpha
4,0,not_enough_blocks,437,skip,tetrahedron_alpha
4,0,not_enough_blocks,438,skip,tetrahedron_alpha
4,0,not_enough_blocks,439,skip,tetrahedron_alpha
4,0,not_enough_blocks,440,skip,tetrahedron_alpha
4,0,not_enough_blocks,441,skip,tetrahedron_alpha
4,1,not_enough_blocks,442,skip,tetrahedron_alpha
4,0,not_enough_blocks,443,skip,tetrahedron_alpha
4,0,not_enough_blocks,444,skip,tetrahedron_alpha
4,0,not_enough_blocks,445,skip,tetrahedron_alpha
4,2,not_enough_blocks,446,skip,tetrahedron_alpha
4,0,not_enough_blocks,447,skip,tetrahedron_alpha
4,0,not_enough_blocks,448,skip,tetrahedron_alpha
4,1,not_enough_blocks,449,skip,tetrahedron_alpha
4,1,not_enough_blocks,450,skip,tetrahedron_alpha
4,0,not_enough_blocks,451,skip,tetrahedron_alpha
4,1,not_enough_blocks,452,skip,tetrahedron_alpha
4,1,not_enough_blocks,453,skip,tetrahedron_alpha
4,0,not_enough_blocks,454,skip,tetrahedron_alpha
4,0,not_enough_blocks,455,skip,tetrahedron_alpha
4,0,not_enough_blocks,456,skip,tetrahedron_alpha
4,0,not_enough_blocks,457,skip,tetrahedron_alpha
4,0,not_enough_blocks,458,skip,tetrahedron_alpha
4,0,not_enough_blocks,459,skip,tetrahedron_alpha
4,0,not_enough_blocks,460,skip,tetrahedron_alpha
4,1,not_enough_blocks,461,skip,tetrahedron_alpha
4,0,not_enough_blocks,462,skip,tetrahedron_alpha
4,0,not_enough_blocks,463,skip,tetrahedron_alpha
4,0,not_enough_blocks,464,skip,tetrahedron_alpha
4,0,not_enough_blocks,465,skip,tetrahedron_alpha
4,0,not_enough_blocks,466,skip,tetrahedron_alpha
4,0,not_enough_blocks,467,skip,tetrahedron_alpha
4,1,not_enough_blocks,468,skip,tetrahedron_alpha
4,1,not_enough_blocks,469,skip,tetrahedron_alpha
4,0,not_enough_blocks,470,skip,tetrahedron_alpha
4,0,not_enough_blocks,471,skip,tetrahedron_alpha
4,0,not_enough_blocks,472,skip,tetrahedron_alpha
4,0,not_enough_blocks,473,skip,tetrahedron_alpha
4,0,not_enough_blocks,474,skip,tetrahedron_alpha
4,0,not_enough_blocks,475,skip,tetrahedron_alpha
4,0,not_enough_blocks,476,skip,tetrahedron_alpha
4,0,not_enough_blocks,477,skip,tetrahedron_alpha
4,0,not_enough_blocks,478,skip,tetrahedron_alpha
4,1,not_enough_blocks,479,skip,tetrahedron_alpha
