run_id,best_target,best_family,best_d_total,best_score_used,score_mode,second_best_target,second_best_family,second_best_d_total,second_best_score_used,delta_margin
0.0,meson_d_star_zero,charmed_meson,0.0,0.0,total,meson_d_star_plus,charmed_meson,0.1574999921249886,0.1574999921249886,0.1574999921249886
1.0,delta_1600,delta_like,0.21517201916552062,0.21517201916552062,total,meson_phi_1680,meson,2.8068950070776237,2.8068950070776237,2.591722987912103
2.0,omega_baryon,strange_baryon,0.1928763371423238,0.1928763371423238,total,meson_phi_1680,meson,0.3735886989102825,0.3735886989102825,0.1807123617679587
3.0,meson_d_star_zero,charmed_meson,0.29443710090010294,0.29443710090010294,total,meson_d_star_plus,charmed_meson,0.575600669219956,0.575600669219956,0.28116356831985306
4.0,lambda_c,charmed_baryon,1.3571995096400258,1.3571995096400258,total,delta_1600,delta_like,4.395440027030399,4.395440027030399,3.0382405173903733
5.0,lambda_c_2625,charmed_baryon,0.6509061712729353,0.6509061712729353,total,xi_c_2645,charmed_baryon,1.38817959159102,1.38817959159102,0.7372734203180847
6.0,meson_ds_star,charmed_meson,0.2410779189640727,0.2410779189640727,total,meson_ds_star_2090_DOF,charmed_meson,0.42193319337334134,0.42193319337334134,0.18085527440926863
7.0,meson_ds_star,charmed_meson,0.5356594481446824,0.5356594481446824,total,meson_ds_star_2090_DOF,charmed_meson,1.0877080826369163,1.0877080826369163,0.552048634492234
8.0,meson_ds1_2460,charmed_meson,0.3529138714172584,0.3529138714172584,total,xi_c_plus,charmed_baryon,0.49545248287893645,0.49545248287893645,0.14253861146167807
9.0,meson_ds_star_2090_DOF,charmed_meson,1.2051480169957722,1.2051480169957722,total,meson_d_star_zero,charmed_meson,1.4425991815986128,1.4425991815986128,0.23745116460284055
