run_id,best_target,best_d_total,structure_tier,s2_state,band_count_structural,band_count,lock_quality_Q,lock_quality_S1,lock_quality_S2,reasons,selection_config_path,selection_config_hash
772,delta_1900,0.011161507480639411,level1,none,2.0,2.0,0.998726587404607,0.000497308471650838,0.0007761041237422703,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1345,lambda_c_2860,0.1682758180689622,level1,none,1.0,1.0,0.9994580333717867,0.00040794281709659335,0.00013402381111664465,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1089,lambda_c_2765,1.404042948459569,none,latent,1.0,1.0,2.1394101147509648e-05,0.9510604688738796,0.04891813702497279,dof_grade_not_a;policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
746,delta_1900,0.018367903360536314,level1,none,2.0,2.0,0.9997786036663876,8.017419425195206e-05,0.00014122213936044794,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1757,delta_1900,0.05729807754502936,level1,none,2.0,2.0,0.9993251442088975,0.0004951875694401014,0.00017966822166240665,dof_grade_not_a,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
265,delta_1900,0.08823680436272079,level1,none,2.0,2.0,0.9998734807753481,2.3456094780642082e-05,0.00010306312987125553,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
136,delta_1600,0.006677341155484616,level1,none,1.0,1.0,0.9995968493692062,9.844656370701276e-05,0.00030470406708685966,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1171,delta_1600,0.43358243457611756,level1,none,1.0,1.0,0.9992137904357213,0.0003330402609751114,0.0004531693033036804,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
275,lambda_c_2765,3.8074563382254367,level1,none,1.0,1.0,0.9997024341728001,6.909963285353283e-05,0.000228466194346312,policy_rejected,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1847,sigma_1775,0.8458425928052505,level1,none,1.0,1.0,0.9998673302686024,5.9758114099836505e-05,7.291161729764854e-05,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
931,delta_1620,0.0695414271024454,level1,none,1.0,1.0,0.9994059910610495,0.0003031688986734236,0.00029084004027715233,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
78,lambda_c,2.656745476662726,level1,none,2.0,2.0,0.9997927607167428,2.509710889542295e-05,0.00018214217436170275,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1688,lambda_c,1.7424786943760662,level1,none,2.0,2.0,0.9997341703068782,2.479943474858919e-05,0.00024103025837308103,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
