Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
nan,nan,False,False,3,3.9233419465977613,3.9233419465977613,True,False,3,2.4696732443647655,1.9476552981571227,2.98830450583939,2.3544973544973553,2.3544973544973553,True,False,3,3,1.5,0,0.0,0.0,1.7499999999999998,0.2499999999999999,1.1102230246251565e-16,1.9999999999999998
10.358061088066915,10.358061088066915,True,False,6,4.7221527604123255,4.7221527604123255,True,False,6,2.8981471905984546,2.430322964980694,5.936357442866457,10.676736644478579,10.676736644478579,True,False,6,6,0.25806451612903225,1,0.6666666666666666,0.0,0.3225806451612903,0.38709677419354843,0.6451612903225806,2.0
6.115834218916046,6.115834218916046,True,False,6,4.46167097329888,4.46167097329888,True,False,6,2.2162068170263765,1.8901496202970762,5.791261094426319,6.772486772486772,6.772486772486772,True,False,6,6,0.875,0,0.0,0.0,1.0,0.3,0.35,2.0
6.396690450888115,6.396690450888115,True,False,5,4.384766826627292,4.384766826627292,True,False,5,2.02161290022545,2.0823103762992337,6.868706830237407,5.922146636432351,5.922146636432351,True,False,5,5,1.0,0,0.0,0.0,1.1428571428571428,0.3928571428571428,0.2923340275668734,2.0
2.332624867162595,2.332624867162595,True,False,7,1.4111398219925346,1.4111398219925346,True,False,7,2.204275140049185,2.444702903589486,3.471163220333641,1.3844797178130532,1.3844797178130532,True,False,7,7,1.0,0,0.0,0.0,1.8333333333333335,0.27777777777777773,0.2484519974999767,2.0
2.996811902231666,2.996811902231666,True,False,5,1.231696813092162,1.231696813092162,True,False,5,2.156794007119888,1.8089918660752482,5.838245990183658,1.825396825396826,1.825396825396826,True,False,5,5,1.0,0,0.0,0.0,1.875,0.3125,0.3247595264191645,2.0
2.0952886999645775,2.0952886999645775,True,False,4,3.564455928797014,3.564455928797014,True,False,4,2.4548674281195355,2.4220875534496935,6.138708115445153,2.1428571428571423,2.1428571428571423,True,False,4,4,1.3333333333333335,0,0.0,0.0,1.6666666666666667,0.3333333333333333,1.0629576194313574e-16,2.0
2.879155913162286,2.879155913162286,True,False,4,0.6933677863910422,0.6933677863910422,True,True,4,2.954847097077111,2.494241959874039,8.714066103104386,1.8027210884353737,1.8027210884353737,True,False,4,4,0.7142857142857143,0,0.0,0.0,1.7142857142857144,0.4761904761904763,0.37495275590532423,2.0
nan,nan,False,False,3,3.5644559287970132,3.5644559287970132,True,False,3,2.948824939869918,2.47759060828736,5.4548401082795985,2.1428571428571415,2.1428571428571415,True,False,3,3,1.3333333333333333,0,0.0,0.0,1.6666666666666667,0.33333333333333337,1.1102230246251565e-16,2.0
1.8422650675573096,1.8422650675573096,True,False,4,3.769533653254583,3.769533653254583,True,False,4,2.2287750402544964,2.3133041383091992,5.825202469445991,2.142857142857141,2.142857142857141,True,False,4,4,1.4285714285714284,0,0.0,0.0,1.7142857142857142,0.28571428571428575,1.0629576194313574e-16,1.9999999999999998
