Nucleon_like_d_spacing,Nucleon_like_d_total,Nucleon_like_has_enough_levels,Nucleon_like_is_match,Nucleon_like_n_levels_sim,Pion_like_d_spacing,Pion_like_d_total,Pion_like_has_enough_levels,Pion_like_is_match,Pion_like_n_levels_sim,R_S1_Q,R_S2_S1,R_S3_S2,Rho_like_d_spacing,Rho_like_d_total,Rho_like_has_enough_levels,Rho_like_is_match,Rho_like_n_levels_sim,band_count,first_energy,has_s2_dominant,s2_band_fraction,s3_band_fraction,second_energy,spacing_mean,spacing_std,third_energy
nan,nan,FALSE,FALSE,3,3.923341947,3.923341947,TRUE,FALSE,3,2.648451357,1.662344646,6.033768473,2.354497354,2.354497354,TRUE,FALSE,3,3,1.5,0,0,0,1.75,0.25,0,2
2.0952887,2.0952887,TRUE,FALSE,4,3.564455929,3.564455929,TRUE,FALSE,4,2.355990029,2.434946029,3.520979192,2.142857143,2.142857143,TRUE,FALSE,4,4,1.333333333,0,0,0,1.666666667,0.333333333,2.78E-16,2
5.400555873,5.400555873,TRUE,FALSE,6,4.337441198,4.337441198,TRUE,FALSE,6,2.164166565,2.374503687,8.282075989,6.212861213,6.212861213,TRUE,FALSE,6,6,0.923076923,0,0,0,1.076923077,0.307692308,0.307692308,2
6.639087091,6.639087091,TRUE,FALSE,4,0.488290062,0.488290062,TRUE,TRUE,4,2.606533277,1.761662393,7.497403172,2.054673721,2.054673721,TRUE,FALSE,4,4,0.666666667,1,0.25,0,1.714285714,0.73015873,0.323747271,2
nan,nan,FALSE,FALSE,3,3.769533653,3.769533653,TRUE,FALSE,3,2.95766055,1.942102257,8.710465511,2.142857143,2.142857143,TRUE,FALSE,3,3,1.428571429,0,0,0,1.714285714,0.285714286,3.33E-16,2
nan,nan,FALSE,FALSE,3,4.425782372,4.425782372,TRUE,FALSE,3,2.345564683,2.043591921,2.273604758,7.081128748,7.081128748,TRUE,FALSE,3,3,0.8,0,0,0,0.933333333,0.6,0.466666667,2
5.400555873,5.400555873,TRUE,FALSE,6,4.337441198,4.337441198,TRUE,FALSE,6,2.202881729,2.437750553,2.822748278,6.212861213,6.212861213,TRUE,FALSE,6,6,0.923076923,0,0,0,1.076923077,0.338461538,0.29831876,2
3.218207581,3.218207581,TRUE,FALSE,6,1.171882477,1.171882477,TRUE,FALSE,6,2.174252824,1.672921314,4.898830451,1.972369195,1.972369195,TRUE,FALSE,6,6,1,0,0,0,1.888888889,0.266666667,0.311111111,2
6.853819813,6.853819813,TRUE,FALSE,4,4.52148531,4.52148531,TRUE,FALSE,4,2.255273496,1.939122836,3.670106247,7.433862434,7.433862434,TRUE,FALSE,4,4,0.777777778,0,0,0,0.888888889,0.444444444,0.471404521,2
nan,nan,FALSE,FALSE,3,3.564455929,3.564455929,TRUE,FALSE,3,2.641637295,2.445208158,8.093748802,2.142857143,2.142857143,TRUE,FALSE,3,3,1.333333333,0,0,0,1.666666667,0.333333333,1.11E-16,2
3.471231213,3.471231213,TRUE,FALSE,6,0.693367786,0.693367786,TRUE,TRUE,6,2.346206619,2.366314789,2.583925848,2.392290249,2.392290249,TRUE,FALSE,6,6,0.857142857,0,0,0,1.857142857,0.314285714,0.342857143,2
nan,nan,FALSE,FALSE,3,4.138673557,4.138673557,TRUE,FALSE,3,2.264369389,1.510333548,3.06257534,2.883597884,2.883597884,TRUE,FALSE,3,3,1.6,0,0,0,1.8,0.2,0,2
nan,nan,FALSE,FALSE,3,4.569336779,4.569336779,TRUE,FALSE,3,2.259150591,1.846306655,7.318401115,7.433862434,7.433862434,TRUE,FALSE,3,3,0.8,0,0,0,0.9,0.6,0.5,2
4.23030211,4.23030211,TRUE,FALSE,5,0.078134613,0.078134613,TRUE,TRUE,5,2.605892765,2.379250496,8.543514405,3.148148148,3.148148148,TRUE,FALSE,5,5,0.714285714,0,0,0,1.857142857,0.392857143,0.433012702,2
nan,nan,FALSE,FALSE,3,3.769533653,3.769533653,TRUE,FALSE,3,2.426539907,2.33809768,8.72375541,2.142857143,2.142857143,TRUE,FALSE,3,3,1.428571429,0,0,0,1.714285714,0.285714286,1.11E-16,2
2.0952887,2.0952887,TRUE,FALSE,4,3.564455929,3.564455929,TRUE,FALSE,4,2.589592932,2.209046757,4.46909393,2.142857143,2.142857143,TRUE,FALSE,4,4,1.333333333,0,0,0,1.666666667,0.333333333,2.10E-16,2
nan,nan,FALSE,FALSE,3,3.923341947,3.923341947,TRUE,FALSE,3,2.84948869,1.879030171,3.842780912,2.354497354,2.354497354,TRUE,FALSE,3,3,1.5,0,0,0,1.75,0.25,0,2
7.231668438,7.231668438,TRUE,FALSE,5,4.569336779,4.569336779,TRUE,FALSE,5,2.794507874,1.670500415,2.505897723,7.962962963,7.962962963,TRUE,FALSE,5,5,0.7,0,0,0,0.8,0.4,0.463680925,2
nan,nan,FALSE,FALSE,3,3.564455929,3.564455929,TRUE,FALSE,3,2.795411049,2.273489201,2.26795582,2.142857143,2.142857143,TRUE,FALSE,3,3,1.333333333,0,0,0,1.666666667,0.333333333,1.11E-16,2
4.676814403,4.676814403,TRUE,FALSE,4,0.066626134,0.066626134,TRUE,TRUE,4,2.850593632,2.00653982,7.222413597,3.459383754,3.459383754,TRUE,FALSE,4,4,0.705882353,0,0,0,1.882352941,0.470588235,0.499134198,2
6.558625576,6.558625576,TRUE,FALSE,6,4.282227964,4.282227964,TRUE,FALSE,6,2.977629991,2.468380729,5.620172392,7.433862434,7.433862434,TRUE,FALSE,6,6,0.666666667,0,0,0,0.833333333,0.4,0.388730126,2
nan,nan,FALSE,FALSE,3,0.167958656,0.167958656,TRUE,TRUE,3,2.713467175,1.725541224,9.327021783,3.677248677,3.677248677,TRUE,FALSE,3,3,0.7,0,0,0,1.9,0.65,0.55,2
nan,nan,FALSE,FALSE,3,4.138673557,4.138673557,TRUE,FALSE,3,2.228427954,1.691941564,9.265590029,2.883597884,2.883597884,TRUE,FALSE,3,3,1.6,0,0,0,1.8,0.2,1.11E-16,2
1.842265068,1.842265068,TRUE,FALSE,4,3.769533653,3.769533653,TRUE,FALSE,4,2.517317514,1.969186133,3.114904996,2.142857143,2.142857143,TRUE,FALSE,4,4,1.428571429,0,0,0,1.714285714,0.285714286,2.10E-16,2
4.630712009,4.630712009,TRUE,FALSE,4,2.308354866,2.308354866,TRUE,FALSE,4,2.481257627,2.223905057,6.076930239,4.126984127,4.126984127,TRUE,FALSE,4,4,0.375,1,0.5,0,1,0.604166667,0.332028697,2
6.575295368,6.575295368,TRUE,FALSE,4,4.493337387,4.493337387,TRUE,FALSE,4,2.24132348,1.841299084,7.560254633,7.122626829,7.122626829,TRUE,FALSE,4,4,0.823529412,0,0,0,0.941176471,0.470588235,0.418708951,2
nan,nan,FALSE,FALSE,2,2.38279808,2.38279808,TRUE,FALSE,2,2.885393831,2.389806573,5.683247701,nan,nan,FALSE,FALSE,2,2,0.285714286,1,0.5,0,2,nan,nan,nan
nan,nan,FALSE,FALSE,3,4.546670293,4.546670293,TRUE,FALSE,3,2.097805671,1.755802523,8.773836956,7.155388471,7.155388471,TRUE,FALSE,3,3,0.842105263,0,0,0,0.947368421,0.578947368,0.473684211,2
4.857340676,4.857340676,TRUE,FALSE,5,2.650927883,2.650927883,TRUE,FALSE,5,2.610435481,1.852352698,6.387468677,4.708193042,4.708193042,TRUE,FALSE,5,5,0.424242424,1,0.6,0,0.96969697,0.424242424,0.402015126,2
6.685137392,6.685137392,TRUE,FALSE,6,4.384766827,4.384766827,TRUE,FALSE,6,2.50767989,2.287711598,3.828232475,7.433862434,7.433862434,TRUE,FALSE,6,6,0.714285714,0,0,0,0.857142857,0.371428571,0.389662334,2
nan,nan,FALSE,FALSE,3,3.564455929,3.564455929,TRUE,FALSE,3,2.947713023,1.896922949,5.730475969,2.142857143,2.142857143,TRUE,FALSE,3,3,1.333333333,0,0,0,1.666666667,0.333333333,0,2
5.926066495,5.926066495,TRUE,FALSE,5,4.384766827,4.384766827,TRUE,FALSE,5,2.618490615,1.965440389,3.816346059,6.678004535,6.678004535,TRUE,FALSE,5,5,0.857142857,0,0,0,1,0.464285714,0.355352656,2
3.218207581,3.218207581,TRUE,FALSE,4,1.171882477,1.171882477,TRUE,FALSE,4,2.027906122,1.79627916,5.181942325,1.972369195,1.972369195,TRUE,FALSE,4,4,1,0,0,0,1.888888889,0.37037037,0.366647961,2
7.444208289,7.444208289,TRUE,FALSE,7,4.569336779,4.569336779,TRUE,FALSE,7,2.850188389,1.546160794,4.311476813,7.962962963,7.962962963,TRUE,FALSE,7,7,0.7,1,0.142857143,0,0.8,0.383333333,0.425897745,2
nan,nan,FALSE,FALSE,3,3.923341947,3.923341947,TRUE,FALSE,3,2.783306965,1.610063695,4.818000013,2.354497354,2.354497354,TRUE,FALSE,3,3,1.5,0,0,0,1.75,0.25,0,2
2.712160316,2.712160316,TRUE,FALSE,5,1.30860096,1.30860096,TRUE,FALSE,5,2.087544392,1.558260249,5.69632347,1.384479718,1.384479718,TRUE,FALSE,5,5,0.952380952,1,0.2,0,1.80952381,0.476190476,0.336717515,2
nan,nan,FALSE,FALSE,3,0.262704565,0.262704565,TRUE,TRUE,3,2.278404588,1.920351025,5.46321937,2.619047619,2.619047619,TRUE,FALSE,3,3,0.7,0,0,0,1.8,0.65,0.45,2
10.10095643,10.10095643,TRUE,FALSE,6,4.730835487,4.730835487,TRUE,FALSE,6,2.914136156,2.192784317,4.439481558,10.41005291,10.41005291,TRUE,FALSE,6,6,0.3125,1,0.666666667,0,0.375,0.375,0.625,2
nan,nan,FALSE,FALSE,3,4.042970619,4.042970619,TRUE,FALSE,3,2.279473652,1.576982328,3.68435042,2.648442093,2.648442093,TRUE,FALSE,3,3,1.555555556,0,0,0,1.777777778,0.222222222,0,2
nan,nan,FALSE,FALSE,3,0.898445511,0.898445511,TRUE,TRUE,3,2.128906118,1.815175563,3.318152273,1.550768456,1.550768456,TRUE,FALSE,3,3,0.761904762,0,0,0,1.714285714,0.619047619,0.333333333,2
7.964930925,7.964930925,TRUE,FALSE,4,0.693367786,0.693367786,TRUE,TRUE,4,2.382541998,1.573718509,6.197816533,2.619047619,2.619047619,TRUE,FALSE,4,4,0.9,1,0.25,0,1.9,0.7,0.424264069,2
7.035477806,7.035477806,TRUE,FALSE,4,4.337441198,4.337441198,TRUE,FALSE,4,2.816019597,2.362939168,8.502322019,7.840862841,7.840862841,TRUE,FALSE,4,4,0.615384615,0,0,0,0.769230769,0.512820513,0.507666407,2
7.035908049,7.035908049,TRUE,FALSE,5,4.546670293,4.546670293,TRUE,FALSE,5,2.561392205,1.680172438,4.350573158,7.712336397,7.712336397,TRUE,FALSE,5,5,0.736842105,0,0,0,0.842105263,0.394736842,0.442700101,2
1.865037194,1.865037194,TRUE,FALSE,4,3.923341947,3.923341947,TRUE,FALSE,4,2.642610169,1.766437943,3.290310425,2.354497354,2.354497354,TRUE,FALSE,4,4,1.5,0,0,0,1.75,0.25,1.81E-16,2
6.115834219,6.115834219,TRUE,FALSE,4,4.461670973,4.461670973,TRUE,FALSE,4,2.471397152,1.977379067,8.04708743,6.772486772,6.772486772,TRUE,FALSE,4,4,0.875,0,0,0,1,0.416666667,0.412478956,2
2.0952887,2.0952887,TRUE,FALSE,4,3.564455929,3.564455929,TRUE,FALSE,4,2.615582668,2.449107464,9.522154227,2.142857143,2.142857143,TRUE,FALSE,4,4,1.333333333,0,0,0,1.666666667,0.333333333,1.81E-16,2
nan,nan,FALSE,FALSE,3,4.282227964,4.282227964,TRUE,FALSE,3,2.208987095,1.500959311,7.590299337,3.23633157,3.23633157,TRUE,FALSE,3,3,1.666666667,0,0,0,1.833333333,0.166666667,1.11E-16,2
nan,nan,FALSE,FALSE,3,3.769533653,3.769533653,TRUE,FALSE,3,2.768892783,2.227289954,3.94525411,2.142857143,2.142857143,TRUE,FALSE,3,3,1.428571429,0,0,0,1.714285714,0.285714286,2.22E-16,2
nan,nan,FALSE,FALSE,1,nan,nan,FALSE,FALSE,1,2.758138411,2.039502298,8.140788597,nan,nan,FALSE,FALSE,1,1,2,0,0,0,nan,nan,nan,nan
7.131649684,7.131649684,TRUE,FALSE,5,4.493337387,4.493337387,TRUE,FALSE,5,2.9271049,1.770461212,4.363461539,7.745098039,7.745098039,TRUE,FALSE,5,5,0.705882353,0,0,0,0.823529412,0.382352941,0.458484037,2
nan,nan,FALSE,FALSE,3,3.769533653,3.769533653,TRUE,FALSE,3,2.427204609,2.381968708,9.862220331,2.142857143,2.142857143,TRUE,FALSE,3,3,1.428571429,0,0,0,1.714285714,0.285714286,2.22E-16,2
5.926066495,5.926066495,TRUE,FALSE,4,4.384766827,4.384766827,TRUE,FALSE,4,2.329742881,2.235309426,8.037653887,6.678004535,6.678004535,TRUE,FALSE,4,4,0.857142857,0,0,0,1,0.428571429,0.404061018,2
nan,nan,FALSE,FALSE,3,4.138673557,4.138673557,TRUE,FALSE,3,2.33422191,1.564884098,2.896897926,2.883597884,2.883597884,TRUE,FALSE,3,3,1.6,0,0,0,1.8,0.2,1.11E-16,2
nan,nan,FALSE,FALSE,3,3.564455929,3.564455929,TRUE,FALSE,3,2.487774498,2.412397377,9.185710989,2.142857143,2.142857143,TRUE,FALSE,3,3,1.333333333,0,0,0,1.666666667,0.333333333,1.11E-16,2
5.166995597,5.166995597,TRUE,FALSE,4,4.384766827,4.384766827,TRUE,FALSE,4,2.026193047,2.315832365,4.680757696,5.922146636,5.922146636,TRUE,FALSE,4,4,1,0,0,0,1.142857143,0.380952381,0.336717515,2
5.400555873,5.400555873,TRUE,FALSE,6,4.337441198,4.337441198,TRUE,FALSE,6,2.079446007,2.300504293,3.521024878,6.212861213,6.212861213,TRUE,FALSE,6,6,0.923076923,0,0,0,1.076923077,0.307692308,0.307692308,2
nan,nan,FALSE,FALSE,3,3.923341947,3.923341947,TRUE,FALSE,3,2.683736774,1.676644496,6.982535656,2.354497354,2.354497354,TRUE,FALSE,3,3,1.5,0,0,0,1.75,0.25,1.11E-16,2
nan,nan,FALSE,FALSE,3,0.332020836,0.332020836,TRUE,TRUE,3,2.84334844,1.586877547,9.748202103,3.904006047,3.904006047,TRUE,FALSE,3,3,0.666666667,0,0,0,1.904761905,0.666666667,0.571428571,2
7.444208289,7.444208289,TRUE,FALSE,6,4.461670973,4.461670973,TRUE,FALSE,6,2.992419116,1.911418454,9.536980646,8.095238095,8.095238095,TRUE,FALSE,6,6,0.625,0,0,0,0.75,0.35,0.45,2
nan,nan,FALSE,FALSE,3,0.066626134,0.066626134,TRUE,TRUE,3,2.731347782,1.958682897,8.463437205,3.459383754,3.459383754,TRUE,FALSE,3,3,0.705882353,0,0,0,1.882352941,0.647058824,0.529411765,2
6.046350037,6.046350037,TRUE,FALSE,4,4.337441198,4.337441198,TRUE,FALSE,4,2.24328162,2.367734362,6.622723891,6.212861213,6.212861213,TRUE,FALSE,4,4,0.923076923,0,0,0,1.076923077,0.461538462,0.332345677,2
1.865037194,1.865037194,TRUE,FALSE,4,3.923341947,3.923341947,TRUE,FALSE,4,2.032690021,2.009685805,8.175831119,2.354497354,2.354497354,TRUE,FALSE,4,4,1.5,0,0,0,1.75,0.25,1.05E-16,2
nan,nan,FALSE,FALSE,3,1.124031008,1.124031008,TRUE,FALSE,3,2.013310147,1.55593497,3.712341629,2.08994709,2.08994709,TRUE,FALSE,3,3,1,0,0,0,1.9,0.5,0.4,2
5.950178158,5.950178158,TRUE,FALSE,5,4.493337387,4.493337387,TRUE,FALSE,5,2.190518423,1.71881798,5.169383086,6.500155618,6.500155618,TRUE,FALSE,5,5,0.941176471,0,0,0,1.058823529,0.382352941,0.32619225,2
5.926066495,5.926066495,TRUE,FALSE,4,4.384766827,4.384766827,TRUE,FALSE,4,2.289629976,2.313833983,7.604344712,6.678004535,6.678004535,TRUE,FALSE,4,4,0.857142857,0,0,0,1,0.428571429,0.404061018,2
7.408784981,7.408784981,TRUE,FALSE,4,4.589844551,4.589844551,TRUE,FALSE,4,2.904149807,1.576165741,6.624087192,8.189720333,8.189720333,TRUE,FALSE,4,4,0.666666667,0,0,0,0.761904762,0.507936508,0.517762109,2
5.119553666,5.119553666,TRUE,FALSE,7,2.846683893,2.846683893,TRUE,FALSE,7,2.20262717,2.466229847,5.092528477,5.44973545,5.44973545,TRUE,FALSE,7,7,0.375,1,0.714285714,0,0.875,0.3125,0.39692831,2
nan,nan,FALSE,FALSE,3,0.44003648,0.44003648,TRUE,TRUE,3,2.316971246,2.281347615,7.97796505,2.214441332,2.214441332,TRUE,FALSE,3,3,0.705882353,0,0,0,1.764705882,0.647058824,0.411764706,2
6.21801684,6.21801684,TRUE,FALSE,7,4.337441198,4.337441198,TRUE,FALSE,7,2.655305777,2.315226911,7.626288871,7.026862027,7.026862027,TRUE,FALSE,7,7,0.769230769,0,0,0,0.923076923,0.307692308,0.344010458,2
2.945720592,2.945720592,TRUE,FALSE,5,1.024647187,1.024647187,TRUE,FALSE,5,2.157696771,2.372632957,9.464314316,1.927146927,1.927146927,TRUE,FALSE,5,5,0.923076923,0,0,0,1.846153846,0.346153846,0.333086694,2
2.130712009,2.130712009,TRUE,FALSE,4,4.138673557,4.138673557,TRUE,FALSE,4,2.174582662,1.689829249,3.583791149,2.883597884,2.883597884,TRUE,FALSE,4,4,1.6,0,0,0,1.8,0.2,2.10E-16,2
2.120085016,2.120085016,TRUE,FALSE,4,1.650397167,1.650397167,TRUE,FALSE,4,2.047109415,2.280844778,2.415806641,0.878894768,0.878894768,TRUE,TRUE,4,4,0.888888889,0,0,0,1.666666667,0.407407407,0.277159806,2
6.263431338,6.263431338,TRUE,FALSE,6,4.52148531,4.52148531,TRUE,FALSE,6,2.146761397,1.849917556,2.190572993,6.845972957,6.845972957,TRUE,FALSE,6,6,0.888888889,0,0,0,1,0.311111111,0.347122208,2
nan,nan,FALSE,FALSE,3,3.923341947,3.923341947,TRUE,FALSE,3,2.909670131,1.580212323,3.767301213,2.354497354,2.354497354,TRUE,FALSE,3,3,1.5,0,0,0,1.75,0.25,1.11E-16,2
6.961163173,6.961163173,TRUE,FALSE,6,4.608487981,4.608487981,TRUE,FALSE,6,2.394674381,1.547785353,5.079655292,7.433862434,7.433862434,TRUE,FALSE,6,6,0.818181818,1,0.166666667,0,0.909090909,0.418181818,0.416994361,2
nan,nan,FALSE,FALSE,3,3.769533653,3.769533653,TRUE,FALSE,3,2.312771791,2.151589781,7.034447977,2.142857143,2.142857143,TRUE,FALSE,3,3,1.428571429,0,0,0,1.714285714,0.285714286,1.11E-16,2
8.589561932,8.589561932,TRUE,FALSE,6,4.680990206,4.680990206,TRUE,FALSE,6,2.185951274,1.57134524,5.736373522,8.021751911,8.021751911,TRUE,FALSE,6,6,0.740740741,1,0.5,0,0.814814815,0.37037037,0.431922363,2
7.990233288,7.990233288,TRUE,FALSE,4,0.488290062,0.488290062,TRUE,TRUE,4,2.097068712,1.704053778,6.030414705,2.896195515,2.896195515,TRUE,FALSE,4,4,0.857142857,1,0.25,0,1.904761905,0.698412698,0.428277383,2
nan,nan,FALSE,FALSE,3,3.923341947,3.923341947,TRUE,FALSE,3,2.09625201,2.288174216,4.55713527,2.354497354,2.354497354,TRUE,FALSE,3,3,1.5,0,0,0,1.75,0.25,0,2
nan,nan,FALSE,FALSE,3,0.693367786,0.693367786,TRUE,TRUE,3,2.608665792,2.429447561,7.474371899,2.275132275,2.275132275,TRUE,FALSE,3,3,0.625,0,0,0,1.625,0.6875,0.3125,2
1.865037194,1.865037194,TRUE,FALSE,4,3.923341947,3.923341947,TRUE,FALSE,4,2.314182224,1.957398038,2.099668984,2.354497354,2.354497354,TRUE,FALSE,4,4,1.5,0,0,0,1.75,0.25,1.05E-16,2
6.21801684,6.21801684,TRUE,FALSE,6,4.337441198,4.337441198,TRUE,FALSE,6,2.742655133,2.30115533,9.482960684,7.026862027,7.026862027,TRUE,FALSE,6,6,0.769230769,0,0,0,0.923076923,0.338461538,0.369230769,2
nan,nan,FALSE,FALSE,3,4.042970619,4.042970619,TRUE,FALSE,3,2.057077796,1.89877009,7.935436244,2.648442093,2.648442093,TRUE,FALSE,3,3,1.555555556,0,0,0,1.777777778,0.222222222,0,2
2.910178811,2.910178811,TRUE,FALSE,5,0.880612665,0.880612665,TRUE,TRUE,5,2.221701257,1.764557964,6.787300986,1.53784219,1.53784219,TRUE,FALSE,5,5,0.782608696,1,0.2,0,1.739130435,0.5,0.344412598,2
nan,nan,FALSE,FALSE,3,4.384766827,4.384766827,TRUE,FALSE,3,2.270944382,2.470655784,7.037145037,7.433862434,7.433862434,TRUE,FALSE,3,3,0.714285714,0,0,0,0.857142857,0.642857143,0.5,2
4.363561223,4.363561223,TRUE,FALSE,4,0.214853096,0.214853096,TRUE,TRUE,4,2.717993003,1.910252614,7.772279981,3.148148148,3.148148148,TRUE,FALSE,4,4,0.777777778,0,0,0,1.888888889,0.481481481,0.447520221,2
7.444208289,7.444208289,TRUE,FALSE,4,4.384766827,4.384766827,TRUE,FALSE,4,2.813311937,2.309434099,9.353509771,8.189720333,8.189720333,TRUE,FALSE,4,4,0.571428571,0,0,0,0.714285714,0.523809524,0.538748024,2
4.245483528,4.245483528,TRUE,FALSE,4,0.406258972,0.406258972,TRUE,TRUE,4,2.356816543,2.268534916,9.26252279,2.795414462,2.795414462,TRUE,FALSE,4,4,0.8,0,0,0,1.866666667,0.488888889,0.412160822,2
1.842265068,1.842265068,TRUE,FALSE,5,3.769533653,3.769533653,TRUE,FALSE,5,2.883512451,1.533695716,7.797876996,2.142857143,2.142857143,TRUE,FALSE,5,5,1.428571429,0,0,0,1.714285714,0.285714286,2.48E-16,2
10.18146395,10.18146395,TRUE,FALSE,5,4.738991987,4.738991987,TRUE,FALSE,5,2.954512911,1.987936223,7.098114889,10.48019881,10.48019881,TRUE,FALSE,5,5,0.303030303,1,0.6,0,0.363636364,0.454545455,0.682323045,2
5.905493056,5.905493056,TRUE,FALSE,5,0.643173245,0.643173245,TRUE,TRUE,5,2.019046902,1.809974529,7.170747402,4.425287356,4.425287356,TRUE,FALSE,5,5,0.620689655,1,0.8,0,1.931034483,0.448275862,0.510298227,2
5.926066495,5.926066495,TRUE,FALSE,6,4.384766827,4.384766827,TRUE,FALSE,6,2.456763422,2.158888805,3.143946391,6.678004535,6.678004535,TRUE,FALSE,6,6,0.857142857,0,0,0,1,0.314285714,0.342857143,2
nan,nan,FALSE,FALSE,3,0.693367786,0.693367786,TRUE,TRUE,3,2.122041951,2.309694755,4.57592852,2.486772487,2.486772487,TRUE,FALSE,3,3,0.875,0,0,0,1.875,0.5625,0.4375,2
6.780021254,6.780021254,TRUE,FALSE,8,4.461670973,4.461670973,TRUE,FALSE,8,2.626665761,1.838518109,9.603488558,7.433862434,7.433862434,TRUE,FALSE,8,8,0.75,0,0,0,0.875,0.267857143,0.349927106,2
nan,nan,FALSE,FALSE,3,3.769533653,3.769533653,TRUE,FALSE,3,2.17379264,2.311289789,3.961426119,2.142857143,2.142857143,TRUE,FALSE,3,3,1.428571429,0,0,0,1.714285714,0.285714286,0,2
3.518373511,3.518373511,TRUE,FALSE,4,0.92003264,0.92003264,TRUE,TRUE,4,2.526481347,1.971599278,8.272687555,2.24032303,2.24032303,TRUE,FALSE,4,4,0.631578947,0,0,0,1.578947368,0.49122807,0.3473507,2
7.444208289,7.444208289,TRUE,FALSE,7,4.569336779,4.569336779,TRUE,FALSE,7,2.809124202,1.796799427,3.049831249,7.962962963,7.962962963,TRUE,FALSE,7,7,0.7,0,0,0,0.8,0.283333333,0.409945796,2
nan,nan,FALSE,FALSE,3,3.923341947,3.923341947,TRUE,FALSE,3,2.469673244,1.947655298,2.988304506,2.354497354,2.354497354,TRUE,FALSE,3,3,1.5,0,0,0,1.75,0.25,1.11E-16,2
10.35806109,10.35806109,TRUE,FALSE,6,4.72215276,4.72215276,TRUE,FALSE,6,2.898147191,2.430322965,5.936357443,10.67673664,10.67673664,TRUE,FALSE,6,6,0.258064516,1,0.666666667,0,0.322580645,0.387096774,0.64516129,2
6.115834219,6.115834219,TRUE,FALSE,6,4.461670973,4.461670973,TRUE,FALSE,6,2.216206817,1.89014962,5.791261094,6.772486772,6.772486772,TRUE,FALSE,6,6,0.875,0,0,0,1,0.3,0.35,2
6.396690451,6.396690451,TRUE,FALSE,5,4.384766827,4.384766827,TRUE,FALSE,5,2.0216129,2.082310376,6.86870683,5.922146636,5.922146636,TRUE,FALSE,5,5,1,0,0,0,1.142857143,0.392857143,0.292334028,2
2.332624867,2.332624867,TRUE,FALSE,7,1.411139822,1.411139822,TRUE,FALSE,7,2.20427514,2.444702904,3.47116322,1.384479718,1.384479718,TRUE,FALSE,7,7,1,0,0,0,1.833333333,0.277777778,0.248451997,2
2.996811902,2.996811902,TRUE,FALSE,5,1.231696813,1.231696813,TRUE,FALSE,5,2.156794007,1.808991866,5.83824599,1.825396825,1.825396825,TRUE,FALSE,5,5,1,0,0,0,1.875,0.3125,0.324759526,2
2.0952887,2.0952887,TRUE,FALSE,4,3.564455929,3.564455929,TRUE,FALSE,4,2.454867428,2.422087553,6.138708115,2.142857143,2.142857143,TRUE,FALSE,4,4,1.333333333,0,0,0,1.666666667,0.333333333,1.06E-16,2
2.879155913,2.879155913,TRUE,FALSE,4,0.693367786,0.693367786,TRUE,TRUE,4,2.954847097,2.49424196,8.714066103,1.802721088,1.802721088,TRUE,FALSE,4,4,0.714285714,0,0,0,1.714285714,0.476190476,0.374952756,2
nan,nan,FALSE,FALSE,3,3.564455929,3.564455929,TRUE,FALSE,3,2.94882494,2.477590608,5.454840108,2.142857143,2.142857143,TRUE,FALSE,3,3,1.333333333,0,0,0,1.666666667,0.333333333,1.11E-16,2
1.842265068,1.842265068,TRUE,FALSE,4,3.769533653,3.769533653,TRUE,FALSE,4,2.22877504,2.313304138,5.825202469,2.142857143,2.142857143,TRUE,FALSE,4,4,1.428571429,0,0,0,1.714285714,0.285714286,1.06E-16,2
6.605235192,6.605235192,TRUE,FALSE,8,4.546670293,4.546670293,TRUE,FALSE,8,2.469701801,1.6435648,9.93113268,7.155388471,7.155388471,TRUE,FALSE,8,8,0.842105263,0,0,0,0.947368421,0.240601504,0.33150989,2
1.842265068,1.842265068,TRUE,FALSE,4,3.769533653,3.769533653,TRUE,FALSE,4,2.985014709,1.663159936,5.38774931,2.142857143,2.142857143,TRUE,FALSE,4,4,1.428571429,0,0,0,1.714285714,0.285714286,1.06E-16,2
6.575295368,6.575295368,TRUE,FALSE,4,4.493337387,4.493337387,TRUE,FALSE,4,2.292662294,1.964626991,4.821541523,7.122626829,7.122626829,TRUE,FALSE,4,4,0.823529412,0,0,0,0.941176471,0.470588235,0.418708951,2
nan,nan,FALSE,FALSE,3,0.332020836,0.332020836,TRUE,TRUE,3,2.905682025,1.67400728,4.965389663,3.904006047,3.904006047,TRUE,FALSE,3,3,0.666666667,0,0,0,1.904761905,0.666666667,0.571428571,2
7.630180659,7.630180659,TRUE,FALSE,4,4.461670973,4.461670973,TRUE,FALSE,4,2.992914452,2.057014031,9.608057394,8.095238095,8.095238095,TRUE,FALSE,4,4,0.625,0,0,0,0.75,0.541666667,0.503460249,2
5.501400831,5.501400831,TRUE,FALSE,4,2.389919871,2.389919871,TRUE,FALSE,4,2.880376746,2.232063779,7.539671839,4.708193042,4.708193042,TRUE,FALSE,4,4,0.303030303,1,0.5,0,0.909090909,0.585858586,0.420861953,2
nan,nan,FALSE,FALSE,3,0.013373226,0.013373226,TRUE,TRUE,3,2.668087999,1.773402913,7.03853476,3.426622111,3.426622111,TRUE,FALSE,3,3,0.736842105,0,0,0,1.894736842,0.631578947,0.526315789,2
