R_S1_Q,R_S2_S1,R_S3_S2,band_count,band_energies_gev,delta_like_d_spacing,delta_like_d_total,delta_like_has_enough_levels,delta_like_is_match,delta_like_n_levels_sim,first_energy,has_s2_dominant,has_s3_dominant,kaon_like_d_spacing,kaon_like_d_total,kaon_like_has_enough_levels,kaon_like_is_match,kaon_like_n_levels_sim,lock_quality_Q,lock_quality_S1,lock_quality_S2,nucleon_like_d_spacing,nucleon_like_d_total,nucleon_like_has_enough_levels,nucleon_like_is_match,nucleon_like_n_levels_sim,pion_like_d_spacing,pion_like_d_total,pion_like_has_enough_levels,pion_like_is_match,pion_like_n_levels_sim,quark_like_d_spacing,quark_like_d_total,quark_like_has_enough_levels,quark_like_is_match,quark_like_n_levels_sim,rho_like_d_spacing,rho_like_d_total,rho_like_has_enough_levels,rho_like_is_match,rho_like_n_levels_sim,run_id,s2_band_fraction,s2_state,s2_total_fraction,s3_band_fraction,s3_state,s3_total_fraction,second_energy,spacing_mean,spacing_std,structure_tier,third_energy
7.056148155124784,7.593188902145473,,3,"[0.9999999999999999, 1.5, 1.9999999999999998]",2.4626865671641793,2.4626865671641793,True,False,3,0.9999999999999999,0,0,1.794871794871794,1.794871794871794,True,False,3,0.9997452033630951,0.0002546410472101228,1.5558969480959203e-07,nan,nan,False,False,3,2.8448275862068964,2.8448275862068964,True,False,3,0.3191489361702136,0.3191489361702136,True,True,3,2.157894736842103,2.157894736842103,True,False,3,571,0.0,none,1.5558969480959203e-07,0.0,absent,,1.5,0.49999999999999994,1.6653345369377348e-16,level1,1.9999999999999998
9.051676485842396,7.862101718041248,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9997901113879933,0.00020985514258055167,3.346942618233654e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,572,0.0,none,3.346942618233654e-08,0.0,absent,,nan,nan,nan,level1,nan
7.14687752921807,3.4584640955625607,,3,"[0.2777777777777778, 0.33333333333333337, 1.9999999999999998]",12.54560530679934,12.54560530679934,True,False,3,0.2777777777777778,0,0,4.643874643874643,4.643874643874643,True,False,3,0.6668571418048268,0.3329513374332265,0.00019152076194668978,nan,nan,False,False,3,4.7605363984674325,4.7605363984674325,True,False,3,4.408983451536643,4.408983451536643,True,False,3,10.637426900584794,10.637426900584794,True,False,3,573,0.0,none,0.00019152076194668978,0.0,absent,,0.33333333333333337,0.861111111111111,0.8055555555555555,level2,1.9999999999999998
8.16239865698822,9.650015716784567,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.999936387145044,6.358348048022069e-05,2.9374475840415977e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,574,0.0,none,2.9374475840415977e-08,0.0,absent,,nan,nan,nan,level1,nan
2.270742458914511,8.506388639846195,,2,"[1.7142857142857144, 2.0]",nan,nan,False,False,2,1.7142857142857144,0,0,3.168498168498169,3.168498168498169,True,False,2,0.9995876470892021,0.00041209096247290156,2.619483250254238e-07,nan,nan,False,False,2,3.7684729064039413,3.7684729064039413,True,False,2,1.9604863221884512,1.9604863221884512,True,False,2,nan,nan,False,False,2,575,0.0,none,2.619483250254238e-07,0.0,absent,,2.0,nan,nan,level1,nan
2.876975803476038,7.89696392197741,,3,"[1.333333333333333, 1.6666666666666665, 2.0]",0.5223880597014947,0.5223880597014947,True,True,3,1.333333333333333,0,0,2.863247863247862,2.863247863247862,True,False,3,0.9998918573120835,0.00010797294920921763,1.6973870724202784e-07,nan,nan,False,False,3,3.563218390804597,3.563218390804597,True,False,3,1.4539007092198566,1.4539007092198566,True,False,3,2.157894736842105,2.157894736842105,True,False,3,576,0.0,none,1.6973870724202784e-07,0.0,absent,,1.6666666666666665,0.3333333333333335,0.0,level1,2.0
5.08046225644128,2.389324967983803,,3,"[1.6923076923076923, 1.8461538461538463, 2.0]",2.7037887485648677,2.7037887485648677,True,False,3,1.6923076923076923,0,0,4.013806706114397,4.013806706114397,True,False,3,0.999591785238736,0.00040797059872998395,2.4416253391145903e-07,nan,nan,False,False,3,4.336870026525198,4.336870026525198,True,False,3,3.3633387888707023,3.3633387888707023,True,False,3,3.380566801619433,3.380566801619433,True,False,3,577,0.0,none,2.4416253391145903e-07,0.0,absent,,1.8461538461538463,0.15384615384615385,1.1102230246251565e-16,level1,2.0
9.537436081319289,2.5586833081903646,,7,"[0.41025641025641024, 1.9487179487179485, 2.0, 2.051282051282051, 2.1025641025641026, 2.1538461538461537, 2.205128205128205]",10.575966322234976,10.575966322234976,True,False,7,0.41025641025641024,0,0,4.861932938856014,4.861932938856014,True,False,7,0.14316174296768705,0.8567260997848413,0.00011215724747175247,7.318603382433168,7.318603382433168,True,False,7,1.6312997347480092,1.6312997347480092,True,False,7,11.366612111292959,11.366612111292959,True,False,7,5.669365721997299,5.669365721997299,True,False,7,578,0.0,none,0.00011215724747175247,0.0,absent,,1.9487179487179485,0.29914529914529914,0.5542390713461017,none,2.0
3.3080926711695646,5.4276431993050736,,2,"[0.4666666666666666, 2.0]",nan,nan,False,False,2,0.4666666666666666,0,0,4.829059829059829,4.829059829059829,True,False,2,0.49976930999646807,0.4994910133545061,0.0007396766490258498,nan,nan,False,False,2,1.6091954022988502,1.6091954022988502,True,False,2,11.312056737588652,11.312056737588652,True,False,2,nan,nan,False,False,2,579,0.0,none,0.0007396766490258498,0.0,absent,,2.0,nan,nan,none,nan
2.291388857585758,6.8924287177544175,,2,"[0.5599999999999999, 2.0]",nan,nan,False,False,2,0.5599999999999999,0,0,4.23076923076923,4.23076923076923,True,False,2,0.5002809226615197,0.4992755316543617,0.00044354568411861115,nan,nan,False,False,2,1.2068965517241368,1.2068965517241368,True,False,2,10.319148936170212,10.319148936170212,True,False,2,nan,nan,False,False,2,580,0.0,none,0.00044354568411861115,0.0,absent,,2.0,nan,nan,level2,nan
6.002245344592898,3.299223462885487,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9999948978936396,5.100948504542344e-06,1.1578558446165867e-09,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,581,0.0,none,1.1578558446165867e-09,0.0,absent,,nan,nan,nan,level1,nan
8.700150618392366,4.273428956049828,,3,"[1.2000000000000002, 1.6, 2.0]",0.9701492537313426,0.9701492537313426,True,True,3,1.2000000000000002,0,0,2.435897435897436,2.435897435897436,True,False,3,0.9978474056448405,0.00214324591619076,9.348438968625547e-06,nan,nan,False,False,3,3.275862068965518,3.275862068965518,True,False,3,0.744680851063831,0.744680851063831,True,True,3,2.157894736842105,2.157894736842105,True,False,3,582,0.0,none,0.00020707668689523068,0.0,absent,,1.6,0.3999999999999999,0.0,level1,2.0
5.936349418512958,6.904213598276891,,4,"[1.0, 1.4999999999999998, 2.0, 2.5]",2.46268656716418,2.46268656716418,True,False,4,1.0,0,0,1.794871794871796,1.794871794871796,True,False,4,0.999720534356239,0.000278786569357031,6.790744040191259e-07,2.9787234042553217,2.9787234042553217,True,False,4,2.8448275862068977,2.8448275862068977,True,False,4,0.31914893617021006,0.31914893617021006,True,True,4,2.157894736842107,2.157894736842107,True,False,4,583,0.0,none,6.790744040191259e-07,0.0,absent,,1.4999999999999998,0.5,1.8129866073473578e-16,level1,2.0
3.812255876969531,4.11417488674132,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9992837171739236,0.0007161654640454313,1.1736203086950799e-07,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,584,0.0,none,1.1736203086950799e-07,0.0,absent,,nan,nan,nan,level1,nan
4.299336689062394,5.823524133010417,,4,"[1.2, 1.6, 2.0, 2.4]",0.9701492537313443,0.9701492537313443,True,True,4,1.2,0,0,2.435897435897435,2.435897435897435,True,False,4,0.9999361799664815,6.381779508715572e-05,2.2384313076786594e-09,2.446808510638297,2.446808510638297,True,False,4,3.275862068965517,3.275862068965517,True,False,4,0.7446808510638285,0.7446808510638285,True,True,4,2.1578947368421035,2.1578947368421035,True,False,4,585,0.0,none,2.2384313076786594e-09,0.0,absent,,1.6,0.39999999999999997,1.0629576194313574e-16,level1,2.0
2.023302101936945,2.0183426524022576,,2,"[1.935483870967742, 2.0]",nan,nan,False,False,2,1.935483870967742,0,0,4.586435070306038,4.586435070306038,True,False,2,0.9969870829258836,0.00300871307969606,4.203994420238317e-06,nan,nan,False,False,2,4.721913236929923,4.721913236929923,True,False,2,4.313658201784489,4.313658201784489,True,False,2,nan,nan,False,False,2,586,0.0,none,4.203994420238317e-06,0.0,absent,,2.0,nan,nan,level1,nan
2.1359770121295525,2.933518626017383,,2,"[1.9047619047619049, 2.0]",nan,nan,False,False,2,1.9047619047619049,0,0,4.38949938949939,4.38949938949939,True,False,2,0.9983351161142566,0.001659913291483219,4.970594260228513e-06,nan,nan,False,False,2,4.589490968801314,4.589490968801314,True,False,2,3.9868287740628174,3.9868287740628174,True,False,2,nan,nan,False,False,2,587,0.0,none,4.970594260228513e-06,0.0,absent,,2.0,nan,nan,level1,nan
8.115505406352524,6.157476959024774,,1,[1.9999999999999998],nan,nan,False,False,1,1.9999999999999998,0,0,nan,nan,False,False,1,0.9999836179443937,1.6355174296473723e-05,2.6881309743727946e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,588,0.0,none,2.6881309743727946e-08,0.0,absent,,nan,nan,nan,level1,nan
8.091510893676052,6.12559398238776,,2,"[1.3333333333333333, 2.0]",nan,nan,False,False,2,1.3333333333333333,0,0,0.726495726495726,0.726495726495726,True,True,2,0.9999691683402587,3.080986821449126e-05,2.1791526790143513e-08,nan,nan,False,False,2,2.126436781609195,2.126436781609195,True,False,2,2.0921985815602837,2.0921985815602837,True,False,2,nan,nan,False,False,2,589,0.0,none,2.1791526790143513e-08,0.0,absent,,2.0,nan,nan,level1,nan
4.718669427570434,9.6339853930686,,4,"[1.0, 1.4999999999999998, 2.0, 2.5000000000000004]",2.46268656716418,2.46268656716418,True,False,4,1.0,0,0,1.794871794871796,1.794871794871796,True,False,4,0.9999096676743513,9.019262061939128e-05,1.397050293156871e-07,2.9787234042553243,2.9787234042553243,True,False,4,2.8448275862068977,2.8448275862068977,True,False,4,0.31914893617021006,0.31914893617021006,True,True,4,2.157894736842107,2.157894736842107,True,False,4,590,0.0,none,0.00033804608782615054,0.0,absent,,1.4999999999999998,0.5000000000000001,2.7940000073818173e-16,level1,2.0
9.923851720912351,2.610162025628292,,4,"[1.5, 1.75, 1.9999999999999998, 2.25]",1.2686567164179117,1.2686567164179117,True,False,4,1.5,0,0,3.397435897435897,3.397435897435897,True,False,4,0.9995398184094871,0.00045969277008470183,4.888204281641893e-07,1.8617021276595773,1.8617021276595773,True,False,4,3.9224137931034484,3.9224137931034484,True,False,4,2.3404255319148937,2.3404255319148937,True,False,4,2.3684210526315796,2.3684210526315796,True,False,4,591,0.0,none,4.888204281641893e-07,0.0,absent,,1.75,0.25,1.8129866073473578e-16,level1,1.9999999999999998
8.737814015357731,3.829804599687263,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.999649706605252,0.00034942943735378167,8.639573942361295e-07,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,592,0.0,none,8.639573942361295e-07,0.0,absent,,nan,nan,nan,level1,nan
2.292233531982757,7.984278058509095,,3,"[1.4285714285714286, 1.7142857142857142, 2.0]",0.7356076759061833,0.7356076759061833,True,True,3,1.4285714285714286,0,0,3.168498168498169,3.168498168498169,True,False,3,0.9997929003733295,0.00019505055667371266,1.2049069996887592e-05,nan,nan,False,False,3,3.7684729064039413,3.7684729064039413,True,False,3,1.9604863221884512,1.9604863221884512,True,False,3,2.1578947368421058,2.1578947368421058,True,False,3,593,0.0,none,0.24953320855814173,0.0,absent,,1.7142857142857142,0.2857142857142857,1.1102230246251565e-16,level1,2.0
8.93644744165611,5.884253612980475,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.999923983174989,7.600641944989248e-05,1.0405561065261463e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,594,0.0,none,1.0405561065261463e-08,0.0,absent,,nan,nan,nan,level1,nan
6.65322652714144,4.682524743291354,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9986716605524365,0.00132810725857467,2.3218898872972711e-07,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,595,0.0,none,2.3218898872972711e-07,0.0,absent,,nan,nan,nan,level1,nan
8.330693265017201,2.8575478637955305,,4,"[1.5555555555555556, 1.7777777777777775, 1.9999999999999998, 2.2222222222222223]",1.6832504145936997,1.6832504145936997,True,False,4,1.5555555555555556,0,0,3.5754985754985773,3.5754985754985773,True,False,4,0.9991291193642111,0.0008707318115824532,1.4882420641359654e-07,2.0094562647754173,2.0094562647754173,True,False,4,4.0421455938697335,4.0421455938697335,True,False,4,2.635933806146576,2.635933806146576,True,False,4,2.6608187134502934,2.6608187134502934,True,False,4,596,0.0,none,1.4882420641359654e-07,0.0,absent,,1.7777777777777775,0.22222222222222224,2.770927770914244e-16,level1,1.9999999999999998
6.562407896516823,5.141962392850778,,1,[1.9999999999999998],nan,nan,False,False,1,1.9999999999999998,0,0,nan,nan,False,False,1,0.9999370560317231,6.290375982317052e-05,4.0208453646133144e-08,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,597,0.0,none,4.0208453646133144e-08,0.0,absent,,nan,nan,nan,level1,nan
9.299610808716194,4.412704136606935,,2,"[1.5, 2.0]",nan,nan,False,False,2,1.5,0,0,1.7948717948717947,1.7948717948717947,True,False,2,0.9999296331053913,7.034130425859133e-05,2.5590350060286377e-08,nan,nan,False,False,2,2.844827586206897,2.844827586206897,True,False,2,0.3191489361702124,0.3191489361702124,True,True,2,nan,nan,False,False,2,598,0.0,none,2.5590350060286377e-08,0.0,absent,,2.0,nan,nan,level1,nan
2.9230674153134375,5.022681228013397,,1,[2.0],nan,nan,False,False,1,2.0,0,0,nan,nan,False,False,1,0.9989668982576209,0.0010319129280628426,1.1888143162833202e-06,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,599,0.0,none,1.1888143162833202e-06,0.0,absent,,nan,nan,nan,level1,nan
5.5661874088511825,3.552891210917099,,3,"[1.4285714285714288, 1.7142857142857149, 2.0]",0.7356076759061848,0.7356076759061848,True,True,3,1.4285714285714288,0,0,3.168498168498166,3.168498168498166,True,False,3,0.999879850703857,0.00012014506462777672,4.231515218960619e-09,nan,nan,False,False,3,3.7684729064039395,3.7684729064039395,True,False,3,1.9604863221884465,1.9604863221884465,True,False,3,2.1578947368421,2.1578947368421,True,False,3,600,0.0,none,4.231515218960619e-09,0.0,absent,,1.7142857142857149,0.2857142857142856,4.440892098500626e-16,level1,2.0
6.761200999541137,5.966298661160437,,3,"[1.0, 1.5000000000000002, 2.0]",2.46268656716418,2.46268656716418,True,False,3,1.0,0,0,1.7948717948717934,1.7948717948717934,True,False,3,0.9999535842305614,4.639409416898509e-05,2.1675269606033237e-08,nan,nan,False,False,3,2.844827586206896,2.844827586206896,True,False,3,0.3191489361702148,0.3191489361702148,True,True,3,2.1578947368421026,2.1578947368421026,True,False,3,601,0.0,none,0.00012861667943594313,0.0,absent,,1.5000000000000002,0.5,2.220446049250313e-16,level1,2.0
8.946157267111328,7.234712723003228,,3,"[1.0, 1.5, 2.0]",2.46268656716418,2.46268656716418,True,False,3,1.0,0,0,1.7948717948717947,1.7948717948717947,True,False,3,0.9999223431476826,7.755427074493741e-05,1.025815724818564e-07,nan,nan,False,False,3,2.844827586206897,2.844827586206897,True,False,3,0.3191489361702124,0.3191489361702124,True,True,3,2.157894736842105,2.157894736842105,True,False,3,602,0.0,none,1.025815724818564e-07,0.0,absent,,1.5,0.5,0.0,level1,2.0
4.068586410249601,8.383334297770254,,3,"[1.9823008849557524, 2.0, 2.017699115044248]",4.735834103817199,4.735834103817199,True,False,3,1.9823008849557524,1,0,4.8865441343317455,4.8865441343317455,True,False,3,1.334618647086132e-06,0.0010755529479319406,0.9989231124334209,nan,nan,False,False,3,4.923710711016174,4.923710711016174,True,False,3,4.811711542082472,4.811711542082472,True,False,3,4.813693525850024,4.813693525850024,True,False,3,603,1.0,structural,0.7491937974667463,0.0,absent,,2.0,0.017699115044247704,1.1102230246251565e-16,none,2.017699115044248
8.75478815385967,7.030765741417236,,3,"[1.0, 1.5, 2.0]",2.46268656716418,2.46268656716418,True,False,3,1.0,0,0,1.7948717948717947,1.7948717948717947,True,False,3,0.9993635919137001,0.0006065400047859433,2.9868081514083843e-05,nan,nan,False,False,3,2.844827586206897,2.844827586206897,True,False,3,0.3191489361702124,0.3191489361702124,True,True,3,2.157894736842105,2.157894736842105,True,False,3,604,0.0,none,2.9868081514083843e-05,0.0,absent,,1.5,0.5,0.0,level1,2.0
5.180875398677089,3.8253285393795657,,2,"[0.5161290322580646, 2.0]",nan,nan,False,False,2,0.5161290322580646,0,0,4.511993382961124,4.511993382961124,True,False,2,0.4998484594275601,0.5000652546283251,8.628594411483677e-05,nan,nan,False,False,2,1.39599555061179,1.39599555061179,True,False,2,10.78586135895676,10.78586135895676,True,False,2,nan,nan,False,False,2,605,0.0,none,8.628594411483677e-05,0.0,absent,,2.0,nan,nan,none,nan
9.742183070215452,4.937385118644787,,3,"[1.2, 1.5999999999999996, 1.9999999999999998]",0.9701492537313425,0.9701492537313425,True,True,3,1.2,0,0,2.4358974358974375,2.4358974358974375,True,False,3,0.9998606614469648,0.0001393125934161589,2.5959618968353843e-08,nan,nan,False,False,3,3.2758620689655187,3.2758620689655187,True,False,3,0.7446808510638333,0.7446808510638333,True,True,3,2.157894736842107,2.157894736842107,True,False,3,606,0.0,none,2.5959618968353843e-08,0.0,absent,,1.5999999999999996,0.3999999999999999,2.220446049250313e-16,level1,1.9999999999999998
8.665623064656222,5.860735826434581,,3,"[1.2, 1.6000000000000003, 2.0]",0.9701492537313443,0.9701492537313443,True,True,3,1.2,0,0,2.4358974358974335,2.4358974358974335,True,False,3,0.9997660543033694,0.0002335856986776185,3.599979529748508e-07,nan,nan,False,False,3,3.2758620689655156,3.2758620689655156,True,False,3,0.7446808510638262,0.7446808510638262,True,True,3,2.1578947368421013,2.1578947368421013,True,False,3,607,0.0,none,3.599979529748508e-07,0.0,absent,,1.6000000000000003,0.4,3.3306690738754696e-16,level1,2.0
3.4242060315038936,8.28524626714313,,2,"[0.30769230769230765, 2.0]",nan,nan,False,False,2,0.30769230769230765,0,0,5.848126232741616,5.848126232741616,True,False,2,0.4999828519940934,0.49918073210201086,0.0008364159038957395,nan,nan,False,False,2,2.2944297082228107,2.2944297082228107,True,False,2,13.003273322422256,13.003273322422256,True,False,2,nan,nan,False,False,2,608,0.0,none,0.0008364159038957395,0.0,absent,,2.0,nan,nan,none,nan
3.8217815398433954,6.330367982829046,,1,[2.0],nan,nan,False,False,1,2.0,1,0,nan,nan,False,False,1,4.6882419056053596e-07,0.0022125717430477483,0.9977869594327616,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,609,1.0,structural,0.4989539207114619,0.0,absent,,nan,nan,nan,none,nan
2.432993602826096,2.7000983096803344,,3,"[1.7777777777777777, 1.8888888888888888, 2.0]",3.341625207296848,3.341625207296848,True,False,3,1.7777777777777777,0,0,4.287749287749286,4.287749287749286,True,False,3,0.9984373433429351,0.0015624276560464306,2.290010184703752e-07,nan,nan,False,False,3,4.521072796934866,4.521072796934866,True,False,3,3.8179669030732852,3.8179669030732852,True,False,3,3.8304093567251454,3.8304093567251454,True,False,3,610,0.0,none,4.680527976779692e-05,0.0,absent,,1.8888888888888888,0.11111111111111116,0.0,level1,2.0
5.754632453292326,4.44379403573779,,3,"[1.3333333333333335, 1.6666666666666667, 2.0]",0.5223880597014947,0.5223880597014947,True,True,3,1.3333333333333335,0,0,2.8632478632478633,2.8632478632478633,True,False,3,0.9999302602631795,6.965043435158593e-05,8.930246890948182e-08,nan,nan,False,False,3,3.563218390804598,3.563218390804598,True,False,3,1.453900709219859,1.453900709219859,True,False,3,2.157894736842105,2.157894736842105,True,False,3,611,0.0,none,0.0006495093069122469,0.0,absent,,1.6666666666666667,0.33333333333333326,0.0,level1,2.0
6.366709582091689,2.538634306903305,,4,"[1.6000000000000003, 1.8, 2.0, 2.2000000000000006]",2.0149253731343304,2.0149253731343304,True,False,4,1.6000000000000003,0,0,3.717948717948719,3.717948717948719,True,False,4,0.9993673026702191,0.0006324008184567756,2.9651132412966977e-07,2.127659574468091,2.127659574468091,True,False,4,4.13793103448276,4.13793103448276,True,False,4,2.8723404255319176,2.8723404255319176,True,False,4,2.8947368421052646,2.8947368421052646,True,False,4,612,0.0,none,2.9651132412966977e-07,0.0,absent,,1.8,0.2000000000000001,3.775166431889533e-16,level1,2.0
9.39767516784009,5.949530051913826,,2,"[1.5000000000000002, 2.0]",nan,nan,False,False,2,1.5000000000000002,0,0,1.794871794871796,1.794871794871796,True,False,2,0.9998865502013209,0.00011312266927455818,3.2712940459350635e-07,nan,nan,False,False,2,2.8448275862068977,2.8448275862068977,True,False,2,0.31914893617021006,0.31914893617021006,True,True,2,nan,nan,False,False,2,613,0.0,none,3.2712940459350635e-07,0.0,absent,,2.0,nan,nan,level1,nan
4.860457438833604,5.61252558506098,,4,"[1.3333333333333333, 1.6666666666666667, 2.0, 2.333333333333333]",0.5223880597014932,0.5223880597014932,True,True,4,1.3333333333333333,0,0,2.863247863247862,2.863247863247862,True,False,4,0.9996762795588248,0.00032058756277529815,3.1328783998837326e-06,2.092198581560281,2.092198581560281,True,False,4,3.563218390804597,3.563218390804597,True,False,4,1.4539007092198566,1.4539007092198566,True,False,4,2.1578947368421035,2.1578947368421035,True,False,4,614,0.0,none,3.1328783998837326e-06,0.0,absent,,1.6666666666666667,0.33333333333333326,1.8129866073473578e-16,level1,2.0
5.286438073796839,2.231738069864408,,3,"[0.23008849557522124, 0.24778761061946902, 1.9999999999999998]",13.466516972658832,13.466516972658832,True,False,3,0.23008849557522124,1,0,4.886544134331744,4.886544134331744,True,False,3,0.6653219219618315,0.00153982850101233,0.33313824953715615,nan,nan,False,False,3,4.923710711016173,4.923710711016173,True,False,3,4.81171154208247,4.81171154208247,True,False,3,11.286911970190962,11.286911970190962,True,False,3,615,0.3333333333333333,structural,0.33313824953715615,0.0,absent,,0.24778761061946902,0.8849557522123893,0.8672566371681415,level3,1.9999999999999998
4.160039020525867,7.65353240872259,,6,"[0.49999999999999994, 0.625, 1.9999999999999998, 2.125, 2.2499999999999996, 2.375]",9.850746268656717,9.850746268656717,True,False,6,0.49999999999999994,0,0,4.198717948717948,4.198717948717948,True,False,6,0.33091599876532724,0.6690312733396621,5.272789501058794e-05,8.111702127659573,8.111702127659573,True,False,6,4.461206896551724,4.461206896551724,True,False,6,3.670212765957446,3.670212765957446,True,False,6,8.736842105263156,8.736842105263156,True,False,6,616,0.0,none,5.272789501058794e-05,0.0,absent,,0.625,0.375,0.4999999999999999,none,1.9999999999999998
9.723500324814259,5.643657908311472,,2,"[1.6666666666666665, 2.0]",nan,nan,False,False,2,1.6666666666666665,0,0,2.863247863247862,2.863247863247862,True,False,2,0.9988361583936596,0.0011631191236053068,7.224827352738915e-07,nan,nan,False,False,2,3.563218390804597,3.563218390804597,True,False,2,1.4539007092198566,1.4539007092198566,True,False,2,nan,nan,False,False,2,617,0.0,none,7.224827352738915e-07,0.0,absent,,2.0,nan,nan,level1,nan
8.497969847096572,2.800965356846951,,4,"[1.5, 1.7500000000000002, 2.0, 2.2500000000000004]",1.2686567164179101,1.2686567164179101,True,False,4,1.5,0,0,3.3974358974358956,3.3974358974358956,True,False,4,0.9994513227982706,0.0005484555284391915,2.216732901231561e-07,1.8617021276595773,1.8617021276595773,True,False,4,3.922413793103447,3.922413793103447,True,False,4,2.340425531914891,2.340425531914891,True,False,4,2.3684210526315788,2.3684210526315788,True,False,4,618,0.0,none,2.216732901231561e-07,0.0,absent,,1.7500000000000002,0.25000000000000017,2.7755575615628914e-16,level1,2.0
9.364539475355821,8.389095812006977,,2,"[0.21428571428571427, 2.0]",nan,nan,False,False,2,0.21428571428571427,0,0,6.446886446886446,6.446886446886446,True,False,2,0.49997200467290726,0.49875896625055266,0.001269029076540066,nan,nan,False,False,2,2.6970443349753688,2.6970443349753688,True,False,2,13.996960486322187,13.996960486322187,True,False,2,nan,nan,False,False,2,619,0.0,latent,0.001269029076540066,0.0,absent,,2.0,nan,nan,none,nan
9.877546341228246,2.1269274778322185,,3,"[1.7142857142857142, 1.8571428571428572, 2.0]",2.867803837953091,2.867803837953091,True,False,3,1.7142857142857142,0,0,4.084249084249083,4.084249084249083,True,False,3,0.9981521256789669,0.0018452136644886358,2.6606565443940953e-06,nan,nan,False,False,3,4.38423645320197,4.38423645320197,True,False,3,3.480243161094223,3.480243161094223,True,False,3,3.496240601503759,3.496240601503759,True,False,3,620,0.0,none,2.6606565443940953e-06,0.0,absent,,1.8571428571428572,0.1428571428571429,1.1102230246251565e-16,level1,2.0
5.578863292997499,2.037897113751419,,2,"[0.49056603773584906, 2.0]",nan,nan,False,False,2,0.49056603773584906,0,0,4.675858732462506,4.675858732462506,True,False,2,0.5001226793360101,0.4997901399846804,8.718067930970464e-05,nan,nan,False,False,2,1.5061808718282363,1.5061808718282363,True,False,2,11.057808109193095,11.057808109193095,True,False,2,nan,nan,False,False,2,621,0.0,none,8.718067930970464e-05,0.0,absent,,2.0,nan,nan,level2,nan
7.33720268730447,8.717085461452811,,2,"[1.9823008849557524, 2.0]",nan,nan,False,False,2,1.9823008849557524,1,0,4.8865441343317455,4.8865441343317455,True,False,2,5.198692009988646e-06,0.0003478164605177806,0.9996469848474723,nan,nan,False,False,2,4.923710711016174,4.923710711016174,True,False,2,4.811711542082472,4.811711542082472,True,False,2,nan,nan,False,False,2,622,1.0,structural,0.6664365266175197,0.0,absent,,2.0,nan,nan,none,nan
6.2272524727744125,9.15586713855691,,2,"[1.3333333333333333, 2.0]",nan,nan,False,False,2,1.3333333333333333,0,0,0.726495726495726,0.726495726495726,True,True,2,0.999839694973047,0.00016017620988309145,1.2881706988675468e-07,nan,nan,False,False,2,2.126436781609195,2.126436781609195,True,False,2,2.0921985815602837,2.0921985815602837,True,False,2,nan,nan,False,False,2,623,0.0,none,1.2881706988675468e-07,0.0,absent,,2.0,nan,nan,level1,nan
7.993212046064665,3.1008346104032585,,1,[1.9999999999999998],nan,nan,False,False,1,1.9999999999999998,0,0,nan,nan,False,False,1,0.9979638382149625,0.0020351705479939443,9.91237043477567e-07,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,nan,nan,False,False,1,624,0.0,none,9.91237043477567e-07,0.0,absent,,nan,nan,nan,level1,nan
6.12641625749007,3.414304154784546,,2,"[1.75, 2.0]",nan,nan,False,False,2,1.75,0,0,3.397435897435897,3.397435897435897,True,False,2,0.9996686886820367,0.00032864632471840953,2.6649932448308194e-06,nan,nan,False,False,2,3.9224137931034484,3.9224137931034484,True,False,2,2.3404255319148937,2.3404255319148937,True,False,2,nan,nan,False,False,2,625,0.0,none,2.6649932448308194e-06,0.0,absent,,2.0,nan,nan,level1,nan
