entity_id,ola,template_name,node_count,edge_count,density,degree_mean,degree_std,sweep_evals_planned,sweep_evals_total,seed_evals_total,seed_success_count,sweep_passed_total,sweep_passed,is_candidate,was_swept,bins_used_count,taxonomy_kingdom,viable_state,viability_state,locked,attractor_class,dof_grade,promoted,R_network_S1_mean,PE_lockS1_norm_mean,H_part_norm_mean,E_disorder,S_topo,R_mean_lastW_mean,phase_var_lastW_mean,QualityLock_mean,seed_success_rate,robust_score_v1,robust_score_v2,runtime_sec_mean,nan_primary_rate,confirmed_family_id
c9d0afedaa1c28acae4d24a22f4d5fcd976e7768f602cd00eedad81abda35fd1,3,ring_6,6,6,0.4,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.43813887414223696,1.2573366866368774,0.5188149451809114,,,,,,
a0bbd42195256169d5b36659678c227e90b3594ae6e1bb8ddfb62160b2816d6c,3,bipartite_3_3,6,9,0.6,3.0,0.0,4,4,4,4,4,True,True,True,1,UNKNOWN,UNKNOWN,VIABLE,False,FUNCTIONAL_LOCK,B,True,0.46913721889436405,0.27671802316275407,0.45828306768037097,0.2432854238424241,4.110398330512804,0.9395379758222555,0.0003431333997667102,0.9947337912837634,1.0,0.8474819698984899,1.0,242.41587753989734,0.0,169904b84b6e9a62
67d4f048fe12e3bcff7f31331c6ba03f4a105321dec9a2273fec5b5caddb8c86,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.3669770532028934,2.231551452203338,0.5665298989948904,,,,,,
f0a994d23ac5a66f5efd1f201918cf4e52f45acb19bd11392fa4ac4114d7a507,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.3415399051026897,2.379496743028706,0.6718779345529602,,,,,,
81022030012699bb50d829c846423d05eff8eb58e45e402773bf9703f3bebb7d,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.327828995741709,2.378150240458233,0.6721311112220429,,,,,,
88368e2de02611a8a57d2f2ac472f8308951235b5d96e4df382cc0b332531811,3,ring_7,7,7,0.3333333333333333,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.21571643979992516,0.9201325255535622,0.8691350117841428,,,,,,
f379472c690bcd9c56b87537fcbfd3de2c24021971293a424f4cc15131e550fe,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.33015980256687466,1.3709125268989588,0.6991088844483571,,,,,,
72ae82fc1df9195151d464ed9ed271a56e77fcdf1ff4ed389b62dcb9722d62d9,3,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.5774685016247428,1.7672231349211522,0.6996409267345829,,,,,,
0e76b8345f6a6c534849473bff30d93408fee6021b152e73aa7ff4386ee3f72e,3,ring_6,6,6,0.4,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.5957997743988206,1.0914638150853433,0.7240540671357975,,,,,,
f1742e940e3bd7134a1508c6730a49cda681bec275ce714a1c7deee7ea214ad5,3,ring_7,7,7,0.3333333333333333,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.21001345737783378,0.2314238863379689,0.7927371686753724,,,,,,
b16caa7d987aec6d758bfe5ba5629a6402e028b111d42f5c9ef58497f18a853c,3,ring_6,6,6,0.4,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.8698570686486302,0.00024221637378219732,0.9859085022718486,,,,,,
939ce537f22225f42805cbaee0b6066818e9c4a348ab00df5d14fd66bc02168d,3,ring_9,9,9,0.25,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.46530367931716077,1.8113977634670926,0.793716433007362,,,,,,
dc7185ec3d7154293be496a3f79696087449c88620e3257deb5c9cebd8a694d4,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,4,4,4,4,4,True,True,True,1,UNKNOWN,UNKNOWN,VIABLE,False,FUNCTIONAL_LOCK,C,False,0.4257371178094851,0.21913955035605776,0.38571735368398075,0.221503159237461,4.514608294719429,0.9149626623329794,0.0003210486865225421,0.9950377033594161,1.0,0.9533123250966545,1.0,319.66532299743267,0.0,633d5499d54bb110
5bd57ac653bf6ee7c0a8b2be2c18b773b2815fd2de4df340b9cd432e2bd5a12e,3,ring_8,8,8,0.2857142857142857,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.37790060179834956,0.010428144982902942,0.8776254206550448,,,,,,
f99a79d275d1b1a655fee3f14986af814218135a64259aff47a927ab32b15a25,3,ring_9,9,9,0.25,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.20059466202393705,0.8282781831609238,0.8176743060623758,,,,,,
999d91db72824d2a7810c24a5695f449481c6945d74cd24b63c829ee25fd5b2e,3,ring_7,7,7,0.3333333333333333,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.37209892724269555,1.8726704043474045,0.6664229597638063,,,,,,
008e5ff1f9ba42f773671346626bdb52b29bec8aec4fe810fbbb765fa5738818,3,ring_8,8,8,0.2857142857142857,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.8663587585457333,0.010052176162256666,0.9676949157580604,,,,,,
067537cfa50b97a4875dc1a9f905d30d432c8f5655d042a8a7de50afcd761994,3,ring_7,7,7,0.3333333333333333,2.0,0.0,4,4,4,4,4,True,True,True,1,UNKNOWN,UNKNOWN,VIABLE,False,FUNCTIONAL_LOCK,C,False,0.42259183548458423,0.3120363439348737,0.5482003422037444,0.31653535337858685,3.1592047754740578,0.8922287654147215,0.012257885390159982,0.9449772095208814,1.0,0.8974916181681901,1.0,258.6452204619418,0.0,775f59b690500c6a
6d0e263a454474bf03c41e902a37daa5fadf9c58ecd709e14c892d6d0d96bd9b,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.7984819992822507,0.8442180344524446,0.8226153440319661,,,,,,
82367b4b502a2ce2900fef55df2353429f2390f3f179e98e578a08f36e3b8f3d,3,ring_8,8,8,0.2857142857142857,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.4236919818582293,1.5519725004029268,0.5841860211566696,,,,,,
b9db08d9a715a330ee530a8bd7865d1f7b66160b324dffa44ba06d65af9ea20e,3,ring_8,8,8,0.2857142857142857,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.6012284375185062,1.4750099234897305,0.8255358881506408,,,,,,
f697d9ae970a806f9dec53181e3dad00a88ac09aff1f867a65dcc66dcd597716,3,bipartite_4_5,9,20,0.5555555555555556,4.444444444444445,0.5270462766947299,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.8313059772528282,0.10587963454091662,0.9402625792989027,,,,,,
a0367edf28b5c1bbae013953232f139fe828e4a15e8fdf58a7e73c60584d0cae,3,bipartite_4_5,9,20,0.5555555555555556,4.444444444444445,0.5270462766947299,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.7672924315696275,1.1729460681097779,0.7878114515028285,,,,,,
c63a23592bf4619f051a746c767875930d1a32c88c0851a72e0ad7d32aad7347,3,bipartite_4_5,9,20,0.5555555555555556,4.444444444444445,0.5270462766947299,4,4,4,4,4,True,True,True,1,UNKNOWN,UNKNOWN,NONVIABLE,False,INCOHERENT,F,False,0.372977245682992,0.35074898401482135,0.6407923932417685,0.40179141135584096,2.4888535985015467,0.9409277510174009,2.789445159084548e-05,0.9997644991983886,1.0,0.9733264351127191,1.0,358.2020978854853,0.0,c5ee183bef57a5ba
5e158427e7f65b98212ed11609144aada971e79b5a007465d4d1ce85d696b9de,3,ring_8,8,8,0.2857142857142857,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.4973371370854334,0.7280618751977983,0.7195993806198304,,,,,,
5be0f1284caf63e2ecf9d2889cfa4957600e73c83b1e711309d2491cfbad84c1,3,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.7828340385139488,1.4085882857335847,0.764188865462024,,,,,,
d94090537e3a0a3a51f000da4e94882e468b5a589b7e99550f337f62f4ce745c,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.7608485283469384,0.824664692722844,0.8232295753062362,,,,,,
0ea8d0a7d67efb732a914ff6fe0651e13222d74132b2e7f95b71e972e5e28943,3,ring_7,7,7,0.3333333333333333,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.19275072924267242,1.588197082550883,0.8954236505401356,,,,,,
98f37fa10b5e94ac405ce1f0a186ff7cd033148e31711411f9569a113e03f8c7,3,ring_9,9,9,0.25,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.6991111210496281,0.7436526788631838,0.7965903015078407,,,,,,
de62950ad644c8517a387f812597f4d1ffea33b22e749d1c2a38afc331546d43,3,bipartite_3_3,6,9,0.6,3.0,0.0,4,4,4,4,4,True,True,True,1,UNKNOWN,UNKNOWN,VIABLE,False,FUNCTIONAL_LOCK,B,True,0.45860293616895614,0.22705811732051773,0.5308754647676702,0.2874144178851575,3.4792965758578305,0.9537541806763429,5.0479704942137666e-05,0.9978787376226295,1.0,0.9272442769776075,1.0,241.39377589582,0.0,9706bd43e57aae0f
a1122623f0a3d24f34abc7fbbf4e705c8eb7f38cab881324a733cc2bb46b0110,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.8098540464379094,0.8099828476096752,0.8236258045586633,,,,,,
bcdf97a57b54491fe1c63eb633522e1303cd9b81cd3b0cdf93d2a152a6beda81,3,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.47064877479109607,1.96431336911729,0.7624979676621826,,,,,,
4e40a7edab47ef0f6546a27c361ecd163b8ab19ad77dda3bc5394466f418d6bb,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.874577261051377,0.00015834358642039453,0.9925543082815426,,,,,,
681ff9e45b4dfde8d4542e1b18db7e9df4357dc6b3f799805da712aca28f86c4,3,ring_8,8,8,0.2857142857142857,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.571775584573179,2.002201555299956,0.7090388802522716,,,,,,
49791a2d098a887b39930529d253174e34e28834f6c03939af2f1d77a3f90e14,3,ring_9,9,9,0.25,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.3633865419684266,0.6021819787874161,0.8292194600920334,,,,,,
7aa026a661e8c4ca873c3147e181a18310857fd5e7cb35111a1040069a5c0aca,3,ring_7,7,7,0.3333333333333333,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.34551449068668344,0.9444868229474848,0.7865881049714047,,,,,,
a5ee991ce83775671a267b363a882a4f7270b4f1ba96a454096b9b4737c7ce2d,3,ring_7,7,7,0.3333333333333333,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.5365829300406405,1.4240365876525125,0.7430570244124661,,,,,,
f14c2d5817bcf516a98adad1a3802d5e5dd9e9da85fa3052ee007202d0f3a9b7,3,bipartite_4_4,8,16,0.5714285714285714,4.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.6635657223546129,0.7700676126211191,0.82392723765111,,,,,,
e94c66e7912dbae9bc9f8c0b714cc808ecb95c0db36d0a428c3463faced1fb11,3,ring_6,6,6,0.4,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.553610992515521,0.004153596696257297,0.9348020574461311,,,,,,
ca71f0f35bca8484637662affa40ea5e5ae77f36b1b4b365a5bbed5dad54d68b,3,ring_6,6,6,0.4,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.5157100750661597,1.0882393330688769,0.6848928021829153,,,,,,
1c80b357baab87b52bcf1ae58442a985cc14b34255182ddb492fc484d2e30687,3,ring_9,9,9,0.25,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.7593027567966749,0.7197817509363451,0.8307243527295607,,,,,,
772500cfc3a538aaba3b2594209f29e491f4a0dc92817b905350252828f1050a,3,bipartite_3_3,6,9,0.6,3.0,0.0,4,4,4,4,4,True,True,True,1,UNKNOWN,UNKNOWN,VIABLE,False,FUNCTIONAL_LOCK,B,True,0.48862314971130255,0.34847029118670303,0.7173179390113007,0.366819788307179,2.7261342813997507,0.8917390323020701,0.004429358531231521,0.9956280504290663,1.0,0.9211320994680825,1.0,221.76256186078535,0.0,19858be63d28189f
a46d2d6f2ca3ed795d429d8b731ec80b39e1f010dbd824be89a2025167011165,3,ring_7,7,7,0.3333333333333333,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.8094803843477051,0.8656228153133714,0.8120740549208615,,,,,,
1a864d760e0ab4ff42f3d19192eec252924efd31a50dec4fc16a1a7c6f8f40ba,3,bipartite_4_5,9,20,0.5555555555555556,4.444444444444445,0.5270462766947299,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.6444469931254768,1.7408457345475017,0.6460854807109375,,,,,,
1954612297ae4f46c5090a0d1c87466bf1b68687565d511ef3952c0bd81ad93b,3,bipartite_4_5,9,20,0.5555555555555556,4.444444444444445,0.5270462766947299,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.6112770490400161,1.4173341586635047,0.7943468049950871,,,,,,
a07fcea4c409baa7b9840f54c11e058fd3f65cc44b7be1dfd1e475569527bb71,3,ring_8,8,8,0.2857142857142857,2.0,0.0,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.43427295344786454,1.3953323663159403,0.6931135991413536,,,,,,
2ffc0a42ce536e44c2e73952decc6fddf6602348cd2932cf64b7e04e4a424c5c,3,ladder_3,6,7,0.4666666666666667,2.3333333333333335,0.5163977794943223,0,0,0,0,0,False,False,False,0,UNKNOWN,UNKNOWN,UNMEASURED,False,UNMEASURED,U,False,,,,,,0.6686797472365704,0.9446730598189015,0.7658754524791765,,,,,,
