F_m_list,H_block_mean,M_final,PE_tick_norm,QualityLock,R_final,R_mean_lastW,binding_energy,binding_energy_pos,block_families,block_ids,block_particles,degree_normalized,degree_raw,edges_count,effective_degree,entropy_quality,fm_missing,mass_defect,mass_defect_pos,mass_list,memory_score_k10,nodes,origin_run_ids,phase_var_lastW,reason,run_id,status,success,sumM,target,template_name
"[0.861475051514225, 1.1772124800403674, 1.126648630838887, 1.265790360614819]",-9.10320147423699e-13,1.408396381634811,0.9009487419643337,0.8660957906381509,0.9624418117349921,0.9641239135378299,0.008266180166867577,0.008266180166867577,"[""species"", ""species"", ""species"", ""species""]","[""a14feacbca19148a3e17bf369147632f3d103d6a7cb2f54fc7b0333667bbc96b"", ""89241abdab7e9f3ec78d04e2c03b4754b6780c8347feaebadc7629911f848416"", ""8413555fde412613d3edf6a79e9ef8c271477bd997c1b6b279d726d540c8d1f6"", ""e61951af61a95c271f19ff1bed93aaac54c360f82f524986657e41c74add5c57""]","[""pentamer_chain"", ""complete_k6"", ""trimer_triangle"", ""cube""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.008266180166867532,0.008266180166867532,"[0.2754196809929568, 0.3763631751653712, 0.36019755412693333, 0.4046821515164175]",0.8609701580196821,4,"[null, null, null, null]",0.00041923378639953124,locked,622,ok,True,1.4166625618016786,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[0.9191714064895093, 1.5240566285875277, 0.4482994915865434, 1.106673614764162]",-9.10320147423699e-13,1.274416398198179,0.579067051443238,0.8076177411551586,0.5309505017372613,0.5420171903384651,0.0038368500904872893,0.0038368500904872893,"[""species"", ""species"", ""species"", ""species""]","[""07cdf0d12b9d8d3b32b69807b62a2bdac9a08902ea1f9f79dbfeb55700eff835"", ""44847c04dcad0d362f33e1d406fcde0ace3a77bb9e70d27b7878b0ffd6341917"", ""ab56d509735e9ed4c8a2ef6280943db006e5c6709c7c648ee01a78c3f1443f11"", ""17d84512d2d921e976b51d4a032ef429776485cbb292d9cf279d08f030a01d4d""]","[""complete_k6"", ""star_5"", ""bipartite_3_6"", ""ladder_5""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.003836850090487287,0.003836850090487287,"[0.2938656146898385, 0.48725170824502617, 0.14332452546947808, 0.3538113998843237]",0.9181407903333727,4,"[null, null, null, null]",2.0766632622854115,no_lock,623,fail,False,1.2782532482886664,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.9548390010010828, 0.5232808595104519, 1.036343180795016, 1.4186570872951045]",-9.10320147423699e-13,1.5759600380496321,0.7753991152092425,0.8744533514961899,0.12362071679973193,0.319061624895649,0.0011934381087735093,0.0011934381087735093,"[""species"", ""species"", ""species"", ""species""]","[""499593a819b0695ddfb2be804010c4478ffb1deab02caa80a09bc2a6be08ca89"", ""1cc1419aa9fa097346e9e2d5bde361c46b36f4cba6431afdf1f33cac8da87990"", ""71c4968bb060aa332a77c5d8d0a60229922087817abe55706a83fb4301e08e06"", ""5407205e7b83b12dde155c931c27738a0e7bae35f240a4bc5049670b3253eb7c""]","[""double_triangle"", ""dodecamer_chain"", ""complete_k6"", ""pentagon_ring""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.0011934381087734813,0.0011934381087734813,"[0.6249758865354886, 0.16729660034003793, 0.33132626156971917, 0.4535547277131601]",0.6348834909767356,4,"[null, null, null, null]",3.2069635986115608,no_lock,624,fail,False,1.5771534761584056,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.1460553666810844, 1.3367373478291138, 0.3333494508267674, 1.0775873000589522]",-9.10320147423699e-13,1.2384942360904312,0.5599402273832469,0.9323188558689719,0.7826835412226119,0.7163617767825587,0.006358676767848709,0.006358676767848709,"[""species"", ""species"", ""species"", ""species""]","[""b124aaa48e95b8a874d3edfc341b5ffe46a08fa1b9c692b4919a7db2c64eb948"", ""4463dcae2dddf38714d52b96efc41ccab715b7f573e2ea8349705a297b95e781"", ""816929ecb494d4b3d605cd9fbb2ac7cb9aadff29488a7fc15c7e83122a1042f0"", ""c02fca5c1133cb8f53c9629919d35f82bcb861d62c031ad9b33054d9e1019fac""]","[""icosahedron"", ""prism_square"", ""bipartite_1_n"", ""octahedron""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.006358676767848737,0.006358676767848737,"[0.3664020251506474, 0.4273644062742615, 0.10657418255410683, 0.34451229887926416]",-1.0,4,"[null, null, null, null]",1.55999774314403,no_lock,625,fail,False,1.24485291285828,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[0.8586778550995491, 1.5293829560041057, 1.082949512866875, 1.8244223262473196]",-9.10320147423699e-13,1.687158087991647,0.5843805862357097,0.9011250952695239,0.5458550278659896,0.44652986920452903,0.005829269772369191,0.005829269772369191,"[""species"", ""species"", ""species"", ""species""]","[""33c87b81dcc68d9241292741bdb32fdf87f4db73655e8e2748cd4d0e7ebf5725"", ""179e9b4cc0533367bd82c72610ce8cafa0ca9899238b845974b8f586174369a6"", ""d2da061f1bff36e33bcd6dee94c3811f0d2e0aa17acd603f8356cb7451fc9c25"", ""3e2f8a827469cd39c46e67a1c1a65ed5fc458ea3ed12120154d754c54e9ca148""]","[""honeycomb_7"", ""square_ring"", ""decagon_ring"", ""prism_triangular""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.005829269772369194,0.005829269772369194,"[0.2745253974697711, 0.4889545728786095, 0.3462266363268531, 0.5832807510887826]",0.8340023659910445,4,"[null, null, null, null]",2.187061384939044,no_lock,626,fail,False,1.6929873577640162,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.3937263382709215, 1.168323390814848, 0.8245991679119674, 1.5591268629759103]",-9.10320147423699e-13,1.572968689403776,0.8666641907095021,0.9368863218906449,0.7937335536173492,0.7981618536974777,0.008230881820426384,0.008230881820426384,"[""species"", ""species"", ""species"", ""species""]","[""900e54bbbf3a1dc6f981227e7b8c7e95e198cbdeb74211d788d9d142de089427"", ""9f44222665c046d50fdb31dbe058207ed51fafcc4b8801820150aeff79e25b8f"", ""b0d25cbba8f4d77e7c4c1d85976f0afb7784d92d4b24731d09ecd832363241fc"", ""accf4a779b24ac49093495b0a2f20960150f71dc74f341a63b18fb20c5207143""]","[""petersen"", ""grid_3x4"", ""honeycomb_7"", ""tetrahedron_k4""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.008230881820426417,0.008230881820426417,"[0.44558419051526127, 0.3735212703249383, 0.263630199591011, 0.49846391079299174]",0.9118447050675663,4,"[null, null, null, null]",0.0003312420457343735,no_lock,627,fail,False,1.5811995712242024,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.6446395653620685, 1.2398921529767248, 1.436603287781883, 1.303616494996557]",-9.10320147423699e-13,1.7866805707744022,0.9023832592025272,0.9575186319904039,0.9617693024561011,0.961608166254987,0.011592358173886099,0.011592358173886099,"[""species"", ""species"", ""species"", ""species""]","[""a2549610f1fd640f758fb8b255e7f6a96ad4d6a59c25f79d0fce605f6b5db4d2"", ""fe6b3a2e55c5e415c8f439f9c8504cfc3ddf63e3947a6ff2ffbc709218ba1566"", ""32be8b568eabadccc05169920af5a6b96a7831aa4cf8d8a06c6d508c34d172f5"", ""ce55ee5f807cc691608412a35d4b29b70bc52d87248d984be20d62437af47a8e""]","[""bilayer_hex_3_3"", ""star_5"", ""prism_square"", ""bilayer_hex_3_3""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.011592358173886153,0.011592358173886153,"[0.5258029279480956, 0.3964023109413065, 0.4592922552299655, 0.4167754348289209]",0.5342843343236212,4,"[null, null, null, null]",0.0003855551495805869,locked,628,ok,True,1.7982729289482884,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[0.28679069680116676, 1.4437583647666334, 1.350341784168615, 1.3111980903150655]",-9.10320147423699e-13,1.395683682706947,0.5781575710816105,0.87143237731169,0.9921474241199646,0.7266368724115819,0.008498285805949815,0.008498285805949815,"[""species"", ""species"", ""species"", ""species""]","[""1aaa459f5c2a26a619d15078dc45d04b7439d711428c76aced7e4091f664ff17"", ""f0b36972dd83382d7022131f582ca4bf01a2a3279007983b254f7218dfdcf426"", ""ad9342a22fe723093d38918baa95634ad00a7519fee6156ff01d88eaca46b0f5"", ""96aea84420626540d3f60c66d4bd68490109b659e49d70bbc8d47ad6ae07de05""]","[""heptamer_chain"", ""trimer_triangle"", ""bipartite_1_n"", ""bilayer_hex_6_6""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.008498285805949912,0.008498285805949912,"[0.09168901883564397, 0.46157978406455696, 0.43171384101427906, 0.4191993245984168]",0.7279318649173714,4,"[null, null, null, null]",1.8610674915168526,no_lock,629,fail,False,1.404181968512897,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.064801977407747, 0.5551760567190166, 1.0121063588170416, 0.7883646294021831]",-9.10320147423699e-13,1.0870858607928522,0.8828390123523387,0.90215462246781,0.9348566739280088,0.9312320876637094,0.006455939322350947,0.006455939322350947,"[""species"", ""species"", ""species"", ""species""]","[""bf1251bb78f5f0da37e17c92e73c159f8220e9d5a8f28c6b4a4a1d659940da4c"", ""24b7478d5dba01ef6a2a692f880c9f9ef0e4deb41fd8efea833826a30cbda60c"", ""9783d121e482334eae18e285b0d30056c26860e9cd8b7db79193b9adcf976060"", ""1ae48e2140371846f0ce458999a7df7e3690f7dab6518d620ef9ed9da72c49fe""]","[""bipartite_3_6"", ""bipartite_3_6"", ""complete_k6"", ""ladder_4""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.00645593932235089,0.00645593932235089,"[0.34042474059211764, 0.17749372099367683, 0.32357757776776397, 0.25204576076164464]",0.23499268598347578,4,"[null, null, null, null]",0.000558588069004323,locked,630,ok,True,1.093541800115203,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.0774163559643002, 0.9232058721479088, 1.255285686480253, 1.4434791860807061]",-9.10320147423699e-13,1.492975931594386,0.9026407036363349,0.9575921888585354,0.9384816720788296,0.939187865390761,0.009451438594462664,0.009451438594462664,"[""species"", ""species"", ""species"", ""species""]","[""1fd06f1bce305262cd52c5f58879d97611c9c6bf1ea56eeb2287c682c16b7065"", ""cdb108f8accc31ef54598f4213ea9ee0d1e562c98a9ee6e6266c5f4b726dfb89"", ""82d547352d1896ca03de5dc138c221a5da84b5131c7e75de8bcb68aaa6d6cdae"", ""f87c3ec4ad436f0c9a911530c81de58e259c232431aedc9295887e5d2e232059""]","[""decagon_ring"", ""grid_3x4"", ""tetramer_chain"", ""dodecamer_chain""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.009451438594462624,0.009451438594462624,"[0.34445764684037583, 0.2951554619612834, 0.4013237327276299, 0.4614905286595595]",0.8669239491850622,4,"[null, null, null, null]",0.0006185737083779706,locked,631,ok,True,1.5024273701888486,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.285686122977435, 0.9697251749784253, 1.06010498481252, 1.0905004191855565]",-9.10320147423699e-13,1.3994685947739225,0.9070846629765951,0.9495272381161497,0.9790040136390896,0.9802602355032445,0.009166179232361762,0.009166179232361762,"[""species"", ""species"", ""species"", ""species""]","[""02f5cff68f00fdaaba02892832b7f46ff8966bcaf90f99959b6710908e6aaba3"", ""58cefc874f914314a61fb6f2b84858465ac6472e4c13abe76e3c09652751b494"", ""01248f8703e27639d032adb1c2035b92a71691ed6fc54c182dd8fd14c8c716a2"", ""8731345727eb890192cd481cd301b5d294c390b109f060bf8451a8124a418e24""]","[""double_triangle"", ""singlet"", ""star_5"", ""petersen""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.009166179232361849,0.009166179232361849,"[0.4110429677854338, 0.310028012853007, 0.3389230787622946, 0.3486407146055491]",0.7420862610588332,4,"[null, null, null, null]",0.0003746767639570627,locked,632,ok,True,1.4086347740062843,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.0515405008694032, 1.3851023132585736, 1.700004223937093, 1.019704487001143]",-9.10320147423699e-13,1.6404108251674225,0.8237801884149847,0.8786074733514695,0.8000245856881416,0.792896038938946,0.008111310935124892,0.008111310935124892,"[""species"", ""species"", ""species"", ""species""]","[""97b4f77feb1c5c84c66caa48f492d49a0924348a5e794b17ea091cd7023d1068"", ""438b386239d29bfbc5524e5163cb08a8792522fbe99759e4d4dd5b01aedb2569"", ""177548e545eee1a9d23b9be29ad05009486a330839378b57365e4400305bf6e9"", ""288fe47db9e8a9c8d5412d92354f8d827330a1c15d32062887c46141fddcf451""]","[""prism_triangular"", ""star_5"", ""diatomic_prism_12"", ""ladder_5""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.00811131093512496,0.00811131093512496,"[0.33618495253178293, 0.4428270285828278, 0.5435034017763448, 0.32600675321159195]",0.8916276332555465,4,"[null, null, null, null]",0.0006352980023336288,no_lock,633,fail,False,1.6485221361025475,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[0.0007568473791813761, 1.775059578606934, 1.0056634297811207, 1.6504834384442941]",-9.10320147423699e-13,1.414103009977688,0.795927644125432,0.8936671741633772,0.3189442919788677,0.5208800117321521,0.0028270735095615434,0.0028270735095615434,"[""species"", ""species"", ""species"", ""species""]","[""28e65610bcf99f9f43be20d87bd945574fbb2fd012c1aa11bb619af1b2b013d1"", ""425df6108eba0d10a3fce2176feec224c5142ab57ed58a11209abbd2d8b0f925"", ""09c203c5d0373d782556f01c0d46ad5679a1da5cdd72591ca2e38bbc90f81224"", ""bfeba015b99b55fd532cb4c67394b01d620c3c4c96c4aa44787aa680a2c25802""]","[""dimer"", ""complete_k5"", ""grid_3x3"", ""decagon_ring""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.002827073509561462,0.002827073509561462,"[0.00024196947243927002, 0.5674991307340737, 0.32151772768085257, 0.527671255599884]",0.3670763659572194,4,"[null, null, null, null]",2.502512935053604,no_lock,634,fail,False,1.4169300834872494,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.426511084754158, 1.489347462445951, 1.4921188410268864, 1.4445521388937441]",-9.10320147423699e-13,1.8593147127405512,0.8969096440691271,0.9007002347835116,0.9985924285938795,0.9987187050747572,0.011780465846681413,0.011780465846681413,"[""species"", ""species"", ""species"", ""species""]","[""b53380dc8584ff772e457fa39a4ed9fc93beec63e4576e6a2402be582986b93f"", ""c1033d2f06bb0508dd033e862ca54809412b59250aeda163bceb3eb55940fcac"", ""2ff17c96538b7697e327f90b6a652938c94effc21c29fe963cc120bccf4282a3"", ""1af669c20658703f9e7eeb2f5335b0fe3f063fafb9a51fc4975b45ee137f1cfa""]","[""nonamer_chain"", ""cuboctahedron"", ""ladder_5"", ""ladder_4""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.011780465846681354,0.011780465846681354,"[0.4560657063780556, 0.4761549417751887, 0.47704097115390404, 0.4618335592800841]",0.9195900008652933,4,"[null, null, null, null]",0.0004067511613075144,locked,635,ok,True,1.8710951785872325,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.7414643986536578, 1.0481089140183981, 1.1904152000341968, 1.219806290553936]",-9.10320147423699e-13,1.653726078700051,0.8121318463278855,0.9576197069417004,0.7793800905915494,0.7862523699247085,0.00868518141188244,0.00868518141188244,"[""species"", ""species"", ""species"", ""species""]","[""d789cf6f2aaa5871c356d2c3ffbff1c07d46125c8505bc68c3eca03535a8587f"", ""1a940375725c1ec42d8cfb7fafd2c3c625ed2aa5a917da23715ca2326d0ce9d8"", ""ea2a02199ee090ccee5b8669097ab7a605efbfdfcd60c2630b0fb96197869067"", ""91360866d4f3e0bcdbe6c27857e673f1b6f9aedee92f5875e1a6b73e49c6f43f""]","[""cube"", ""bipartite_4_4"", ""wheel_5"", ""cube""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.008685181411882459,0.008685181411882459,"[0.556758513545719, 0.335087849888889, 0.38058417834189767, 0.3899807183354276]",0.8909208334282595,4,"[null, null, null, null]",0.0003832656679331696,no_lock,636,fail,False,1.6624112601119334,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[0.9821397471928971, 1.193451182330759, 1.0396944521855982, 1.021979940995947]",-9.10320147423699e-13,1.3452799024171538,0.9281109837452239,0.9994072675206397,0.9922649639350636,0.9905523575104827,0.009403859359450832,0.009403859359450832,"[""species"", ""species"", ""species"", ""species""]","[""4a679869ea42c1fc0f844474882dd4b6993964111104a20ccfbe69f5fc9696d7"", ""a72dbfbccb2cd916cb85f955fc63311d088fb67977138df84a3da97302d42296"", ""359fb9245963dee1950b26c2554186870e876ad98d8e6d390c7d218b74207ac0"", ""b29825e65f80974f09db8f43d2e6aa3cf4d36254bc2cb424cd54948c8cbe20c0""]","[""hexamer_chain"", ""ladder_5"", ""octamer_chain"", ""star_6""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.009403859359450761,0.009403859359450761,"[0.3139970395972684, 0.381554803404283, 0.3323976867905571, 0.326734231984496]",0.8843399701398127,4,"[null, null, null, null]",0.0003944826323569696,locked,637,ok,True,1.3546837617766045,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.2888208401180212, 1.09454270905126, 0.8688748154222018, 1.123473611090655]",-9.10320147423699e-13,1.3898847248038286,0.9182052374705806,0.9576000293465434,0.9663017341566927,0.9672213183954697,0.00906141338219975,0.00906141338219975,"[""species"", ""species"", ""species"", ""species""]","[""804747f360fa8996abcd0334ac9ca8c2026990890ea42e3635b34a153e71081e"", ""067085ffbfc32b916e9f33474142913847e64d8d2a10eed41b6ccc9aee60c1ea"", ""dfd995bf4a014ffef3ce247ff3e45b1515f5db2338149976b41e2a0b7189d6fa"", ""0dc2431702fa88494b6256bae44c1c987dab8a1a4e76bad64123095b93f0a950""]","[""truncated_tetrahedron"", ""icosahedron"", ""diatomic_prism_12"", ""hexamer_chain""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.00906141338219979,0.00906141338219979,"[0.4120451590773881, 0.34993306333153507, 0.2777854379714971, 0.35918247780560825]",0.3669390151893449,4,"[null, null, null, null]",0.00041723706490282334,locked,638,ok,True,1.3989461381860284,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.2746493991875416, 0.8570076882601616, 0.8940365762278933, 1.0145650185377966]",-9.10320147423699e-13,1.2842721739946854,0.9059245227651576,0.8576139171721867,0.9577936702719115,0.9573672267443383,0.0074271682303890555,0.0074271682303890555,"[""species"", ""species"", ""species"", ""species""]","[""18e868c67b1adff90f2e1185c389fc122f7c11de3f0c8602c5cfd49500d79f68"", ""86aa256b6536f29d6fab3568a802b49c6599142016f1fed17aefe0038a19227f"", ""553e0e24efc142d2ea7310da3751376d2e1042930371f6f168fe1206490b511c"", ""6e9be2f3352f0ea296f834f4aeeef210a9c08095538b624e7bc8d9ee01675caf""]","[""trilayer_4_4_4"", ""bipartite_1_n"", ""star_5"", ""star_6""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.007427168230389025,0.007427168230389025,"[0.40751444895012123, 0.27399143329135345, 0.285829831273594, 0.3243636287100058]",0.9327799706514192,4,"[null, null, null, null]",0.00040948909736822706,locked,639,ok,True,1.2916993422250744,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.0987543421529002, 1.0231817812376431, 1.842724905636461, 1.2251604154837035]",-9.10320147423699e-13,1.6521594400673867,0.5201218707704272,0.9368995079565922,0.6490973894387795,0.6931679867271645,0.007063266550882451,0.007063266550882451,"[""species"", ""species"", ""species"", ""species""]","[""3589ffb547d1565bfb7fdce2c48b2416323e4f5e5c8cf361301d5a4e29674a56"", ""dcb83b7e1f9538a040461c92c79a76fab702a9dfe9f13f9f5805acab9be7be04"", ""607d115e99d2bb40c01d613948c760898f8ad81d7a8924259b83e17bab9e445b"", ""65b452c4e9fc73edbddd02239418638ff49354c20482bb5a8033b693ddf1dde7""]","[""trimer_triangle"", ""tetrahedron_k4"", ""decagon_ring"", ""cube""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.007063266550882519,0.007063266550882519,"[0.35127955229052954, 0.3271184688296498, 0.5891322154670546, 0.3916924700310351]",0.8681140325693344,4,"[null, null, null, null]",1.5286788150274395,no_lock,640,fail,False,1.6592227066182692,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.8120456790720525, 1.0107113590787868, 1.2903350684682902, 1.1044425598185652]",-9.10320147423699e-13,1.6594282286450373,0.5558487289949312,0.9785315367775568,0.7574537089642382,0.7292669959099041,0.00865459148319514,0.00865459148319514,"[""species"", ""species"", ""species"", ""species""]","[""8efdb97bbab61cd538379a19d277a648050962febca581632bf6d7a84ffdd892"", ""4055f0eac471fd5a2275debd9531c9f99d2e7fbc5b3605e171e416a84187f516"", ""f12bc9519f90fde7d3df9169578e2b2541fa117735e013b3d18a0d212c91fdbf"", ""7bf1b18159f694635d05df3806bb4e7c2c31713213c34062bfb196d4aff810d5""]","[""tetramer_chain"", ""bilayer_hex_6_6"", ""star_4"", ""grid_3x3""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.00865459148319525,0.00865459148319525,"[0.5793238492484069, 0.3231315864622467, 0.41252926861538164, 0.3530981158021974]",0.8744304641816156,4,"[null, null, null, null]",1.04867612727189,no_lock,641,fail,False,1.6680828201282325,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.335765579392991, 1.1670082288321733, 1.0665048877356167, 0.8103171082086605]",-9.10320147423699e-13,1.3919393390491714,0.8961853969126139,0.8969720578981406,0.9382336902310981,0.9380168110965679,0.008248486636830619,0.008248486636830619,"[""species"", ""species"", ""species"", ""species""]","[""e08153e6ecd096b67180ca401b12e03381aa30b6451d6a655f7903eb4812a1c5"", ""86c53a233fb9506106f8e443c573bb7aae01cae095e1b1ac446d2c0447cbd404"", ""1316317c62a46a6b6de2703bfeb96c87bbe67cffb02032aa21be1af0c4bff85d"", ""6715ecc30f2527e066221a726b3f360b36501b8376bf1ea3fe104a9a8ea2bb9a""]","[""star_6"", ""decagon_ring"", ""complete_k6"", ""honeycomb_7""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.008248486636830643,0.008248486636830643,"[0.42705372501633587, 0.3731008037158523, 0.3409691730959227, 0.25906412385789135]",0.7491234948292947,4,"[null, null, null, null]",0.00041855363758420305,locked,642,ok,True,1.400187825686002,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[0.005653951461541094, 0.4272012953824715, 1.2094618056675204, 0.9279326530923303]",-9.10320147423699e-13,0.8214234552650047,0.7258134857547546,0.9577062731119519,0.05511101021521348,0.3555163150795615,0.00030359619792192895,0.00030359619792192895,"[""species"", ""species"", ""species"", ""species""]","[""39f69bb753aaac8bfafba8b41b34ea802f077e79c1fa40942080b95b369e9a8d"", ""33eaab3edfab53f6d396ee2aa9a7fa504307fe89d95b7acb9cd073aad3f2ebc8"", ""93300811826b69399143d64c8a6cf91258e9583f3311c435362123657c9ef8d5"", ""b6d92f730582d3ab21cd8a7457297e8c5bed62eb0d2ccd60b1dddd320aa482eb""]","[""bowtie"", ""tetramer_chain"", ""hexamer_chain"", ""bilayer_hex_3_3""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.0003035961979219737,0.0003035961979219737,"[0.0018076083632952388, 0.1365792825772568, 0.3866735131848603, 0.29666664733751436]",0.7820174931605659,4,"[null, null, null, null]",2.8479523518712058,no_lock,643,fail,False,0.8217270514629267,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[2.2088539235664744, 0.7197207955427576, 1.735141504675373, 0.057476890288154926]",-9.10320147423699e-13,1.5056703257624695,0.8444555708004642,0.949253746691559,0.3717570801559282,0.3596522865219448,0.0037285814937463705,0.0037285814937463705,"[""species"", ""species"", ""species"", ""species""]","[""e3a15f76dd9b0dd7fb8593857b13808a1f8e35ca148726f5a5001d98cb1f1294"", ""404e0086a2858f58ae53951b6448a21020a442b330805cfae6d9fb33c3778c39"", ""d3b0ab4ae138101e55305a9b09b0e7130518c54f11710adf7deaa7944db3ff3b"", ""56539f3dfc2c12e903bf80d4bcd25a07765a8d1df44fa3251721e0c5c58d30df""]","[""hexagon_with_center"", ""complete_k5"", ""wheel_5"", ""trimer_triangle""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.003728581493746441,0.003728581493746441,"[0.7061862579994561, 0.23009984045847923, 0.5547370395176663, 0.0183757692806144]",0.3391230558237983,4,"[null, null, null, null]",3.536543781420566,no_lock,644,fail,False,1.509398907256216,Tetrahedron_He4_Synthesis,tetrahedron_k4
"[1.1284160519286743, 0.6628036249419361, 0.8941153374916476, 0.6839780954611847]",-9.10320147423699e-13,1.0706768754310185,0.8878122451576193,0.9162036299247023,0.943245579271917,0.9399762195917705,0.0065164109466270635,0.0065164109466270635,"[""species"", ""species"", ""species"", ""species""]","[""f44e054e525097ccef1d76ef82ca0c39b10256f079334790c44e039c00941a16"", ""6fae5a4d7833d3041e1f853c6f9bec50cf145cb594af77903c28e7e8845b3fa9"", ""ac4ee70c5343c78cea831ff5ef85c0c93a5635bc705393206a38b4df040a4e46"", ""5fd8a8eb3c46ff2599984df15f8cf9af9309d1470a6bf88c552b11cc7da6a5b5""]","[""star_4"", ""bipartite_4_4"", ""complete_k5"", ""trilayer_4_4_4""]","[1.0, 1.0, 1.0, 1.0]","[3.0, 3.0, 3.0, 3.0]",6,"[3, 3, 3, 3]",1.0000000000009104,False,0.006516410946627138,0.006516410946627138,"[0.36076261117864233, 0.2119030175297759, 0.28585501180795736, 0.2186726458612702]",0.48339476279525595,4,"[null, null, null, null]",0.0003944278655270421,locked,645,ok,True,1.0771932863776457,Tetrahedron_He4_Synthesis,tetrahedron_k4
