F_m_list,H_block_mean,M_final,PE_tick_norm,QualityLock,R_final,R_mean_lastW,binding_energy,binding_energy_pos,block_families,block_ids,block_particles,degree_normalized,degree_raw,edges_count,effective_degree,entropy_quality,fm_missing,mass_defect,mass_defect_pos,mass_list,memory_score_k10,nodes,origin_run_ids,phase_var_lastW,reason,run_id,status,success,sumM,target,template_name
"[1.639570282574555, 0.08974902182512158, 0.4723693900685602]",-9.10320147423699e-13,0.7024711474311839,0.6171491143965052,0.9712874612962471,0.2976174969117673,0.5632680978296466,0.0014243360310300444,0.0014243360310300444,"[""species"", ""species"", ""species""]","[""dd07897ba46342cc125f562778b7d8d8308d04ced6c9067e618cd82f09612e7c"", ""9e7f7d7df391451b2061863386ae8d101c7a245b47380aead16d02828776a59a"", ""ec91d67b664cca684cdb704fd65c8aa71020f39b027130b141752b1adc5be5ef""]","[""icosahedron"", ""dimer"", ""cuboctahedron""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0014243360310300934,0.0014243360310300934,"[0.5241822423046216, 0.028693398511142762, 0.1510198426464497]",-1.0,3,"[null, null, null]",2.3140970802392222,no_lock,605,fail,False,0.703895483462214,Trimer_H3_Synthesis,trimer_triangle
"[0.9431998079557202, 1.1949428445986177, 1.146016162037283]",-9.10320147423699e-13,1.0430250508315067,0.9154650680013381,0.9576788017542204,0.9865136612780002,0.9860941895375579,0.006943803699036281,0.006943803699036281,"[""species"", ""species"", ""species""]","[""5a046e2bbbbc7b39184e8475f10121e7d9d7d737a08b25a2195fcf8e5f50d781"", ""cc9fa82710598ab813dbc245e40cd61c7a16941cfb53c7aebd6a168f9996e837"", ""245024937f13363d56665d7a6e14f1a1b394829b7875302d17d07bd9d7196263""]","[""bipartite_4_4"", ""bipartite_3_6"", ""bipartite_3_3""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.006943803699036355,0.006943803699036355,"[0.30154766497668334, 0.3820316984057584, 0.36638949114810115]",0.8092179690106259,3,"[null, null, null]",0.0002723945043363765,locked,606,ok,True,1.049968854530543,Trimer_H3_Synthesis,trimer_triangle
"[1.3739407473189822, 0.9811723777389447, 1.0906874993152484]",-9.10320147423699e-13,1.0948281362034278,0.9110329368600943,0.9158292129528408,0.9654946569207755,0.9670690127492735,0.006818750798174797,0.006818750798174797,"[""species"", ""species"", ""species""]","[""5464d69a2d587e91630394d6db65cc49132548595dcb48cf57866dd500e91681"", ""79d26bb0c4a1427913f6014235eeb73b83329faeea2b56c0a4d7ad08b9c82817"", ""a15a6a816d9f552085894f584e344b4c7079166b6a5228073b17923c67a4fb3b""]","[""square_ring"", ""star_6"", ""square_ring""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.006818750798174733,0.006818750798174733,"[0.4392585968272468, 0.31368776472512716, 0.3487005254492285]",0.5890116734220514,3,"[null, null, null]",0.00041007725930290495,locked,607,ok,True,1.1016468870016025,Trimer_H3_Synthesis,trimer_triangle
"[1.087640899362059, 1.5259518010634963, 1.0669309552579542]",-9.10320147423699e-13,1.168959470527948,0.8726263599720058,0.9991808319552823,0.9392416974716417,0.9421432703231936,0.0077300335425534265,0.0077300335425534265,"[""species"", ""species"", ""species""]","[""f28951e60b871b3c138717d0677acabed4eccb4717234f897fbf5a25c8d9f99a"", ""1cbb6c875037b4d728501f640eea31c979611ceac950cd6c7152a491a3f1dee7"", ""9bbbd1f013e1f58391b1682e1e75205bb0105668c21348d2ecbd5e583c5d3a98""]","[""octamer_chain"", ""bilayer_hex_3_3"", ""hexagon_ring""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.007730033542553416,0.007730033542553416,"[0.3477265058467505, 0.4878576083205309, 0.34110538990322015]",0.6793385441957394,3,"[null, null, null]",0.00042391622435381773,locked,608,ok,True,1.1766895040705014,Trimer_H3_Synthesis,trimer_triangle
"[1.4295436547170366, 1.5339105424513997, 1.0750946442507723]",-9.10320147423699e-13,1.2825778675286517,0.9308702346832306,0.9992978899422074,0.9494120160095952,0.9509514853571807,0.008574826473406384,0.008574826473406384,"[""species"", ""species"", ""species""]","[""f055590d3579f22a78663e72d5b6eb3f1984354aee085db2f0a3d3a4033553b8"", ""e761c384d15b7a94af741af79a5280ebd5238f525df8d277f90f156048426665"", ""b8c32ad3fb3336489737dbe48fdd97e23e400bb5af04630b1e42b97b86799151""]","[""hexagon_ring"", ""dodecamer_chain"", ""nonamer_chain""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.00857482647340646,0.00857482647340646,"[0.4570352404931722, 0.4904020743620128, 0.3437153791468733]",0.792498711300227,3,"[null, null, null]",0.0003202939498983929,locked,609,ok,True,1.2911526940020581,Trimer_H3_Synthesis,trimer_triangle
"[1.138702661694516, 1.802486411165121, 0.9930144672412552]",-9.10320147423699e-13,1.2534072542161425,0.5431081708589773,0.9159948924778346,0.5437755168956584,0.7039903836036203,0.004385507247312047,0.004385507247312047,"[""species"", ""species"", ""species""]","[""2b92267afef93aa8dfe184eb34fd7249f8cd2f2203cdbea2dbe15e3ae046a0e2"", ""b42d2222093cdd55235b9067b6390e69d5e23b80e4a50e08a2f2bcdf8b1dd9e7"", ""7c330c215c9388c80684c617128888d742935df7d53b1673bd21d42f1c92242c""]","[""truncated_tetrahedron"", ""dodecamer_chain"", ""tetrahedron_k4""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.004385507247312015,0.004385507247312015,"[0.36405131324288353, 0.5762676835326086, 0.31747376468796246]",0.8737406757443404,3,"[null, null, null]",1.1713859094895438,no_lock,610,fail,False,1.2577927614634545,Trimer_H3_Synthesis,trimer_triangle
"[1.2501233510186456, 1.790421978184619, 1.0282705432518682]",-9.10320147423699e-13,1.2939606422586418,0.7790086077530645,0.9713938705625521,0.7765274418167022,0.7613002382235095,0.0068686361295407835,0.0068686361295407835,"[""species"", ""species"", ""species""]","[""9ae9a4ad10abab174ee3529492890f37e8d274734df993d898aec08bfca5096e"", ""7e8630a70348a4d609e1af55a576258827e9192294e5f44d04dc3df20fcc8957"", ""4a89337c55ca17e32b22f01a79fe61b8bce2e8d098f80b3f7fba2735c0007e0c""]","[""truncated_tetrahedron"", ""honeycomb_7"", ""cuboctahedron""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.006868636129540695,0.006868636129540695,"[0.3996732974845948, 0.5724105987835955, 0.3287453821199922]",0.872893429211146,3,"[null, null, null]",0.0005702179478703895,no_lock,611,fail,False,1.3008292783881825,Trimer_H3_Synthesis,trimer_triangle
"[0.9713836128053828, 0.5256106352132045, 0.8027023949204263]",-9.10320147423699e-13,0.7311316333487923,0.9144127638565102,0.8326463805438805,0.9562186770428954,0.9589469285273695,0.004097686020972503,0.004097686020972503,"[""species"", ""species"", ""species""]","[""65b9e0d8f4e08f32f22c890197a3ffb0342dc3e6b9249e7b7240c77c8b0406ea"", ""5c99c55cf1112e5c65b3b40c7d3ccb0efb4a47f16de15601226ab7b8a0dd39fc"", ""d7d6de6b7e38cd3f031f0062c88c91d5dba60177e4ede5a32c81c279792517d4""]","[""hexagon_ring"", ""dodecamer_chain"", ""trimer_triangle""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.004097686020972491,0.004097686020972491,"[0.3105582271830035, 0.1680414461480615, 0.25662964603869975]",0.7814232787959513,3,"[null, null, null]",0.0002764344701657864,locked,612,ok,True,0.7352293193697648,Trimer_H3_Synthesis,trimer_triangle
"[1.426294441324774, 1.073363251545588, 0.6866467079456896]",-9.10320147423699e-13,1.0131592143743382,0.9080493000318763,0.9299014149974009,0.833199858078605,0.8384059982353703,0.005524890379124035,0.005524890379124035,"[""species"", ""species"", ""species""]","[""63cd554bad42a73ab1e13c98249c5526c48708c185534a1c0d67e53cd2b665ab"", ""6bff94504ba05231187a1efcb0d60772f05f601fc391896590886735e34bbfdc"", ""376bfefcee3dbf76376d52c4b2d0f1143527d0ff311d7214b623760d2e7b04c5""]","[""dodecamer_chain"", ""moebius_kantor"", ""truncated_tetrahedron""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.00552489037912407,0.00552489037912407,"[0.45599644393788946, 0.3431618406251283, 0.21952582019044461]",0.8435263852762662,3,"[null, null, null]",0.00048685494139666694,no_lock,613,fail,False,1.0186841047534623,Trimer_H3_Synthesis,trimer_triangle
"[1.338073353939267, 1.0559229157031884, 1.7461454695152798]",-9.10320147423699e-13,1.3169085397729952,0.9188299098765765,0.8328231600949382,0.8713996736460595,0.8707402135553624,0.006724123831331967,0.006724123831331967,"[""species"", ""species"", ""species""]","[""88a75ada0593270b315bbe26a03ff3ea44468e6c9cfbb24ceb6e248a6997be8c"", ""97671fdab17f1a1884f7ef1996028d6a4f4872a40da229fadcb533ccf3ec70dc"", ""16db69334311c5fd41e94bf9e00fee65e7fb2eb9d738552f07882869215ad6bf""]","[""star_5"", ""petersen"", ""hexamer_chain""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0067241238313320295,0.0067241238313320295,"[0.427791536898667, 0.3375860416212213, 0.5582550850844389]",0.7292324734724169,3,"[null, null, null]",0.0003997651040796362,no_lock,614,fail,False,1.3236326636043272,Trimer_H3_Synthesis,trimer_triangle
"[0.002184916830362329, 1.00116490400561, 1.4841851442012672]",-9.10320147423699e-13,0.7906916062211711,0.7388144525085996,0.9994596920987453,0.8251223980951157,0.4731195615283257,0.004590956315196759,0.004590956315196759,"[""species"", ""species"", ""species""]","[""bf402b398903e71ccaa2f2f3049ca7e59faac49063ab47211cf5b8e516d842be"", ""5b79d80263a3cca8e06a5063287f151afd85701fac3893e15e3a87ba9e58cd8f"", ""6df34485674bb1e069ec1935045188b451bb202eebea45badf0f908e4ac8034f""]","[""hexamer_chain"", ""star_6"", ""grid_3x4""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0045909563151967925,0.0045909563151967925,"[0.0006985333996112808, 0.32007951710023047, 0.4745045120365261]",0.5646834526300097,3,"[null, null, null]",3.1500251877738386,no_lock,615,fail,False,0.7952825625363679,Trimer_H3_Synthesis,trimer_triangle
"[1.5491516870157553, 0.0028000834239558527, 0.9787964165570051]",-9.10320147423699e-13,0.807659756077544,0.7439713627092092,0.7791627325812335,0.32594639389863733,0.4880864625514475,0.001438379859164415,0.001438379859164415,"[""species"", ""species"", ""species""]","[""c2a8b95d026d02920142b62f44b2ded6ad716da67d09c655ed5c80d7d2bd4c19"", ""8ac49c838d20b9e61f74c33644052cee2fe7646ba17bb36494afed27c80f9c04"", ""c9d9b558f992d391aa6f673aff5d9e1235641ce635894c2c93e7b39e95f75188""]","[""petersen"", ""tetramer_chain"", ""nonamer_chain""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.001438379859164396,0.001438379859164396,"[0.49527477632419264, 0.0008952065205185489, 0.3129281530919972]",0.5482665557785329,3,"[null, null, null]",3.116918679920191,no_lock,616,fail,False,0.8090981359367084,Trimer_H3_Synthesis,trimer_triangle
"[1.3381423908421117, 0.2973061129999381, 1.4336103143980674]",-9.10320147423699e-13,0.9785992092487605,0.603573448693896,0.9993283784116914,0.37889461799599733,0.6748426772681737,0.002600651597536236,0.002600651597536236,"[""species"", ""species"", ""species""]","[""71cbc2d9ed126a31a101827e6e8b9e0509a07745aeef0206262fb3cfb4463121"", ""02cd013a50bccf1a0c5b6e47f5c3d82cc2db5da3e2360cf7723cff17a886853b"", ""c5ce7b2974b45e3dd22c86e589b8d537b6639f0fc185ac1ec0af29f679c30e0d""]","[""diatomic_prism_12"", ""tetramer_chain"", ""grid_3x3""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0026006515975361966,0.0026006515975361966,"[0.4278136084859112, 0.09505087193850884, 0.4583353804218767]",0.7113713906556071,3,"[null, null, null]",1.6768302455051156,no_lock,617,fail,False,0.9811998608462967,Trimer_H3_Synthesis,trimer_triangle
"[1.3234958409933781, 1.562745574472886, 1.255604953933227]",-9.10320147423699e-13,1.3150901002073427,0.9130370309738074,0.9992890808617068,0.9810952592196058,0.9805147395128729,0.0090875457694514,0.0090875457694514,"[""species"", ""species"", ""species""]","[""e906fbe8cf29015f6ab154ad6c87a21f75679891c4c49c3c95bb951f1c90f457"", ""a8c93fb46749228576f5580b84e9acd1c33e39ba09d29df289c2ea03bbdeca74"", ""ab0692774bb834f3315244a7eb710a698ad11a2d3cd3655fb07e308db2dd33b2""]","[""honeycomb_7"", ""nonamer_chain"", ""hexagon_with_center""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.009087545769451477,0.009087545769451477,"[0.42313100266941645, 0.499620838511735, 0.4014258047956427]",0.614415513186787,3,"[null, null, null]",0.0003576204242109504,locked,618,ok,True,1.3241776459767942,Trimer_H3_Synthesis,trimer_triangle
"[1.083911220789281, 1.568625997986295, 1.3045031803602392]",-9.10320147423699e-13,1.2569757993589237,0.9109282577156458,0.9660842600217113,0.9488922047035869,0.9512316513149719,0.008118067829211028,0.008118067829211028,"[""species"", ""species"", ""species""]","[""978b262f3264b45906a8bf1cf625c77e90fd080ce0248805b6fae256fb9c0dcd"", ""3312cc96a025d5c22a873e3de975a106c59fe5dc09b81261acdfe914856f6ba1"", ""ee7dce34f66ab76732885e5481c22d2e3b072aba33fff6e6c9174ddee7f2e367""]","[""decagon_ring"", ""petersen"", ""heptamer_chain""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.008118067829210984,0.008118067829210984,"[0.3465341011672241, 0.50150085159548, 0.41705891442543064]",0.40776062792171586,3,"[null, null, null]",0.00034668283869616743,locked,619,ok,True,1.2650938671881347,Trimer_H3_Synthesis,trimer_triangle
"[1.103742015720997, 1.6143194802185863, 0.933527327811668]",-9.10320147423699e-13,1.1608542771977308,0.8701523856753808,0.9325932896347643,0.8639767049000202,0.8592702291540586,0.006584555984090083,0.006584555984090083,"[""species"", ""species"", ""species""]","[""1edc1c4ee461cf4dc24b3456ebcf37b87373090e64da89b5d6339d6c247e4205"", ""8a8b4378aea5cab0dca898b910e9d08088d131b8405b8e4c4e17ea57de3c20b9"", ""08a92c6358634c903a2bb4e4648e6893067d017caf2c0f4702dc6447b2a45658""]","[""trimer_triangle"", ""pentamer_chain"", ""dodecamer_chain""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.006584555984090024,0.006584555984090024,"[0.3528741468880256, 0.5161093817876827, 0.2984553045061125]",0.8762923002610149,3,"[null, null, null]",0.0004716705489562307,no_lock,620,fail,False,1.1674388331818208,Trimer_H3_Synthesis,trimer_triangle
"[1.004100103666009, 0.9219842320714853, 1.282467483840461]",-9.10320147423699e-13,1.0188117840218889,0.8923557792483956,0.9991131182489882,0.9736234628841607,0.9722235674232168,0.006984978222408797,0.006984978222408797,"[""species"", ""species"", ""species""]","[""37f8f31a15ee168b2c6f8de28f8a71d88a2ab260fd63760bdd4c04b9691945bb"", ""da1da341910127ad948ec7ecae1d4bd7fb97a03905e2fff1bfe6105923b2a8c5"", ""f781c07cc620bf679e65d9c9d1c4cbe019ce58a952a7c812a4701a2a6263481c""]","[""cuboctahedron"", ""star_5"", ""bowtie""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.006984978222408733,0.006984978222408733,"[0.32101792123938316, 0.29476489496860564, 0.4100139460363087]",0.8867323366351154,3,"[null, null, null]",0.0003733497739285187,locked,621,ok,True,1.0257967622442976,Trimer_H3_Synthesis,trimer_triangle
"[1.905732128063511, 1.4416010505843937, 1.962466921471757]",-9.10320147423699e-13,1.6873288796901313,0.9002626577453491,0.932416928702538,0.9252599641846105,0.9254825403291814,0.01025185365880074,0.01025185365880074,"[""species"", ""species"", ""species""]","[""8582362b161bbb0a3cfe01723e9b8b9c001d06725988d149089c386bb2136d99"", ""e4d984114ed21442d0fe8e811c308e390691b21d0f6626ff8947f4436142258b"", ""7bc9ad993fd80657bb766b9182c3c199ce490b23ed55b647a6675d0e0ecf5ce4""]","[""bipartite_2_4"", ""bipartite_4_8"", ""bowtie""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.01025185365880077,0.01025185365880077,"[0.6092760711371731, 0.46089007542722654, 0.6274145867845323]",0.6875436711679905,3,"[null, null, null]",0.00043208508628471784,locked,622,ok,True,1.6975807333489321,Trimer_H3_Synthesis,trimer_triangle
"[0.7747623613139552, 1.4112520663137793, 1.5328148942562396]",-9.10320147423699e-13,1.1844781163711142,0.5551020074876996,0.9436317804568874,0.5676479521293152,0.7161826857210589,0.004457980733753923,0.004457980733753923,"[""species"", ""species"", ""species""]","[""097befcd44773d99419e51dc49cf3ef6a530615314d6e39346fc1fb5b0b08fdc"", ""090d13399384f8efb5c367651f6bc3cdc1b544c0fbae427a4ff89a31a20d1828"", ""82109559b1293caa167bbcd08a625a8cae0f76b6bea2bbf247342fdea16e7692""]","[""square_ring"", ""hexagon_ring"", ""grid_3x4""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.004457980733753919,0.004457980733753919,"[0.2476970192269299, 0.4511872900110027, 0.49005178786693543]",0.8854055953625413,3,"[null, null, null]",0.029850401246974533,no_lock,623,fail,False,1.1889360971048681,Trimer_H3_Synthesis,trimer_triangle
"[1.5073772478301337, 1.7980497274894218, 1.869846157505531]",-9.10320147423699e-13,1.6437689279675645,0.9030956781600239,0.9621407857976553,0.9694050896240831,0.9706762035133961,0.010802580271370217,0.010802580271370217,"[""species"", ""species"", ""species""]","[""c9a66f8a4e183b82e5a5f13466e95ed4b38f5b2ed459eba4a447c35017b5a026"", ""fd42564e42621f5cad92a793fbc48f05426d4c822a0b63ac0e7310550f1798f7"", ""8cbacb8944b9f5688956a273a762f19f558a1e987fdb76cb61c65606694f1067""]","[""star_4"", ""bipartite_3_6"", ""honeycomb_7""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.010802580271370266,0.010802580271370266,"[0.4819191919762301, 0.5748492443096969, 0.5978030719530077]",0.34178432950758764,3,"[null, null, null]",0.00035074003226040804,locked,624,ok,True,1.6545715082389347,Trimer_H3_Synthesis,trimer_triangle
"[1.4722687874016789, 1.0548143917999397, 1.0127410610814718]",-9.10320147423699e-13,1.1248826521974205,0.8879768386459947,0.9146339592083649,0.941836868067493,0.9437166701553563,0.006824251346965923,0.006824251346965923,"[""species"", ""species"", ""species""]","[""bb92493f4e5d20258834d37164ab92fa10dc9741cff45e803b54a128b72f2e8a"", ""e6e050445cd9514a04d79d30655f65caaa2970f8b2cae8f688ada1c6441270b8"", ""0ea4ff9a79e97faff979c54df38d1952e09ccc275dade47f63645414b1e0e6a9""]","[""nonamer_chain"", ""honeycomb_7"", ""octamer_chain""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.006824251346965848,0.006824251346965848,"[0.47069476829226786, 0.3372316386709917, 0.32378049658112673]",0.6897121811549696,3,"[null, null, null]",0.0002711435682303704,locked,625,ok,True,1.1317069035443863,Trimer_H3_Synthesis,trimer_triangle
"[1.694177325178249, 1.432949547225318, 0.7851924286687056]",-9.10320147423699e-13,1.2442506376872917,0.5072831338857406,0.9992077574669139,0.7481825391287836,0.6990196812960822,0.006545577420651227,0.006545577420651227,"[""species"", ""species"", ""species""]","[""22439ba00c6e66d3dd4a82f7fc8f6a06a98bb7c03ecaac5bfc4af2e36a52ea4c"", ""f5052575dea995b8e9494223dc844083909eba556e4a8f934c37a02b71735c2c"", ""8b67e7a225406de42e9596ca13a8f6592f31e6005958fb39877ddc37b15f598a""]","[""octahedron"", ""prism_triangular"", ""pentagon_ring""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.006545577420651316,0.006545577420651316,"[0.541640500936073, 0.45812412847254935, 0.25103158569932066]",0.796584162595051,3,"[null, null, null]",1.3098695599543404,no_lock,626,fail,False,1.250796215107943,Trimer_H3_Synthesis,trimer_triangle
"[0.5647980498429915, 1.4382970960621104, 1.3859851682966344]",-9.10320147423699e-13,1.0792188059466248,0.4962514733369277,0.8962858237698187,0.6316887587765572,0.6277669910538249,0.0042941958010977565,0.0042941958010977565,"[""species"", ""species"", ""species""]","[""dbb18f8c930d73dbdb6ee0dcc665f367e1b6395bbb39c652a56a6c53661ec768"", ""134bf227ad2a24d13ce751f7054fa17ba3fe291912fbd449e6bc412212366434"", ""462e0b8ecf039d6fadbb6bfd452f3c60e757417f89eb9c1f858e9afa1a18cf1d""]","[""honeycomb_7"", ""bilayer_hex_3_3"", ""bipartite_1_n""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0042941958010978,0.0042941958010978,"[0.18056994040602486, 0.4598337777446146, 0.4431092835970831]",0.6589240294900033,3,"[null, null, null]",2.1595394651690447,no_lock,627,fail,False,1.0835130017477226,Trimer_H3_Synthesis,trimer_triangle
"[0.5193383941074246, 0.46322177035792356, 1.4871955159775048]",-9.10320147423699e-13,0.785460200630487,0.5462224759875615,0.9439334017169564,0.7931688945875448,0.7020932865704687,0.004138198583145087,0.004138198583145087,"[""species"", ""species"", ""species""]","[""26e2c366994129e9e64e7af0533105994601d6e3a1958aa41c2075706fb92b16"", ""3831b2983a3928ed5858415c2c046b0197294e8097f1a8c79cb78d6a6a616cf4"", ""f294b6830f91f3602238a43caa0295e726b121dae1daea6d9a407685cb73df19""]","[""complete_k6"", ""trimer_triangle"", ""heptamer_chain""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.004138198583145125,0.004138198583145125,"[0.16603616620242828, 0.148095283777194, 0.4754669492340099]",0.4195816467453417,3,"[null, null, null]",1.8228580275890796,no_lock,628,fail,False,0.7895983992136322,Trimer_H3_Synthesis,trimer_triangle
"[0.8997684636013665, 1.0582973412011125, 0.7751260391089109]",-9.10320147423699e-13,0.8680175955798792,0.8900256975602294,0.9660317067246783,0.9821021869214812,0.9846393020468218,0.005803212601930408,0.005803212601930408,"[""species"", ""species"", ""species""]","[""fda605b7b13d20a370c0875dec26635473fde13c90abe68986dd96a0f8d219dc"", ""759eae62722d3ae5298b089a63e5a0b00b7adda70672f0fbf802e140e253746a"", ""ef9dd9882a16c4264c76f52b7b29f8b351583df461a782ea62e5174c0fc71bea""]","[""decamer_chain"", ""hexagon_with_center"", ""bowtie""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0058032126019303965,0.0058032126019303965,"[0.2876623563004241, 0.338345162285285, 0.24781328959610063]",0.3468180626991354,3,"[null, null, null]",0.0005254597398864762,locked,629,ok,True,0.8738208081818096,Trimer_H3_Synthesis,trimer_triangle
"[1.425970349701777, 0.6184594256157946, 0.0019379289549144789]",-9.10320147423699e-13,0.6530337666511454,0.7136803100026682,0.932723542193632,0.2819798952386779,0.4169698678786398,0.0012044951700801267,0.0012044951700801267,"[""species"", ""species"", ""species""]","[""2a6aeefe928927386eb9ac1371b8bed2825fa8bd5e3f877d14952fd36b112421"", ""659eb7c11d935e703392b8b39a54c8c41121ad0350948d333fa105d0d3925f9b"", ""ac9bb1eed3542f6ebc39b693b493485f98751e8050298667f926cac5947b738d""]","[""bilayer_hex_6_6"", ""pentagon_ring"", ""star_4""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0012044951700801443,0.0012044951700801443,"[0.45589282954852156, 0.19772586264777833, 0.0006195696249257503]",0.3289119457269024,3,"[null, null, null]",3.452224910853276,no_lock,630,fail,False,0.6542382618212256,Trimer_H3_Synthesis,trimer_triangle
"[1.4642122813716778, 1.4344377368118248, 1.586952199354689]",-9.10320147423699e-13,1.424099158081006,0.9202572957871129,0.9992272499271713,0.9949031894506245,0.995002291999868,0.009979669441799293,0.009979669441799293,"[""species"", ""species"", ""species""]","[""f8a8917cfd260807abfe285f9511d3c9e7c3425f65dabc3cf314c9d42f810e1c"", ""58a6a86426d635cc5974b6429e6375f726edd2ed8fab4657566019097e7d46ec"", ""4f8d95f4cc52942aa0f4f48fe11fb5c75b904766b7b9ca9edfeb47bbcb187307""]","[""double_triangle"", ""heptamer_chain"", ""hexamer_chain""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.009979669441799288,0.009979669441799288,"[0.46811904620165073, 0.4585999132331786, 0.507359868087976]",0.7626160493786978,3,"[null, null, null]",0.0004021012596937979,locked,631,ok,True,1.4340788275228054,Trimer_H3_Synthesis,trimer_triangle
"[1.9350488500383787, 0.774901640186319, 1.172940727758097]",-9.10320147423699e-13,1.2381910996396759,0.6338905549246222,0.99926069689173,0.36814945316914155,0.49402799536143494,0.003196748687950363,0.003196748687950363,"[""species"", ""species"", ""species""]","[""04aafb77ebf789cc3cf797f9ff8f2feba517595b2b9cd71382a9b935c1d5e3a1"", ""9c54095eb18c618fbbd60c7e73b69730effdb70e4df8c25c05e59da0794bf5e0"", ""e0dc2f0e1ee6ffc30db02f5a79d77b111569f6708ba72bb48aa9a75ff0062593""]","[""cube"", ""bowtie"", ""ladder_4""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.0031967486879502793,0.0031967486879502793,"[0.6186488349797067, 0.24774154766977696, 0.37499746567814246]",0.635818812192474,3,"[null, null, null]",2.6101427579628456,no_lock,632,fail,False,1.2413878483276262,Trimer_H3_Synthesis,trimer_triangle
"[0.7151046840981669, 0.7448256479383046, 0.9132508142368553]",-9.10320147423699e-13,0.7534664554133551,0.929783863948461,0.9991053187338143,0.9905909082827737,0.9908633249747447,0.005256380606355476,0.005256380606355476,"[""species"", ""species"", ""species""]","[""9d2a8272913bac025ea1fab310059ff2dbbb801e3e5cee3b7aa0de0698d92fb8"", ""94d4c6eb3a597fc2d5b3fae431a92343b73076916a3917b2b2d8c152ef6435a0"", ""efc9215d537c74f15b7cc769bf41d9c32a204d0d30def5f4f9c4b5e56cf9aa37""]","[""tetramer_chain"", ""bipartite_2_4"", ""complete_k6""]","[1.0, 1.0, 1.0]","[2.0, 2.0, 2.0]",3,"[2, 2, 2]",1.0000000000009104,False,0.005256380606355471,0.005256380606355471,"[0.22862403690588368, 0.23812603973842744, 0.29197275937539946]",-0.109448680066494,3,"[null, null, null]",0.0003272555937127977,locked,633,ok,True,0.7587228360197106,Trimer_H3_Synthesis,trimer_triangle
