run_id,accepted,reasons,band_count,lock_quality_Q,structure_tier,d_total_best,selection_config_path,selection_config_hash
1395,1,,3.0,0.9991823064283686,level1,0.02551159968976688,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1462,0,policy_rejected,1.0,0.9998281632510735,level1,0.22961626723287984,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
862,0,policy_rejected,2.0,0.999513610266669,level1,0.47167405094419984,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1921,0,policy_rejected,1.0,0.9991138044011119,level1,0.11340172857732111,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1826,0,policy_rejected,1.0,0.99909438293098,level1,0.17396976215075435,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
646,0,dof_grade_not_a;policy_rejected,1.0,0.00042595353604839157,none,0.2855413670584059,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1312,1,,2.0,0.9996914732147616,level1,0.3355980362201062,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
803,0,policy_rejected,2.0,0.999448380941035,level1,0.1469327895012473,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1531,0,policy_rejected,1.0,0.9999375239593268,level1,3.7231451252685477,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
571,0,dof_grade_not_a,1.0,0.9986834708369112,level1,3.078551405954052,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
214,0,policy_rejected,1.0,0.9996048580615754,level1,0.05907837977304004,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
258,0,policy_rejected,1.0,0.9993283577880916,level1,0.2860181612566259,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1453,0,policy_rejected,2.0,0.9993313684459167,level1,0.5594961373501307,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
242,1,,1.0,0.9995124310742667,level1,2.6998998960050073,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1018,0,policy_rejected,1.0,0.9996091748639688,level1,1.6525602499743957,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1697,0,dof_missing;missing_match;unknown_particle,,,,,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1135,0,policy_rejected,1.0,0.9992811807921815,level1,0.732869402771307,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
1679,0,policy_rejected,1.0,0.999133019707116,level1,0.17473192570535973,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
578,1,,1.0,0.9992816478306322,level1,0.021863931906791527,data/raw/wave1_selection.json,b1272041db1364831db88d72b114cca8f67e70416c3ea4326f99e5d53e1ea677
